geo;indicator;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008
sen;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96040;0;0;0;0;1002;0;0;0;0
shn;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0
slb;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;6002;0;0;30000;0;0;650;150100;0;0;0;0;0;0;88500;0;0;0;0;0;0;0;0;1110;425;0;0;0;0;0
sle;storm_affected_annual_number;0;0;0;0;0;10000;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0
slv;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2004;84480;0;101;0;500;0;0;72210;0;2800;0
som;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0
svk;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10330;0;0;0;0
svn;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1056;0
swe;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;7;0;0;0
swz;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;632600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1150;6536;0;0
syc;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6800;0;0;0;0;0;0
syr;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;0;0;185;0;0;0;0
tca;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;1504
tcd;storm_affected_annual_number;0;0;0;0;0;0;0;113;0;0;0;0;0;0;0;0;0;0;1211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;0
tha;storm_affected_annual_number;0;0;0;0;0;0;0;0;50;0;0;43060;0;0;0;0;0;0;0;199500;36;1894000;386500;213900;15020;27;343400;50590;0;0;41220;150;30200;5000;9064;3510;0;0;1000
tjk;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;830;0;0;0;0;0;0;0
tkl;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1730;0;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0
tls;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8730;0;0
ton;storm_affected_annual_number;0;0;0;903;0;0;0;10000;0;0;0;0;146500;0;0;0;0;0;0;0;3104;0;0;0;0;0;0;3000;3571;0;0;16500;0;0;0;0;0;0;0
tto;storm_affected_annual_number;0;0;0;0;50000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;561;0;0;0;0
tur;storm_affected_annual_number;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;30;0;0;0;0;0;0;0;14;0;1661;0;0;0;0
tuv;storm_affected_annual_number;0;0;706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;700;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
twn;storm_affected_annual_number;0;0;0;0;0;0;0;11590;0;0;0;26;0;82;0;0;65;2261;0;13;20000;37;8;0;633;0;65;122;400000;0;2205;652500;8;3;8952;1656;803;2897;135
tza;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2504;0;0;0;0;0;0;0;0;0;0;0;0;0;0
uga;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;0;100;0;0;0;0;0;0
ukr;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;11;0;0;48120;0;0;0;0;0;0;7552;0
ury;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;501;0;1001;100;0;1502;0;0;19;0;0;0
usa;storm_affected_annual_number;37;158;256;296;352;302;0;91;215;2346;582;30;52000;6132;15770;1021000;81;3351;27;25210;10830;3087;295200;891;21920;86310;4418;5072;153800;3059000;23500;180500;19170;243700;5080000;832200;5756;8562;2301000
ussr;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;10000;0;0;400;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
vct;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;20500;0;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;0;100;0;0;4;0;1004;530;0;0;0
ven;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;1735;0;0;0;0
vgb;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
vir;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;0;0;0;0;0;10010;0;0;0;3;0;0;0;0;0;0;0;0;0
vnm;storm_affected_annual_number;0;50110;0;150100;0;0;0;1000;0;0;15650000;0;1300000;1183000;652000;451100;2503000;937100;1320000;6418000;502200;477900;79390;38960;11030;23070;667900;1085000;2526000;10;14560;200700;1800;5018;501000;367800;3298000;685500;156900
vut;storm_affected_annual_number;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;117500;0;48050;6700;0;0;0;1162;12010;0;0;0;0;2400;32;0;802;0;0;54010;0;0;0;0
wlf;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
wsm;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;0;0;195000;88010;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0
yem;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0
zaf;storm_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;210;500100;0;0;0;0;0;2;0;0;7;2002;0;0;0;178;18810;301;654;101200;600;0;0;0;0;3581
zwe;storm_affected_annual_number;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0
