geo;indicator;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015
nga;mean_years_in_school_men_35_to_44_years;2.99;3.07;3.14;3.22;3.31;3.39;3.48;3.56;3.65;3.74;3.84;3.93;4.03;4.13;4.23;4.33;4.44;4.54;4.65;4.76;4.88;4.99;5.11;5.22;5.34;5.47;5.59;5.71;5.83;5.96;6.08;6.2;6.33;6.45;6.58;6.7;6.83;6.96;7.08;7.21;7.34;7.46;7.59;7.72;7.84;7.97
nic;mean_years_in_school_men_35_to_44_years;3.02;3.09;3.16;3.24;3.31;3.39;3.47;3.55;3.64;3.72;3.81;3.89;3.98;4.07;4.16;4.26;4.35;4.45;4.54;4.64;4.74;4.84;4.95;5.05;5.16;5.26;5.37;5.48;5.59;5.7;5.81;5.92;6.04;6.16;6.28;6.39;6.52;6.64;6.76;6.89;7.01;7.14;7.27;7.4;7.53;7.66
nld;mean_years_in_school_men_35_to_44_years;8.04;8.17;8.32;8.46;8.6;8.74;8.88;9.03;9.17;9.32;9.46;9.61;9.76;9.9;10.05;10.2;10.35;10.49;10.64;10.79;10.94;11.08;11.23;11.37;11.52;11.66;11.79;11.92;12.05;12.18;12.31;12.44;12.56;12.69;12.81;12.94;13.06;13.18;13.31;13.43;13.55;13.67;13.79;13.9;14.02;14.14
nor;mean_years_in_school_men_35_to_44_years;8.65;8.79;8.93;9.08;9.22;9.36;9.5;9.65;9.79;9.94;10.08;10.23;10.37;10.52;10.66;10.81;10.95;11.1;11.24;11.39;11.53;11.68;11.82;11.96;12.11;12.25;12.39;12.53;12.67;12.8;12.94;13.07;13.2;13.33;13.46;13.58;13.71;13.83;13.95;14.07;14.19;14.31;14.42;14.53;14.65;14.76
npl;mean_years_in_school_men_35_to_44_years;1.97;2.02;2.08;2.13;2.18;2.24;2.3;2.36;2.42;2.48;2.54;2.61;2.67;2.74;2.81;2.88;2.95;3.02;3.1;3.18;3.25;3.34;3.42;3.5;3.59;3.67;3.76;3.86;3.95;4.04;4.14;4.24;4.34;4.44;4.54;4.64;4.75;4.85;4.96;5.07;5.18;5.29;5.4;5.52;5.63;5.75
nzl;mean_years_in_school_men_35_to_44_years;8.02;8.16;8.3;8.44;8.58;8.73;8.87;9.02;9.17;9.32;9.47;9.62;9.77;9.93;10.09;10.24;10.4;10.56;10.72;10.87;11.03;11.18;11.34;11.49;11.64;11.79;11.93;12.07;12.21;12.34;12.48;12.61;12.74;12.87;13.0;13.13;13.25;13.38;13.5;13.62;13.74;13.86;13.98;14.1;14.21;14.33
omn;mean_years_in_school_men_35_to_44_years;3.55;3.63;3.72;3.81;3.9;3.99;4.08;4.17;4.27;4.37;4.47;4.57;4.67;4.77;4.88;4.99;5.09;5.21;5.32;5.43;5.55;5.66;5.78;5.9;6.02;6.15;6.27;6.39;6.51;6.64;6.76;6.89;7.02;7.15;7.28;7.41;7.54;7.67;7.8;7.94;8.07;8.21;8.34;8.48;8.62;8.75
pak;mean_years_in_school_men_35_to_44_years;2.12;2.18;2.25;2.31;2.38;2.44;2.51;2.58;2.66;2.73;2.81;2.89;2.97;3.06;3.15;3.24;3.33;3.42;3.52;3.62;3.73;3.83;3.94;4.06;4.17;4.29;4.4;4.5;4.61;4.72;4.83;4.94;5.05;5.16;5.27;5.39;5.5;5.62;5.73;5.85;5.97;6.09;6.2;6.33;6.45;6.57
pan;mean_years_in_school_men_35_to_44_years;5.12;5.23;5.34;5.45;5.57;5.68;5.8;5.91;6.03;6.15;6.27;6.39;6.52;6.64;6.77;6.89;7.02;7.15;7.28;7.41;7.54;7.67;7.8;7.94;8.07;8.21;8.34;8.47;8.6;8.73;8.86;9.0;9.13;9.27;9.4;9.54;9.67;9.81;9.94;10.08;10.21;10.35;10.48;10.62;10.76;10.89
per;mean_years_in_school_men_35_to_44_years;5.48;5.6;5.72;5.84;5.97;6.09;6.22;6.34;6.47;6.6;6.73;6.86;6.99;7.12;7.26;7.39;7.53;7.66;7.79;7.93;8.06;8.2;8.33;8.47;8.6;8.73;8.85;8.98;9.11;9.24;9.36;9.49;9.62;9.75;9.88;10.01;10.14;10.27;10.4;10.53;10.66;10.79;10.92;11.05;11.19;11.32
phl;mean_years_in_school_men_35_to_44_years;5.1;5.2;5.32;5.43;5.54;5.66;5.77;5.89;6.01;6.12;6.24;6.36;6.48;6.6;6.72;6.84;6.96;7.08;7.2;7.32;7.44;7.56;7.68;7.79;7.91;8.02;8.13;8.24;8.35;8.46;8.57;8.68;8.79;8.91;9.02;9.14;9.26;9.37;9.49;9.62;9.74;9.86;9.99;10.11;10.24;10.37
png;mean_years_in_school_men_35_to_44_years;2.64;2.7;2.77;2.84;2.91;2.98;3.05;3.12;3.2;3.27;3.35;3.43;3.51;3.59;3.67;3.76;3.84;3.93;4.02;4.11;4.2;4.3;4.39;4.49;4.59;4.69;4.79;4.89;4.99;5.1;5.2;5.31;5.42;5.53;5.64;5.76;5.87;5.99;6.11;6.22;6.35;6.47;6.59;6.71;6.84;6.97
pol;mean_years_in_school_men_35_to_44_years;8.33;8.47;8.6;8.74;8.87;9.01;9.14;9.27;9.4;9.53;9.66;9.79;9.92;10.05;10.17;10.3;10.42;10.54;10.66;10.78;10.9;11.02;11.13;11.25;11.36;11.47;11.59;11.71;11.82;11.94;12.06;12.18;12.3;12.42;12.54;12.66;12.78;12.9;13.02;13.14;13.26;13.38;13.49;13.61;13.73;13.84
prk;mean_years_in_school_men_35_to_44_years;5.6;5.71;5.83;5.94;6.06;6.18;6.3;6.43;6.55;6.67;6.8;6.93;7.05;7.18;7.31;7.45;7.58;7.71;7.85;7.98;8.12;8.25;8.39;8.53;8.66;8.8;8.94;9.08;9.22;9.36;9.5;9.64;9.78;9.92;10.06;10.2;10.34;10.48;10.62;10.76;10.9;11.04;11.18;11.32;11.46;11.59
prt;mean_years_in_school_men_35_to_44_years;4.02;4.11;4.2;4.29;4.39;4.48;4.58;4.68;4.78;4.88;4.98;5.08;5.19;5.3;5.4;5.51;5.63;5.74;5.85;5.97;6.09;6.21;6.33;6.45;6.58;6.7;6.84;6.97;7.11;7.24;7.38;7.52;7.65;7.79;7.94;8.08;8.22;8.36;8.51;8.65;8.8;8.94;9.09;9.23;9.38;9.53
pry;mean_years_in_school_men_35_to_44_years;3.78;3.87;3.96;4.05;4.14;4.23;4.32;4.42;4.52;4.61;4.71;4.81;4.91;5.02;5.12;5.22;5.33;5.43;5.54;5.64;5.75;5.85;5.96;6.07;6.17;6.28;6.38;6.49;6.6;6.71;6.82;6.93;7.05;7.17;7.28;7.4;7.52;7.65;7.77;7.9;8.02;8.15;8.28;8.41;8.54;8.67
pse;mean_years_in_school_men_35_to_44_years;5.4;5.51;5.63;5.75;5.86;5.98;6.1;6.22;6.35;6.47;6.59;6.72;6.85;6.98;7.11;7.24;7.37;7.5;7.63;7.76;7.9;8.03;8.16;8.29;8.43;8.56;8.68;8.81;8.94;9.06;9.19;9.32;9.45;9.58;9.71;9.84;9.97;10.1;10.23;10.37;10.5;10.63;10.76;10.9;11.03;11.16
qat;mean_years_in_school_men_35_to_44_years;3.67;3.76;3.84;3.93;4.02;4.12;4.21;4.31;4.4;4.5;4.6;4.71;4.81;4.91;5.02;5.13;5.24;5.35;5.47;5.58;5.7;5.81;5.93;6.05;6.17;6.3;6.42;6.54;6.66;6.78;6.91;7.03;7.16;7.29;7.42;7.54;7.68;7.81;7.94;8.07;8.21;8.34;8.48;8.61;8.75;8.89
rou;mean_years_in_school_men_35_to_44_years;7.31;7.46;7.62;7.77;7.92;8.08;8.23;8.39;8.54;8.7;8.85;9.01;9.17;9.32;9.48;9.63;9.79;9.94;10.1;10.25;10.4;10.55;10.7;10.85;10.99;11.12;11.24;11.36;11.48;11.6;11.72;11.84;11.96;12.08;12.2;12.32;12.44;12.56;12.68;12.81;12.93;13.05;13.16;13.28;13.4;13.52
rus;mean_years_in_school_men_35_to_44_years;8.26;8.4;8.54;8.68;8.82;8.96;9.1;9.23;9.37;9.51;9.65;9.79;9.92;10.05;10.19;10.32;10.45;10.58;10.71;10.83;10.95;11.07;11.19;11.31;11.43;11.54;11.66;11.77;11.88;12.0;12.11;12.23;12.34;12.46;12.57;12.69;12.81;12.92;13.04;13.16;13.28;13.4;13.51;13.63;13.75;13.86
rwa;mean_years_in_school_men_35_to_44_years;1.84;1.89;1.94;1.99;2.04;2.1;2.15;2.21;2.26;2.32;2.38;2.44;2.51;2.57;2.64;2.71;2.77;2.85;2.92;2.99;3.07;3.14;3.22;3.3;3.39;3.47;3.55;3.64;3.72;3.81;3.9;3.99;4.08;4.18;4.27;4.37;4.47;4.57;4.67;4.77;4.88;4.98;5.09;5.2;5.31;5.42
sau;mean_years_in_school_men_35_to_44_years;5.04;5.15;5.26;5.37;5.48;5.6;5.72;5.84;5.96;6.08;6.2;6.33;6.46;6.58;6.71;6.84;6.98;7.11;7.25;7.38;7.52;7.66;7.8;7.94;8.08;8.22;8.36;8.5;8.64;8.78;8.92;9.06;9.2;9.34;9.49;9.63;9.77;9.91;10.05;10.19;10.33;10.47;10.61;10.75;10.88;11.02
sdn;mean_years_in_school_men_35_to_44_years;2.94;3.0;3.06;3.12;3.18;3.24;3.3;3.36;3.43;3.49;3.55;3.61;3.67;3.73;3.79;3.85;3.91;3.97;4.03;4.08;4.14;4.19;4.25;4.3;4.35;4.4;4.47;4.54;4.62;4.7;4.78;4.86;4.94;5.03;5.12;5.21;5.31;5.4;5.5;5.6;5.7;5.81;5.91;6.02;6.13;6.24
sen;mean_years_in_school_men_35_to_44_years;1.51;1.55;1.59;1.63;1.67;1.72;1.76;1.81;1.85;1.9;1.95;2.0;2.05;2.1;2.16;2.21;2.27;2.32;2.38;2.44;2.5;2.56;2.63;2.69;2.76;2.82;2.89;2.95;3.02;3.09;3.16;3.23;3.31;3.38;3.46;3.54;3.62;3.7;3.78;3.86;3.95;4.03;4.12;4.21;4.3;4.4
sgp;mean_years_in_school_men_35_to_44_years;5.84;5.97;6.1;6.24;6.37;6.51;6.65;6.8;6.94;7.09;7.25;7.4;7.56;7.73;7.89;8.07;8.24;8.42;8.61;8.8;8.99;9.19;9.4;9.62;9.84;10.07;10.29;10.52;10.73;10.94;11.14;11.33;11.52;11.71;11.89;12.06;12.24;12.4;12.57;12.73;12.88;13.03;13.18;13.33;13.47;13.61
slb;mean_years_in_school_men_35_to_44_years;2.47;2.53;2.61;2.68;2.76;2.83;2.91;3.0;3.08;3.17;3.27;3.36;3.46;3.56;3.67;3.78;3.9;4.02;4.15;4.28;4.42;4.57;4.72;4.88;5.05;5.24;5.4;5.56;5.71;5.87;6.02;6.18;6.33;6.48;6.64;6.79;6.94;7.09;7.24;7.39;7.54;7.69;7.84;7.98;8.13;8.28
sle;mean_years_in_school_men_35_to_44_years;1.15;1.19;1.23;1.27;1.31;1.36;1.41;1.45;1.5;1.56;1.61;1.67;1.73;1.79;1.85;1.92;1.98;2.05;2.13;2.2;2.28;2.36;2.44;2.52;2.6;2.68;2.75;2.82;2.89;2.96;3.03;3.1;3.17;3.25;3.32;3.4;3.48;3.56;3.64;3.72;3.81;3.89;3.98;4.07;4.16;4.25
slv;mean_years_in_school_men_35_to_44_years;3.07;3.16;3.25;3.34;3.43;3.53;3.63;3.74;3.84;3.95;4.06;4.18;4.3;4.42;4.55;4.68;4.81;4.95;5.08;5.23;5.37;5.51;5.66;5.81;5.95;6.1;6.22;6.34;6.46;6.58;6.71;6.83;6.96;7.08;7.21;7.34;7.47;7.6;7.73;7.87;8.0;8.13;8.27;8.4;8.54;8.68
som;mean_years_in_school_men_35_to_44_years;1.47;1.51;1.55;1.59;1.63;1.67;1.71;1.76;1.8;1.85;1.9;1.95;2.0;2.05;2.1;2.15;2.21;2.27;2.32;2.38;2.44;2.5;2.56;2.63;2.69;2.76;2.83;2.89;2.96;3.04;3.11;3.18;3.26;3.33;3.41;3.49;3.57;3.66;3.74;3.83;3.91;4.0;4.09;4.19;4.28;4.37
srb;mean_years_in_school_men_35_to_44_years;6.38;6.5;6.63;6.75;6.88;7.0;7.13;7.26;7.39;7.52;7.65;7.79;7.92;8.05;8.19;8.32;8.46;8.6;8.73;8.87;9.01;9.15;9.29;9.43;9.57;9.71;9.85;9.99;10.13;10.27;10.42;10.56;10.7;10.84;10.98;11.12;11.26;11.4;11.54;11.68;11.81;11.95;12.09;12.22;12.35;12.49
ssd;mean_years_in_school_men_35_to_44_years;0.87;0.89;0.91;0.94;0.96;0.99;1.02;1.04;1.07;1.1;1.13;1.16;1.19;1.22;1.26;1.29;1.32;1.36;1.39;1.43;1.47;1.51;1.55;1.59;1.63;1.67;1.71;1.76;1.8;1.85;1.89;1.94;1.99;2.04;2.09;2.15;2.2;2.26;2.31;2.37;2.43;2.49;2.55;2.62;2.68;2.75
stp;mean_years_in_school_men_35_to_44_years;2.42;2.49;2.55;2.62;2.68;2.75;2.82;2.9;2.97;3.05;3.12;3.2;3.29;3.37;3.45;3.54;3.63;3.72;3.81;3.91;4.0;4.1;4.2;4.31;4.41;4.52;4.63;4.74;4.85;4.97;5.08;5.19;5.31;5.42;5.54;5.66;5.77;5.89;6.01;6.13;6.26;6.38;6.5;6.63;6.75;6.88
sur;mean_years_in_school_men_35_to_44_years;4.29;4.38;4.48;4.58;4.68;4.78;4.89;4.99;5.1;5.21;5.32;5.43;5.54;5.65;5.77;5.89;6.01;6.13;6.25;6.37;6.5;6.62;6.75;6.88;7.01;7.14;7.27;7.41;7.55;7.68;7.82;7.96;8.1;8.23;8.37;8.51;8.65;8.79;8.94;9.08;9.22;9.36;9.5;9.64;9.78;9.93
svk;mean_years_in_school_men_35_to_44_years;7.74;7.87;8.0;8.14;8.27;8.41;8.54;8.68;8.81;8.95;9.08;9.22;9.35;9.49;9.62;9.75;9.89;10.02;10.15;10.27;10.4;10.53;10.65;10.77;10.89;11.01;11.12;11.23;11.33;11.44;11.55;11.66;11.77;11.88;11.99;12.1;12.21;12.32;12.43;12.55;12.66;12.77;12.89;13.0;13.11;13.23
svn;mean_years_in_school_men_35_to_44_years;7.05;7.18;7.31;7.44;7.57;7.7;7.83;7.97;8.1;8.24;8.37;8.51;8.64;8.78;8.91;9.05;9.19;9.32;9.46;9.6;9.73;9.87;10.0;10.14;10.27;10.41;10.54;10.67;10.8;10.94;11.07;11.2;11.33;11.46;11.59;11.72;11.86;11.99;12.12;12.25;12.38;12.5;12.63;12.76;12.89;13.01
swe;mean_years_in_school_men_35_to_44_years;8.33;8.47;8.61;8.75;8.89;9.03;9.17;9.31;9.45;9.59;9.73;9.87;10.01;10.15;10.29;10.42;10.56;10.69;10.82;10.95;11.08;11.21;11.34;11.47;11.59;11.71;11.84;11.96;12.08;12.19;12.31;12.43;12.55;12.67;12.79;12.91;13.02;13.14;13.26;13.37;13.49;13.61;13.72;13.84;13.95;14.07
swz;mean_years_in_school_men_35_to_44_years;3.03;3.12;3.21;3.3;3.4;3.49;3.6;3.7;3.81;3.92;4.03;4.15;4.27;4.39;4.52;4.65;4.79;4.93;5.07;5.22;5.37;5.53;5.68;5.85;6.01;6.17;6.32;6.46;6.6;6.74;6.88;7.03;7.17;7.31;7.45;7.59;7.73;7.87;8.01;8.15;8.3;8.44;8.58;8.72;8.86;9.0
syc;mean_years_in_school_men_35_to_44_years;4.13;4.24;4.35;4.46;4.58;4.7;4.83;4.96;5.09;5.22;5.36;5.5;5.64;5.79;5.94;6.1;6.26;6.42;6.58;6.75;6.92;7.08;7.25;7.42;7.59;7.75;7.9;8.04;8.19;8.33;8.48;8.62;8.76;8.91;9.05;9.19;9.34;9.48;9.62;9.76;9.9;10.04;10.18;10.32;10.46;10.59
syr;mean_years_in_school_men_35_to_44_years;2.96;3.05;3.14;3.23;3.33;3.43;3.53;3.64;3.75;3.86;3.98;4.1;4.23;4.36;4.5;4.64;4.79;4.94;5.1;5.26;5.43;5.61;5.79;5.98;6.18;6.38;6.54;6.69;6.84;6.99;7.14;7.29;7.43;7.58;7.73;7.87;8.02;8.16;8.31;8.45;8.59;8.74;8.88;9.02;9.17;9.31
tcd;mean_years_in_school_men_35_to_44_years;1.16;1.2;1.23;1.26;1.29;1.33;1.36;1.4;1.44;1.48;1.51;1.55;1.6;1.64;1.68;1.72;1.77;1.82;1.86;1.91;1.96;2.01;2.06;2.12;2.17;2.23;2.29;2.34;2.4;2.47;2.53;2.59;2.66;2.72;2.79;2.86;2.93;3.0;3.08;3.15;3.23;3.3;3.38;3.46;3.55;3.63
tgo;mean_years_in_school_men_35_to_44_years;2.44;2.5;2.56;2.63;2.69;2.76;2.83;2.9;2.98;3.05;3.13;3.2;3.28;3.36;3.44;3.53;3.61;3.7;3.79;3.88;3.97;4.06;4.16;4.25;4.35;4.45;4.55;4.66;4.76;4.86;4.97;5.08;5.19;5.3;5.41;5.52;5.63;5.75;5.86;5.98;6.1;6.21;6.33;6.45;6.58;6.7
tha;mean_years_in_school_men_35_to_44_years;3.9;3.98;4.07;4.17;4.26;4.35;4.45;4.54;4.64;4.74;4.84;4.95;5.05;5.15;5.26;5.36;5.47;5.58;5.69;5.8;5.91;6.02;6.13;6.24;6.35;6.47;6.58;6.7;6.82;6.93;7.05;7.18;7.3;7.42;7.55;7.68;7.81;7.94;8.07;8.2;8.33;8.47;8.6;8.74;8.88;9.01
tjk;mean_years_in_school_men_35_to_44_years;7.1;7.23;7.36;7.49;7.62;7.75;7.88;8.01;8.14;8.27;8.4;8.52;8.65;8.78;8.9;9.03;9.15;9.27;9.39;9.51;9.62;9.74;9.85;9.95;10.06;10.16;10.26;10.35;10.45;10.55;10.65;10.75;10.86;10.96;11.07;11.17;11.28;11.39;11.5;11.62;11.73;11.85;11.97;12.09;12.21;12.33
tkm;mean_years_in_school_men_35_to_44_years;7.64;7.78;7.91;8.05;8.19;8.33;8.46;8.6;8.74;8.88;9.02;9.16;9.3;9.44;9.58;9.73;9.87;10.01;10.15;10.29;10.43;10.56;10.7;10.84;10.98;11.11;11.25;11.38;11.52;11.65;11.79;11.92;12.05;12.18;12.31;12.44;12.57;12.7;12.83;12.95;13.08;13.2;13.33;13.45;13.57;13.69
tls;mean_years_in_school_men_35_to_44_years;2.18;2.24;2.3;2.36;2.42;2.48;2.55;2.61;2.68;2.75;2.82;2.89;2.97;3.04;3.12;3.2;3.28;3.36;3.45;3.54;3.63;3.72;3.81;3.91;4.0;4.11;4.22;4.33;4.45;4.56;4.68;4.79;4.91;5.03;5.15;5.27;5.39;5.51;5.63;5.76;5.88;6.01;6.13;6.26;6.38;6.51
ton;mean_years_in_school_men_35_to_44_years;6.14;6.26;6.37;6.5;6.62;6.74;6.86;6.98;7.11;7.23;7.35;7.48;7.6;7.72;7.85;7.97;8.09;8.21;8.33;8.45;8.57;8.68;8.8;8.91;9.02;9.13;9.23;9.33;9.44;9.54;9.65;9.76;9.87;9.98;10.1;10.21;10.33;10.45;10.57;10.69;10.81;10.94;11.06;11.18;11.31;11.43
tto;mean_years_in_school_men_35_to_44_years;5.9;6.01;6.13;6.25;6.36;6.48;6.6;6.72;6.84;6.96;7.08;7.21;7.33;7.45;7.57;7.7;7.82;7.94;8.06;8.19;8.31;8.43;8.56;8.68;8.8;8.92;9.05;9.18;9.32;9.45;9.58;9.72;9.85;9.99;10.12;10.26;10.39;10.53;10.67;10.8;10.94;11.07;11.21;11.34;11.48;11.61
tun;mean_years_in_school_men_35_to_44_years;2.86;2.96;3.06;3.17;3.28;3.4;3.52;3.65;3.79;3.93;4.07;4.23;4.39;4.55;4.73;4.91;5.1;5.3;5.5;5.72;5.94;6.17;6.4;6.64;6.88;7.12;7.28;7.44;7.59;7.74;7.89;8.04;8.19;8.34;8.48;8.63;8.77;8.91;9.06;9.2;9.34;9.48;9.62;9.76;9.9;10.04
tur;mean_years_in_school_men_35_to_44_years;3.92;4.01;4.1;4.2;4.3;4.39;4.49;4.59;4.7;4.8;4.91;5.02;5.13;5.24;5.36;5.47;5.59;5.71;5.83;5.95;6.07;6.2;6.33;6.45;6.58;6.72;6.85;6.98;7.12;7.25;7.39;7.53;7.66;7.8;7.94;8.08;8.22;8.36;8.51;8.65;8.79;8.93;9.08;9.22;9.36;9.51
twn;mean_years_in_school_men_35_to_44_years;6.55;6.69;6.83;6.97;7.11;7.26;7.41;7.55;7.7;7.85;8.01;8.16;8.31;8.47;8.63;8.78;8.94;9.1;9.26;9.42;9.57;9.73;9.89;10.05;10.2;10.36;10.51;10.66;10.81;10.96;11.11;11.26;11.4;11.55;11.69;11.83;11.96;12.1;12.23;12.37;12.5;12.63;12.75;12.88;13.01;13.13
tza;mean_years_in_school_men_35_to_44_years;2.93;3.0;3.08;3.15;3.23;3.31;3.39;3.47;3.55;3.64;3.72;3.81;3.9;3.99;4.09;4.18;4.28;4.37;4.47;4.57;4.67;4.78;4.88;4.99;5.1;5.2;5.31;5.42;5.53;5.64;5.76;5.87;5.98;6.1;6.22;6.34;6.45;6.57;6.7;6.82;6.94;7.06;7.19;7.31;7.44;7.57
uga;mean_years_in_school_men_35_to_44_years;2.97;3.05;3.12;3.2;3.27;3.35;3.43;3.51;3.6;3.68;3.77;3.85;3.94;4.03;4.12;4.22;4.31;4.41;4.5;4.6;4.7;4.8;4.9;5.01;5.11;5.22;5.32;5.43;5.54;5.65;5.76;5.87;5.98;6.09;6.21;6.33;6.44;6.56;6.68;6.81;6.93;7.05;7.18;7.3;7.43;7.56
ukr;mean_years_in_school_men_35_to_44_years;7.62;7.76;7.9;8.04;8.19;8.33;8.48;8.63;8.78;8.93;9.08;9.23;9.38;9.53;9.69;9.84;9.99;10.15;10.3;10.46;10.61;10.77;10.92;11.07;11.23;11.38;11.53;11.69;11.84;11.99;12.14;12.29;12.43;12.58;12.72;12.87;13.01;13.15;13.29;13.43;13.56;13.69;13.83;13.95;14.08;14.21
ury;mean_years_in_school_men_35_to_44_years;5.43;5.54;5.65;5.76;5.87;5.98;6.09;6.21;6.32;6.43;6.55;6.66;6.77;6.89;7.0;7.11;7.23;7.34;7.45;7.56;7.67;7.78;7.88;7.99;8.09;8.19;8.29;8.4;8.5;8.61;8.72;8.84;8.95;9.07;9.18;9.3;9.42;9.55;9.67;9.79;9.92;10.05;10.18;10.3;10.43;10.56
usa;mean_years_in_school_men_35_to_44_years;11.62;11.75;11.88;12.01;12.13;12.25;12.37;12.48;12.59;12.69;12.79;12.89;12.97;13.06;13.13;13.2;13.27;13.32;13.37;13.41;13.45;13.48;13.51;13.53;13.54;13.56;13.58;13.6;13.63;13.65;13.69;13.73;13.77;13.82;13.87;13.93;14.0;14.07;14.14;14.23;14.31;14.4;14.5;14.59;14.69;14.8
uzb;mean_years_in_school_men_35_to_44_years;7.49;7.62;7.76;7.89;8.03;8.16;8.3;8.44;8.57;8.71;8.85;8.98;9.11;9.25;9.38;9.51;9.64;9.77;9.9;10.02;10.14;10.26;10.38;10.5;10.61;10.73;10.83;10.94;11.04;11.15;11.26;11.36;11.47;11.58;11.68;11.79;11.9;12.01;12.13;12.24;12.36;12.47;12.59;12.71;12.83;12.95
vct;mean_years_in_school_men_35_to_44_years;3.95;4.04;4.14;4.23;4.32;4.42;4.52;4.62;4.72;4.82;4.92;5.03;5.13;5.24;5.35;5.46;5.57;5.69;5.8;5.92;6.04;6.16;6.28;6.4;6.52;6.65;6.77;6.9;7.02;7.15;7.28;7.41;7.54;7.67;7.81;7.94;8.08;8.21;8.35;8.48;8.62;8.76;8.9;9.04;9.18;9.32
ven;mean_years_in_school_men_35_to_44_years;4.44;4.54;4.64;4.74;4.85;4.96;5.06;5.17;5.29;5.4;5.51;5.63;5.75;5.87;5.99;6.11;6.23;6.36;6.49;6.61;6.74;6.87;7.0;7.13;7.27;7.4;7.53;7.66;7.79;7.92;8.05;8.19;8.32;8.45;8.59;8.73;8.86;9.0;9.13;9.27;9.41;9.55;9.69;9.82;9.96;10.1
vnm;mean_years_in_school_men_35_to_44_years;4.48;4.58;4.69;4.79;4.89;5.0;5.1;5.21;5.32;5.43;5.54;5.65;5.77;5.88;5.99;6.11;6.22;6.34;6.46;6.57;6.69;6.81;6.92;7.04;7.16;7.27;7.39;7.51;7.62;7.74;7.86;7.98;8.1;8.22;8.34;8.46;8.59;8.71;8.84;8.97;9.1;9.22;9.36;9.49;9.62;9.75
vut;mean_years_in_school_men_35_to_44_years;3.74;3.83;3.91;4.0;4.09;4.18;4.28;4.37;4.47;4.57;4.67;4.77;4.87;4.97;5.08;5.19;5.29;5.4;5.52;5.63;5.74;5.86;5.98;6.09;6.21;6.34;6.46;6.58;6.71;6.83;6.96;7.09;7.22;7.35;7.48;7.61;7.75;7.88;8.02;8.15;8.29;8.42;8.56;8.7;8.84;8.98
wsm;mean_years_in_school_men_35_to_44_years;5.27;5.38;5.5;5.62;5.74;5.86;5.98;6.11;6.23;6.36;6.49;6.62;6.76;6.89;7.03;7.17;7.31;7.45;7.6;7.75;7.9;8.05;8.21;8.38;8.54;8.72;8.85;8.99;9.13;9.27;9.41;9.56;9.7;9.84;9.98;10.12;10.26;10.4;10.54;10.68;10.82;10.96;11.1;11.24;11.37;11.51
yem;mean_years_in_school_men_35_to_44_years;1.3;1.34;1.38;1.43;1.47;1.52;1.57;1.62;1.67;1.73;1.78;1.84;1.9;1.96;2.03;2.1;2.17;2.25;2.32;2.41;2.49;2.58;2.67;2.77;2.88;2.99;3.11;3.24;3.36;3.48;3.61;3.73;3.86;3.98;4.11;4.23;4.35;4.48;4.6;4.73;4.85;4.98;5.1;5.22;5.35;5.47
zaf;mean_years_in_school_men_35_to_44_years;5.41;5.51;5.6;5.7;5.79;5.89;5.98;6.07;6.17;6.26;6.35;6.44;6.53;6.62;6.71;6.8;6.89;6.98;7.07;7.15;7.24;7.32;7.4;7.49;7.57;7.66;7.77;7.88;8.0;8.12;8.24;8.37;8.49;8.62;8.75;8.88;9.01;9.14;9.27;9.4;9.53;9.67;9.8;9.93;10.07;10.2
zmb;mean_years_in_school_men_35_to_44_years;3.71;3.81;3.91;4.01;4.11;4.22;4.33;4.44;4.55;4.67;4.79;4.91;5.03;5.15;5.28;5.4;5.53;5.66;5.79;5.92;6.05;6.19;6.32;6.45;6.58;6.72;6.83;6.95;7.07;7.19;7.31;7.42;7.54;7.66;7.78;7.9;8.02;8.14;8.26;8.38;8.51;8.63;8.75;8.88;9.0;9.13
zwe;mean_years_in_school_men_35_to_44_years;4.33;4.43;4.53;4.63;4.74;4.84;4.95;5.06;5.17;5.28;5.39;5.51;5.63;5.75;5.87;5.99;6.11;6.24;6.37;6.5;6.63;6.76;6.89;7.03;7.17;7.31;7.45;7.59;7.73;7.87;8.01;8.16;8.3;8.44;8.59;8.73;8.87;9.02;9.16;9.3;9.45;9.59;9.73;9.87;10.02;10.16
