rus;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150000;0;4538;0;798;2942;0;1;0;0;0;0;0;0
rwa;epidemic_affected_annual_number;0;0;0;0;0;0;0;2017;0;0;0;0;0;0;0;0;0;0;0;0;246;0;0;0;0;116;0;3006;564;174;0;719;0;544;0;335;0;0
sau;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;630;109;0;0;0;0;0;0;0
scg;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;699;0;170;0;0;0;0;0;0;0
sdn;epidemic_affected_annual_number;0;0;0;0;0;449;0;0;0;0;0;0;0;0;0;0;60;41580;0;0;12;0;0;0;0;2500;0;25520;4316;2549;0;1330;205;8212;8104;29910;8223;227
sen;epidemic_affected_annual_number;0;0;0;0;0;0;0;303;0;0;0;0;0;0;3400;0;0;0;0;0;0;0;0;0;3219;0;0;3081;0;0;0;199;0;867;23320;0;2841;0
sgp;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;2024;0;238;0;0;0;0;0;0
sle;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3352;0;0;0;0;0;0;0;0;0;0;1179;2075;1825;3361;38;15;0;100;689;0;0;0;1916
slv;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5780;350;0;0;9301;0;0;1670;0;235;0;2405;50300;0;0;0;0;0
som;epidemic_affected_annual_number;0;0;0;0;0;0;2671;0;0;0;0;0;0;0;6077;8400;0;0;0;0;0;0;0;17100;0;5804;1544;15040;190;3178;144;1284;0;0;212;6020;36820;676
stp;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;1094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
swe;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;0;0;0;0;0;0
swz;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2258;0;0;0;80;0;0;0;1481;0;0;0;0;0;0;0;0
syc;epidemic_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5461;0;0;0
syr;epidemic_affected_annual_number;0;0;0;0;0;0;4253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tcd;epidemic_affected_annual_number;0;9788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7227;0;0;13470;0;0;0;0;1411;3074;0;0;10880;3557;0;142;3711;6115;236;0;1777
