geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
civ;murder_total_deaths;222.67;232.18;245.18;262.5;277.79;294.43;305.18;312.26;324.28;333.71;344.32;347.38;350.4;357.2;365.45;370.01;383.51;388.77;397.23;407.88;419.74;437.05;459.81;475.74;484.22;491.97;497.12
cmr;murder_total_deaths;369.96;387.89;407.12;429.9;444.23;459.47;479.93;504.86;527.54;541.91;567.25;578.52;596.92;611.61;630.21;658.38;694.39;651.34;687.49;713.81;741.4;768.61;790.22;811.14;828.78;846.15;867.19
cod;murder_total_deaths;1337.73;1411.2;1456.84;1465.4;1501.9;1588.76;1686.57;1660.31;1723.16;1787.27;1854.64;1918.08;1938.27;2059.21;2034.18;2092.45;2141.85;2204.92;2336.7;2435.21;2525.23;2618.07;2730.31;2800.73;2899.08;3008.97;3092.62
cog;murder_total_deaths;121.52;119.61;122.43;127.53;140.77;148.23;154.89;168.26;163.34;171.22;170.28;162.27;159.06;167.53;167.98;170.6;172.26;177.54;181.66;183.86;182.26;179.7;188.98;192.78;197.86;202.93;209.56
col;murder_total_deaths;22936.82;25572.85;26559.45;26685.27;26255.23;25556.32;25647.24;24771.03;24731.22;25297.21;26174.94;26305.62;26155.29;22919.69;21630.9;19578.88;19023.24;18113.65;18075.06;18609.66;17994.59;17299.46;17052.97;16666.69;16652.08;16683.91;16661.85
com;murder_total_deaths;18.36;19.37;20.49;21.79;23.38;25.39;27.37;29.95;31.97;32.65;34.26;34.92;36.61;37.39;38.52;39.89;41.99;43.74;45.55;46.53;47.8;49.82;51.3;52.4;53.91;55.23;56.37
cpv;murder_total_deaths;32.55;34.22;35.85;37.91;40.28;42.8;45.32;47.02;47.8;49.67;51.6;53.45;55.69;57.85;59.97;61.99;64.53;65.55;68.94;71.94;75.79;78.61;79.45;79.56;79.82;79.74;79.46
cri;murder_total_deaths;167.46;174.21;184.58;194.07;204.32;211.84;219.32;224.5;231.64;240.84;246.86;253.15;258.57;269.11;279.42;292.08;303.52;315.56;333.44;352.44;367.46;372.51;375.57;382.69;385.8;381.71;378.48
cub;murder_total_deaths;866.7;870.64;860.26;856.75;844.2;827.81;795.81;770.42;746.55;701.42;677.62;662.62;656.29;648.25;642.96;625.88;617.79;606.07;609.9;614.19;619.98;623.94;639.7;642.54;638.47;631.24;625.68
cyp;murder_total_deaths;17.64;18.06;18.06;18.31;18.93;18.92;18.81;19.07;19.26;19.12;19.12;18.74;18.77;18.6;18.6;18.39;17.86;17.98;17.83;17.84;17.58;17.33;17.0;17.05;17.36;17.71;18.02
cze;murder_total_deaths;245.04;249.81;252.54;253.27;251.09;237.79;228.45;221.79;212.94;206.83;202.07;196.81;193.69;189.82;187.16;181.73;178.72;174.97;169.01;165.33;161.2;155.52;151.05;145.65;140.01;136.14;134.82
deu;murder_total_deaths;1074.85;1093.58;1096.6;1099.27;1093.12;1092.17;1083.26;1063.85;1046.13;1019.77;979.33;943.27;919.02;887.9;856.38;822.46;798.21;779.83;759.39;745.1;733.08;714.03;694.68;687.93;678.18;679.33;679.34
dji;murder_total_deaths;24.84;26.75;28.48;30.23;32.36;34.71;37.41;40.36;43.47;45.91;47.78;49.36;51.09;53.33;55.3;57.06;58.97;61.29;63.41;65.37;66.89;68.17;69.31;70.33;70.75;71.61;72.33
dma;murder_total_deaths;3.26;3.46;3.69;3.85;4.0;4.12;4.15;4.15;4.14;4.02;3.57;4.05;4.48;4.61;4.7;5.15;5.22;5.48;5.9;6.33;6.54;6.82;6.88;7.11;7.09;7.17;7.6
dnk;murder_total_deaths;77.14;79.85;80.76;81.56;84.38;85.49;85.81;85.29;83.05;81.17;78.82;74.65;72.63;71.25;67.52;66.16;63.3;62.23;60.32;58.0;55.46;52.99;48.95;47.38;47.75;47.57;47.65
dom;murder_total_deaths;752.08;790.87;825.65;857.76;881.13;895.87;902.99;921.99;939.31;955.23;969.51;981.38;998.05;1034.97;1088.66;1138.85;1192.73;1234.89;1273.18;1323.8;1360.85;1371.81;1400.13;1401.94;1404.93;1411.02;1419.89
dza;murder_total_deaths;376.63;382.37;390.59;400.16;410.19;420.63;432.18;451.98;468.0;466.95;463.21;467.12;471.33;477.26;458.77;451.49;443.81;437.39;441.38;445.23;447.36;451.24;456.79;465.46;474.43;472.44;470.86
ecu;murder_total_deaths;1428.13;1480.57;1573.35;1660.42;1738.35;1857.4;1950.72;2027.92;2153.13;2223.79;2314.49;2352.5;2395.23;2402.2;2499.22;2537.16;2559.92;2566.84;2571.38;2519.51;2465.15;2393.23;2296.91;2212.72;2161.93;2211.92;2233.68
egy;murder_total_deaths;348.04;338.16;323.29;320.26;319.31;317.85;321.54;324.56;321.7;331.11;337.34;360.58;381.01;405.52;430.29;457.31;492.42;521.85;559.57;606.44;610.79;618.64;624.11;617.26;616.62;618.53;618.13
