niu;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
nld;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0
npl;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;1334;640;0;0;126;118;84;185;150;319;26;32;0;0;0;0;0;0
nzl;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pak;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;0;109;0;10;0;2;42;0;0;0
pan;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;57;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
per;epidemic_deaths_annual_number;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;230;0;0;9726;690;0;0;0;0;1;16;0;0;0;0;0;0;0;0;0;0
phl;epidemic_deaths_annual_number;0;0;0;0;0;0;75;17;0;0;0;0;0;0;0;0;0;0;0;21;0;70;0;0;0;30;0;202;10;1;0;2;0;32;0;0;0;0
png;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;0;0;0;142;0;0;0;0;0;0
prk;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0
pry;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;8
pse;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
reu;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rou;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rus;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0
rwa;epidemic_deaths_annual_number;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;10;0;55;76;10;0;83;0;4;0;35;0;0
sau;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;35;0;0;0;0;0;0;0
scg;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sdn;epidemic_deaths_annual_number;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;60;2770;0;0;12;0;0;0;0;700;0;3119;357;186;0;49;27;98;650;1142;584;15
sen;epidemic_deaths_annual_number;0;0;0;0;0;0;0;5;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;188;0;0;372;0;0;0;18;0;6;303;0;16;0
sgp;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;33;0;0;0;0;0;0
sle;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;352;0;0;0;0;0;0;0;0;0;0;226;51;55;133;38;12;0;10;56;0;0;0;170
slv;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;0;0;0;5;0;0;0;0;24;0;6;304;0;0;0;0;0
som;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1262;1307;0;0;0;0;0;0;0;100;0;247;500;481;15;688;33;93;0;0;13;144;1133;13
stp;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
swe;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
swz;epidemic_deaths_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;80;0;0;0;32;0;0;0;0;0;0;0;0
