geo;indicator;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
egy;coal_consumption_per_cap;0.01305;0.00864;0.012969999999999999;0.01315;0.01385;0.01247;0.01;0.00865;0.007370000000000001;0.01259;0.014719999999999999;0.01407;0.01568;0.01468;0.01589;0.01248;0.01569;0.01581;0.01461;0.014430000000000002;0.014830000000000001;0.014509999999999999;0.01492;0.01587;0.015819999999999997;0.013219999999999999;0.0133;0.013330000000000002;0.01573;0.0166;0.0109;0.0147;0.012209999999999999;0.01179;0.01052;0.012440000000000001;0.010740000000000001;0.0113;0.0115;0.01153;0.01108;0.01089;0.009729999999999999;0.0086;0.007509999999999999;0.005520000000000001;0.00513;0.00445;0.0043;0.0042899999999999995;0.00439;0.0045
esp;coal_consumption_per_cap;0.30086;0.27538;0.27698;0.27753;0.27637;0.28881;0.28702;0.29059;0.28133;0.26937;0.29517;0.28276;0.29967;0.25494;0.28788;0.3291;0.40306;0.44388;0.4644;0.47002;0.46292;0.47821;0.46276000000000006;0.40065;0.49288999999999994;0.48878;0.50755;0.51635;0.46303;0.47585;0.47548;0.40058;0.45737;0.4341;0.48355;0.51184;0.46308;0.51442;0.47192;0.48553999999999997;0.46575;0.4004;0.4414;0.29358;0.2029;0.14740999999999999;0.27268000000000003;0.33061999999999997;0.24406;0.25018;0.29496999999999995;0.2253
fin;coal_consumption_per_cap;0.3813;0.35295;0.33901;0.40781;0.48848;0.49296;0.43543999999999994;0.48128000000000004;0.53184;0.53933;0.48658999999999997;0.6541399999999999;0.65809;0.88554;0.851;0.9626899999999999;0.5884199999999999;0.6496;0.70197;0.8043399999999999;1.0151;0.9245;1.03245;1.03046;1.0048;1.05398;1.04805;0.94899;1.07956;1.30833;1.1523700000000001;1.3683100000000001;1.2923;1.0579100000000001;1.02275;0.9667;1.16547;1.26321;1.5724799999999999;1.4086299999999998;0.9020100000000001;1.4036600000000001;1.3203200000000002;1.0028;1.0057;1.26474;1.02298;0.8339799999999999;0.91906;0.81823;0.6905899999999999;0.74469
fra;coal_consumption_per_cap;0.84511;0.77579;0.7599;0.72585;0.72173;0.68181;0.61954;0.5461199999999999;0.5353;0.5373399999999999;0.46787;0.54714;0.52479;0.5457;0.5907100000000001;0.57623;0.52304;0.53238;0.47941000000000006;0.45606;0.44027;0.36191;0.32754;0.31801999999999997;0.34431999999999996;0.33339;0.35309;0.30993000000000004;0.25214000000000003;0.24694000000000002;0.25171;0.26700999999999997;0.2328;0.2756;0.24563000000000001;0.23767;0.20694;0.21216999999999997;0.22434;0.21238;0.21930999999999998;0.20147;0.20734;0.1937;0.17149;0.18264;0.15420999999999999;0.17388;0.18091;0.13455;0.13007;0.12847999999999998
gbr;coal_consumption_per_cap;2.16194;2.0451799999999998;1.9001099999999997;1.8924;1.83674;1.72597;1.52482;1.3322200000000002;1.44003;1.26585;1.27206;1.29368;1.29759;1.26407;1.3588200000000001;1.2630299999999999;1.25593;1.17093;1.18109;0.8384299999999999;1.1135700000000002;1.20033;1.2267700000000001;1.18763;1.13995;1.13573;1.13456;1.06389;0.92395;0.86029;0.8185100000000001;0.7628699999999999;0.67815;0.659;0.5838800000000001;0.62303;0.65786;0.6017;0.63954;0.61151;0.62085;0.67319;0.6250600000000001;0.5737300000000001;0.475;0.48854;0.49283999999999994;0.60635;0.56995;0.45714;0.35193;0.16679000000000002
grc;coal_consumption_per_cap;0.24933000000000002;0.24781;0.23579;0.26500999999999997;0.25515;0.29191999999999996;0.42765;0.45383;0.52982;0.55305;0.71654;0.8360799999999999;0.8766799999999999;0.7682;0.41600000000000004;0.41113;0.40307;0.40605;0.49477;0.5253800000000001;0.6060300000000001;0.57555;0.65413;0.73073;0.7811;0.78699;0.75113;0.78208;0.7726;0.79328;0.77751;0.73049;0.77925;0.80886;0.77207;0.81114;0.8322200000000001;0.80013;0.7911600000000001;0.8066300000000001;0.79145;0.7429;0.7764;0.7286100000000001;0.73625;0.68696;0.69047;0.71502;0.6166;0.59363;0.49978;0.41858999999999996
hkg;coal_consumption_per_cap;0.03525;0.029710000000000004;0.0233;0.01637;0.009470000000000001;0.00542;0.00686;0.00325;0.00172;0.0016899999999999999;0.0014199999999999998;0.0018399999999999998;0.00156;0.00108;0.00084;0.00041;0.0069700000000000005;0.17522000000000001;0.40549;0.52186;0.63643;0.72467;0.8929799999999999;1.0159200000000002;1.0713700000000002;0.9499299999999999;1.0122799999999998;1.06128;1.21587;0.85829;0.9123600000000001;0.66695;0.55267;0.67456;0.56735;0.65098;1.01929;0.78854;0.9966299999999999;0.92785;1.00573;0.99935;1.08438;0.9876799999999999;1.02502;0.8864200000000001;1.04833;1.026;1.08707;1.1321;0.92445;0.91715
hun;coal_consumption_per_cap;1.07277;1.02494;0.88566;0.87066;0.88029;0.89144;0.8602299999999999;0.83375;0.83585;0.79473;0.7542300000000001;0.76051;0.7692899999999999;0.76446;0.7673300000000001;0.75111;0.7552800000000001;0.78973;0.74566;0.72919;0.7196100000000001;0.71437;0.71704;0.67915;0.61026;0.60045;0.5835100000000001;0.50532;0.46935;0.45657;0.44664;0.45899999999999996;0.44619;0.41633000000000003;0.40585;0.37669;0.35513;0.35612;0.36949;0.33361;0.30052;0.30599;0.31272;0.30562;0.25755;0.27502;0.27364;0.26309;0.22975;0.22601999999999997;0.24151999999999998;0.23421999999999998
idn;coal_consumption_per_cap;0.0012900000000000001;0.0015300000000000001;0.00105;0.0007599999999999999;0.0008900000000000001;0.0007599999999999999;0.00085;0.0008300000000000001;0.00054;0.00057;0.0007099999999999999;0.0006900000000000001;0.00073;0.00095;0.00139;0.00172;0.00179;0.00165;0.00161;0.00165;0.00545;0.00859;0.0132;0.01353;0.01994;0.01886;0.01876;0.02251;0.02582;0.025419999999999998;0.02754;0.03235;0.03932;0.0416;0.05646;0.062229999999999994;0.07791000000000001;0.07926;0.10494;0.09508;0.10747999999999999;0.12561;0.15547;0.13343;0.1386;0.16279000000000002;0.1908;0.21302;0.22621999999999998;0.17685;0.19815;0.24011999999999997
ind;coal_consumption_per_cap;0.07142000000000001;0.06978;0.06948;0.07039;0.07318;0.06785;0.06725;0.0694;0.0669;0.07378;0.07749;0.07885;0.08068;0.07632;0.07923999999999999;0.08139;0.08947999999999999;0.08646000000000001;0.08968;0.09207;0.09432;0.09912;0.1065;0.11185;0.11905;0.1261;0.13147999999999999;0.1365;0.13860999999999998;0.14029;0.14606;0.14743;0.15137;0.15356;0.14937999999999999;0.1561;0.15469000000000002;0.15886;0.16365;0.17139000000000001;0.18465;0.1888;0.20355;0.21664;0.23128;0.23590999999999998;0.24436;0.26126;0.27592;0.29952;0.30293000000000003;0.3111
