geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
fra;liver_cancer_number_of_male_deaths;3863.16;4063.61;4265.43;4439.19;4591.12;4728.05;4923.52;5006.73;5172.19;5314.32;5434.13;5593.4;5734.85;5922.94;6091.12;6221.87;6333.08;6449.16;6515.08;6578.04;6580.71;6602.22;6660.56;6700.93;6768.14;6871.04;6989.93
fsm;liver_cancer_number_of_male_deaths;2.28;2.37;2.47;2.58;2.68;2.78;2.82;2.83;2.85;2.9;2.92;2.98;3.04;3.09;3.14;3.17;3.19;3.22;3.24;3.25;3.26;3.27;3.29;3.32;3.38;3.48;3.56
gab;liver_cancer_number_of_male_deaths;79.51;79.91;81.13;81.42;82.76;85.74;85.94;86.15;86.63;85.04;85.88;86.38;86.44;87.41;88.18;90.05;91.44;93.85;96.53;99.22;100.65;102.82;105.19;107.81;110.81;113.86;116.47
gbr;liver_cancer_number_of_male_deaths;967.42;1008.17;1053.9;1103.45;1147.02;1192.05;1239.11;1290.71;1333.09;1376.45;1436.84;1489.72;1567.08;1652.82;1738.06;1833.32;1935.75;2031.3;2135.01;2243.72;2356.31;2474.13;2596.51;2714.93;2806.19;2864.54;2873.88
geo;liver_cancer_number_of_male_deaths;179.63;181.14;179.23;175.25;170.7;166.44;164.69;165.34;168.88;166.89;175.89;175.6;169.33;168.59;171.24;163.42;159.32;165.29;179.76;192.9;200.07;210.04;223.95;225.16;235.58;227.31;226.45
gha;liver_cancer_number_of_male_deaths;718.13;752.97;794.61;830.71;873.43;915.67;933.38;978.46;999.82;1030.45;1063.24;1101.02;1135.96;1171.91;1216.65;1246.45;1278.09;1297.63;1347.56;1403.79;1461.5;1521.14;1588.34;1653.56;1714.8;1781.06;1844.85
gin;liver_cancer_number_of_male_deaths;610.58;651.84;701.58;751.48;804.27;850.64;875.19;898.31;916.87;937.03;938.85;955.19;975.33;985.39;1002.49;1018.26;1049.9;1078.95;1109.7;1150.3;1193.42;1227.64;1265.3;1307.08;1354.73;1402.76;1452.46
gmb;liver_cancer_number_of_male_deaths;116.23;122.2;128.03;134.61;141.25;148.28;153.91;161.57;166.59;171.75;178.49;184.86;192.0;196.61;203.48;211.65;219.27;225.98;232.25;240.41;247.59;255.43;263.09;271.79;281.19;290.79;300.42
gnb;liver_cancer_number_of_male_deaths;93.29;96.33;99.56;103.0;106.65;111.25;114.08;116.81;118.4;116.09;113.56;111.7;110.25;109.14;110.07;110.36;110.84;112.1;113.33;115.33;117.71;119.51;121.54;124.49;127.11;130.21;133.0
gnq;liver_cancer_number_of_male_deaths;17.84;18.08;18.38;18.85;19.32;19.74;20.81;21.89;23.04;24.04;25.32;26.15;27.03;28.3;29.21;30.79;32.94;34.29;35.76;38.23;39.46;40.12;41.46;42.96;45.87;47.8;50.18
grc;liver_cancer_number_of_male_deaths;1270.65;1280.09;1280.78;1259.14;1255.79;1253.34;1250.35;1247.3;1228.97;1218.43;1209.26;1186.01;1160.95;1154.22;1146.81;1154.26;1134.67;1139.1;1138.28;1119.38;1088.72;1053.22;1003.79;909.3;986.27;1016.31;1039.4
grd;liver_cancer_number_of_male_deaths;3.22;3.17;3.17;3.2;3.21;3.22;3.27;3.15;3.03;2.9;2.82;2.74;2.78;2.8;2.79;2.83;2.83;2.78;2.74;2.74;2.83;2.86;3.03;3.17;3.37;3.73;3.66
grl;liver_cancer_number_of_male_deaths;1.34;1.38;1.41;1.43;1.45;1.47;1.54;1.69;1.86;1.95;2.1;2.19;2.27;2.36;2.45;2.45;2.48;2.52;2.6;2.67;2.74;2.77;2.82;2.93;3.03;3.13;3.24
gtm;liver_cancer_number_of_male_deaths;145.83;156.75;166.07;180.51;201.81;215.19;230.91;260.04;292.93;328.7;361.96;395.87;428.88;460.6;490.96;518.12;542.49;559.06;581.17;600.46;611.3;629.53;650.25;668.81;684.11;711.05;734.53
gum;liver_cancer_number_of_male_deaths;4.33;4.52;4.69;4.85;4.98;5.3;5.65;5.93;6.23;6.72;7.53;8.16;8.88;9.37;10.11;10.81;11.48;12.06;12.83;13.27;13.5;13.81;14.16;14.55;14.97;15.42;15.86
guy;liver_cancer_number_of_male_deaths;14.87;15.25;15.56;16.31;16.58;16.77;16.63;15.95;15.79;14.97;15.24;13.8;13.82;13.78;13.78;14.02;13.99;13.71;13.77;13.82;14.16;14.11;14.58;15.08;15.53;16.01;16.4
hnd;liver_cancer_number_of_male_deaths;54.46;57.05;59.47;61.93;64.56;67.25;70.03;72.96;76.21;79.51;82.89;86.04;89.32;93.2;97.09;100.97;104.39;107.99;112.07;116.26;120.61;125.17;129.92;134.63;139.72;145.04;150.19
hrv;liver_cancer_number_of_male_deaths;110.9;136.3;163.3;181.19;195.69;213.09;222.55;236.95;245.48;250.97;257.24;261.7;267.38;274.44;283.35;286.36;290.95;293.03;300.75;303.04;307.95;312.07;318.69;321.37;319.01;321.04;324.28
hti;liver_cancer_number_of_male_deaths;107.44;109.13;110.53;112.17;113.15;115.15;115.84;116.91;117.71;118.9;120.49;121.75;123.4;125.89;128.52;131.35;135.02;138.7;143.14;147.91;152.67;157.24;162.25;167.26;172.43;177.97;183.71
hun;liver_cancer_number_of_male_deaths;590.58;599.72;599.51;591.18;585.6;581.01;576.02;572.4;568.23;563.23;569.02;572.91;580.46;588.52;587.42;573.83;560.9;558.95;564.89;566.57;564.09;566.45;569.43;573.07;581.65;579.86;583.54
idn;liver_cancer_number_of_male_deaths;2228.38;2343.67;2470.84;2601.78;2744.28;2900.87;3055.87;3217.55;3388.4;3554.49;3694.14;3816.37;3937.31;4071.34;4189.15;4338.69;4483.78;4641.77;4823.35;5004.07;5196.5;5421.64;5624.95;5831.9;6034.21;6260.37;6465.19
ind;liver_cancer_number_of_male_deaths;6395.0;6673.36;6923.89;7226.38;7540.49;7890.54;8366.25;8905.17;9374.58;9872.95;10390.5;10944.14;11498.54;12057.43;12584.63;13504.43;14050.81;14815.35;15437.59;16172.22;16958.18;17623.18;18317.36;19220.41;19975.6;20793.27;21604.36
irl;liver_cancer_number_of_male_deaths;57.33;60.24;61.23;63.25;62.28;62.75;63.01;64.45;68.36;73.65;78.98;80.86;84.45;89.15;93.29;95.94;97.59;106.31;114.83;124.26;129.16;134.57;138.34;144.15;143.51;145.75;148.71
irn;liver_cancer_number_of_male_deaths;904.93;936.93;963.04;986.58;1010.58;1034.28;1059.46;1077.84;1113.41;1139.44;1175.11;1214.2;1260.03;1284.62;1310.93;1360.56;1420.65;1501.16;1584.51;1669.49;1758.27;1837.35;1939.09;2049.15;2134.81;2205.66;2310.05
irq;liver_cancer_number_of_male_deaths;197.67;200.75;204.03;207.75;211.73;216.61;219.58;224.41;227.03;230.43;236.06;237.83;244.1;249.96;256.68;262.89;268.75;273.3;300.9;280.52;284.57;284.47;297.93;310.79;323.87;337.32;350.8
isl;liver_cancer_number_of_male_deaths;3.79;3.93;4.04;4.21;4.37;4.56;4.79;4.93;5.1;5.22;5.36;5.47;5.62;5.87;6.18;6.55;6.89;7.14;7.42;7.72;8.08;8.51;9.05;9.57;10.15;10.71;11.26
isr;liver_cancer_number_of_male_deaths;76.52;79.65;83.28;86.67;90.36;92.85;100.27;107.22;112.46;123.64;133.57;137.81;142.18;144.56;148.39;152.51;158.27;163.08;166.67;172.34;179.32;185.6;192.71;197.91;206.6;212.4;219.31
ita;liver_cancer_number_of_male_deaths;5087.67;5289.02;5545.42;5775.99;5941.63;5974.61;6164.61;6198.01;6219.33;6296.03;6343.01;6243.76;6239.39;6344.36;6469.73;6573.39;6691.58;6689.45;6700.53;6832.11;6767.86;6753.9;6750.96;6712.74;6753.16;6809.08;6874.45
jam;liver_cancer_number_of_male_deaths;56.41;56.67;57.17;57.63;58.02;58.32;58.54;58.7;58.91;59.55;60.59;59.44;60.1;59.23;58.63;58.33;59.55;59.07;58.31;57.3;57.94;58.05;60.44;62.45;64.47;66.45;68.35
jor;liver_cancer_number_of_male_deaths;21.74;22.54;23.63;24.81;26.1;27.36;28.17;28.86;29.47;30.43;31.35;32.07;33.7;36.17;38.83;41.12;42.93;44.15;47.17;50.72;53.28;55.72;58.13;60.37;62.71;65.07;67.41
jpn;liver_cancer_number_of_male_deaths;17607.07;18347.36;19130.01;19865.62;20653.93;21609.6;22348.45;22977.72;23515.6;23760.4;24012.36;23981.85;23882.15;23645.24;23516.86;23283.18;23157.57;23098.34;23051.48;22891.77;22779.0;22653.24;22511.56;22566.63;23117.27;23615.62;24132.59
kaz;liver_cancer_number_of_male_deaths;968.14;1003.39;1014.71;1026.0;1046.55;1043.9;1049.9;1031.4;1005.38;972.13;930.51;893.91;844.53;806.73;765.29;730.02;707.4;685.4;654.82;634.77;624.29;605.88;599.35;593.43;595.58;598.89;643.48
ken;liver_cancer_number_of_male_deaths;207.5;217.64;229.59;240.58;250.22;259.06;267.42;273.99;284.9;289.13;300.82;304.83;319.25;331.28;342.02;352.85;367.35;383.23;399.8;418.4;439.85;463.69;487.25;509.19;535.06;562.56;590.75
kgz;liver_cancer_number_of_male_deaths;119.28;120.19;121.06;122.35;123.46;123.13;122.66;122.45;122.64;124.24;127.05;126.89;130.74;137.79;144.44;146.19;149.02;151.4;149.04;152.36;151.1;154.56;161.49;167.58;172.79;179.59;183.88
khm;liver_cancer_number_of_male_deaths;122.83;130.45;138.75;148.22;159.1;171.76;180.78;190.97;202.33;209.42;217.33;228.57;239.35;250.58;261.78;272.52;282.47;293.45;306.61;320.36;334.98;348.13;362.86;377.99;394.21;412.08;430.04
kir;liver_cancer_number_of_male_deaths;2.44;2.49;2.54;2.6;2.64;2.7;2.76;2.83;2.89;2.99;3.1;3.21;3.31;3.42;3.54;3.62;3.74;3.84;3.95;4.03;4.14;4.26;4.38;4.53;4.68;4.82;4.99
kor;liver_cancer_number_of_male_deaths;5949.35;6372.17;6787.66;7213.43;7661.92;8109.9;8468.3;8637.31;8780.01;8903.85;9004.59;9155.08;9256.38;9335.46;9411.8;9504.01;9498.62;9520.45;9592.65;9680.12;9796.65;9925.21;10154.86;10517.1;11029.18;11549.28;12092.7
kwt;liver_cancer_number_of_male_deaths;20.27;20.54;20.59;20.46;20.3;21.96;24.29;26.61;27.37;28.01;26.14;28.15;29.94;29.74;30.44;32.74;33.59;33.52;34.41;35.53;36.31;36.59;38.22;39.12;39.45;43.44;47.31
lao;liver_cancer_number_of_male_deaths;85.68;89.26;93.2;97.59;102.41;107.64;113.36;119.64;125.59;127.76;130.78;134.52;137.82;142.23;146.32;151.18;156.36;162.12;167.38;174.67;180.68;186.49;192.98;199.68;206.95;214.46;221.94
lbn;liver_cancer_number_of_male_deaths;38.77;38.81;39.37;40.08;40.67;41.26;41.84;42.31;42.97;42.98;43.38;44.44;46.2;48.61;51.48;53.88;57.61;61.64;63.34;65.78;69.23;72.79;77.18;82.36;87.28;91.5;96.35
lbr;liver_cancer_number_of_male_deaths;182.66;181.07;178.44;177.51;179.27;175.59;191.43;203.42;216.42;219.44;222.6;221.28;221.56;216.76;216.87;217.37;223.15;230.5;239.49;249.02;257.45;267.25;275.53;283.76;290.53;299.23;309.54
lby;liver_cancer_number_of_male_deaths;60.35;62.65;65.08;67.77;70.51;73.45;75.24;77.4;79.52;81.83;83.91;85.63;87.25;89.01;90.93;92.61;94.91;97.63;100.09;102.16;103.87;106.77;110.22;112.97;115.84;119.62;123.91
