geo;indicator;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
ssd;self_employed_percent_of_employment;59.47;59.926;59.648;59.674;58.728;58.42;57.891000000000005;57.93;57.647;57.463;57.071999999999996;56.601000000000006;56.622;56.056000000000004;55.726000000000006;55.441;55.001000000000005;54.675;51.027;51.808;55.236000000000004;64.297;53.092;54.247;55.388999999999996;58.236999999999995;58.148;58.036;57.92100000000001;57.803999999999995;57.687;57.573
stp;self_employed_percent_of_employment;53.398;55.353;56.148;54.856;55.03;54.358999999999995;54.13399999999999;52.784;52.376999999999995;52.076;52.037;52.293;51.562;51.667;51.626000000000005;39.553000000000004;39.58;36.129;36.15;36.181999999999995;36.038000000000004;36.001999999999995;36.001;35.433;35.685;35.793;35.838;35.798;35.757;35.71;35.663000000000004;35.621
sur;self_employed_percent_of_employment;16.439;16.419;16.552;16.545;16.783;19.51;20.844;17.799;17.855999999999998;17.835;17.485;18.462;18.279;18.582;16.534000000000002;16.542;16.329;16.599;15.645;15.582;15.505;15.362;14.913;14.662;14.229000000000001;14.829;15.203;15.25;15.17;15.07;14.949000000000002;14.837
svk;self_employed_percent_of_employment;5.902;6.546;6.365;7.506;7.541;7.222;7.011;6.917999999999999;7.62;7.947;8.562999999999999;8.48;9.567;12.177999999999999;12.674000000000001;12.642999999999999;12.952;13.806;15.687999999999999;15.984000000000002;15.933;15.462;15.549000000000001;15.397;15.162;15.431;15.354000000000001;15.402000000000001;15.425;15.372;15.355;15.350999999999999
svn;self_employed_percent_of_employment;13.276;13.767000000000001;15.225;17.623;16.926;16.904;18.715;19.230999999999998;18.477999999999998;16.088;17.108;16.273;14.027999999999999;15.634;15.157;16.215999999999998;15.9;14.126;16.212;17.283;16.847;16.27;16.905;18.592;16.522000000000002;14.222999999999999;14.569;14.36;14.290999999999999;14.241;14.235999999999999;14.227
swe;self_employed_percent_of_employment;12.345999999999998;13.014000000000001;13.925999999999998;14.475;12.321;12.252;11.767999999999999;11.390999999999998;11.456;11.107000000000001;10.719000000000001;10.719000000000001;10.408;10.536;10.81;10.727;10.622;10.435;10.713;10.966;10.44;10.475;10.615;10.35;10.275;10.013;9.996;9.934;9.908;9.886000000000001;9.863999999999999;9.842
swz;self_employed_percent_of_employment;22.418000000000003;21.654;21.795;22.455;21.775;22.378;21.906;21.923000000000002;21.964000000000002;21.988000000000003;21.915;21.886;21.809;20.904;21.096;21.104;20.921;20.785999999999998;20.461;20.835;20.788;20.58;20.613000000000003;20.497;20.569000000000003;20.601999999999997;20.62;20.639;20.651999999999997;20.663;20.67;20.674
syr;self_employed_percent_of_employment;52.216;50.661;50.453;49.99100000000001;49.63;50.608999999999995;51.181999999999995;49.708999999999996;51.674;52.418;50.756;44.793;44.481;44.623999999999995;44.646;44.417;46.25899999999999;38.243;38.135999999999996;36.794000000000004;37.74;38.933;39.972;39.198;39.251;39.2;39.319;39.354;39.39;39.376999999999995;39.378;39.376999999999995
tcd;self_employed_percent_of_employment;94.902;94.51100000000001;94.725;94.51899999999999;94.441;94.18299999999999;94.271;94.336;94.061;93.91799999999999;93.986;93.779;93.609;93.051;92.428;92.315;92.36;92.227;92.29;92.152;91.88600000000001;91.913;91.713;91.61200000000001;91.681;91.838;91.846;91.831;91.81;91.791;91.779;91.766
tgo;self_employed_percent_of_employment;83.70299999999999;84.181;86.194;83.734;84.068;84.431;84.035;82.34299999999999;82.569;82.428;82.92399999999999;83.229;82.479;82.368;83.042;82.234;82.156;83.051;80.866;80.257;80.137;82.715;81.92200000000001;82.06200000000001;81.578;81.45;81.34899999999999;81.27199999999999;81.194;81.118;81.043;80.969
tha;self_employed_percent_of_employment;69.259;68.717;65.628;65.167;64.33800000000001;62.354;62.37;63.522;61.758;60.413999999999994;59.555;59.977;59.431999999999995;56.158;56.288000000000004;56.299;56.37;56.766000000000005;55.382;55.468;57.78;58.413000000000004;60.309;52.728;51.659;52.958;52.935;52.878;52.821999999999996;52.766999999999996;52.711000000000006;52.655
tjk;self_employed_percent_of_employment;37.852;24.701;32.623000000000005;27.436;40.742;45.55;46.839;43.875;43.156000000000006;47.523;47.872;45.67100000000001;46.928999999999995;46.38;47.919;48.214;48.217;49.456;48.047;48.968;53.266999999999996;53.181000000000004;53.745;51.776;50.056999999999995;48.773;48.03;47.88;47.886;47.891000000000005;47.895;47.9
tkm;self_employed_percent_of_employment;27.028000000000002;22.621;24.18;22.54;25.921999999999997;25.74;24.423000000000002;31.489;35.648;35.693000000000005;36.582;33.961;34.061;32.17;30.664;29.131;28.668000000000003;29.044;25.52;26.646;29.463;27.906;27.685;27.896;26.586;26.243000000000002;26.281;26.203000000000003;25.894000000000002;25.840999999999998;25.881;25.875999999999998
tls;self_employed_percent_of_employment;64.199;64.529;64.956;65.126;65.064;64.878;64.251;64.008;71.857;72.417;70.42399999999999;70.932;72.422;73.294;73.26899999999999;73.98;73.35300000000001;71.539;69.536;68.021;67.01;66.41;66.204;65.83;66.23;51.559;51.571000000000005;51.58;51.588;51.595;51.601000000000006;51.606
ton;self_employed_percent_of_employment;59.503;57.739;56.724;58.449;57.501999999999995;57.658;57.507;57.583;56.303000000000004;56.218;56.5;56.033;55.396;55.541000000000004;56.294;57.699;58.059;58.85;58.395;56.98;55.703;55.413999999999994;56.858999999999995;57.08;56.201;55.29600000000001;56.505;56.475;56.445;56.418;56.388999999999996;56.357
tto;self_employed_percent_of_employment;23.381999999999998;24.449;25.589000000000002;25.243000000000002;25.019000000000002;23.819000000000003;23.338;22.252;22.820999999999998;22.623;22.956999999999997;21.989;21.326;20.535999999999998;20.223;21.206999999999997;21.213;21.241999999999997;20.956;21.712;21.467;21.389;21.316;21.611;22.314;22.421999999999997;22.399;22.398000000000003;22.343000000000004;22.304000000000002;22.264;22.229
tun;self_employed_percent_of_employment;26.374000000000002;25.933000000000003;25.64;24.982;36.575;36.176;35.409;36.453;36.095;35.925;35.586999999999996;35.492;34.836999999999996;34.567;34.414;33.909;33.684;29.988000000000003;30.112;31.565;28.735;28.405;28.211;27.919;27.805;27.62;27.35;27.313000000000002;27.272;27.228;27.179000000000002;27.131
tur;self_employed_percent_of_employment;62.095;60.573;60.294;62.838;62.254;64.256;57.673;54.794;50.699;48.476000000000006;46.846000000000004;49.73;48.395;45.748999999999995;44.516999999999996;41.165;39.609;39.08;40.058;39.196;38.389;37.168;36.016;34.019;32.936;32.508;33.083;32.099000000000004;31.601;30.991999999999997;30.348000000000003;29.655
twn;self_employed_percent_of_employment;32.991;32.277;31.401999999999997;31.184;30.884;30.773000000000003;30.094;29.52;29.49;29.004;28.378;28.467;28.019000000000002;27.206;26.29;25.489;24.928;24.107;23.316;22.848000000000003;22.304000000000002;21.851999999999997;21.531999999999996;21.229;20.959;20.855999999999998;20.761999999999997;20.736;20.71;20.684;20.658;20.634
tza;self_employed_percent_of_employment;91.417;95.109;95.146;94.829;95.046;95.101;94.94200000000001;93.43299999999999;93.40700000000001;93.245;93.068;90.12200000000001;90.04299999999999;89.98299999999999;89.193;89.25299999999999;87.303;87.509;87.399;87.32;87.242;82.704;82.473;86.536;86.44200000000001;86.337;86.316;86.25299999999999;86.19;86.125;86.064;86.00299999999999
uga;self_employed_percent_of_employment;91.214;90.993;90.89200000000001;90.556;90.221;89.33;88.72;88.675;87.932;86.463;86.38600000000001;85.396;84.709;80.555;81.51899999999999;80.8;80.282;79.782;80.764;79.846;79.291;79.694;79.288;78.867;78.368;77.92399999999999;77.798;77.734;77.668;77.602;77.53399999999999;77.475
ukr;self_employed_percent_of_employment;28.694000000000003;26.698;21.346;18.605;18.517;19.825;25.531;29.022;20.912;23.543000000000003;25.019000000000002;25.642;26.017;29.314;30.898000000000003;30.837;30.951;30.296999999999997;18.499000000000002;18.927;19.287;18.785999999999998;19.144000000000002;15.888;15.95;17.253;17.215;17.384;17.437;17.469;17.515;17.516
ury;self_employed_percent_of_employment;29.506999999999998;28.815;28.35;27.94;27.898000000000003;27.842;27.358;27.147;27.208000000000002;27.147;28.943;32.062;29.978;28.691999999999997;28.842;29.971;30.07;29.349;29.409000000000002;28.627;28.191;27.22;27.412;26.879;27.416999999999998;27.941999999999997;27.936999999999998;27.879;27.822;27.765;27.701;27.636999999999997
usa;self_employed_percent_of_employment;13.155;12.929;12.981;12.902999999999999;12.558;12.43;12.187000000000001;11.834000000000001;11.485;11.3;11.152999999999999;11.079;11.235;11.184000000000001;11.005999999999998;10.872;10.65;10.431;10.557;10.62;10.354000000000001;10.299000000000001;10.088;9.935;9.942;9.86;9.805;9.748;9.658;9.607000000000001;9.566;9.527000000000001
uzb;self_employed_percent_of_employment;34.258;28.364;30.17;32.464;31.895;30.128;34.629;33.775;34.921;35.194;35.244;35.330999999999996;34.673;34.66;33.552;32.982;32.813;30.581999999999997;29.538;29.298000000000002;29.051;28.85;28.6;28.491;28.116999999999997;27.916;27.394000000000002;27.394000000000002;27.365;27.346999999999998;27.328000000000003;27.309
vct;self_employed_percent_of_employment;25.843000000000004;25.73;25.718000000000004;25.862;25.544;25.468000000000004;25.548000000000002;12.963;12.776;12.663;12.655;12.478;12.404000000000002;12.354000000000001;12.273;12.179;12.244000000000002;12.073;12.09;12.132;12.099;12.069;12.037;12.0;11.985999999999999;11.942;11.967;11.939;11.905;11.87;11.834000000000001;11.799000000000001
ven;self_employed_percent_of_employment;35.489000000000004;34.782;34.275;33.472;33.164;34.287;34.423;33.426;33.866;34.635999999999996;33.973;34.889;35.816;36.56;36.071;35.255;34.236999999999995;34.027;32.644;33.861999999999995;33.964;33.294000000000004;33.177;32.344;33.172;34.275999999999996;35.872;36.391;36.571999999999996;36.4;36.196;36.038000000000004
vir;self_employed_percent_of_employment;31.680999999999997;31.739;31.593000000000004;31.835;32.135999999999996;32.223;32.406;32.351;32.427;32.013000000000005;31.763;30.423000000000002;30.37;30.364;30.375;30.355;30.247;30.256999999999998;30.214000000000002;30.14;30.320999999999998;30.689;30.828000000000003;30.673000000000002;30.613000000000003;30.57;30.521;30.447;30.375999999999998;30.307;30.246;30.186999999999998
vnm;self_employed_percent_of_employment;85.007;85.295;85.366;85.166;84.51100000000001;83.007;81.343;78.672;81.56;81.26100000000001;78.943;79.362;77.919;74.402;71.38600000000001;70.37;69.483;68.454;68.056;67.046;65.945;65.168;65.132;64.31;60.641000000000005;58.751000000000005;58.73;58.632;58.538000000000004;58.45;58.363;58.278999999999996
vut;self_employed_percent_of_employment;76.774;77.574;77.454;76.751;76.607;76.882;77.47800000000001;72.844;73.074;72.446;73.35300000000001;74.176;75.406;75.167;75.206;75.04;74.622;73.824;72.953;72.314;72.693;72.985;72.89;72.718;73.82;74.475;74.759;74.72800000000001;74.7;74.679;74.66199999999999;74.646
wsm;self_employed_percent_of_employment;60.336999999999996;61.185;60.75;60.623999999999995;61.562;60.849;60.236999999999995;60.825;61.101000000000006;60.071000000000005;59.408;56.041000000000004;55.29600000000001;53.791000000000004;53.668;53.411;41.151;41.305;35.808;36.025;36.041;35.83;35.873000000000005;36.150999999999996;36.222;36.251999999999995;36.371;36.361;36.35;36.338;36.327;36.316
yem;self_employed_percent_of_employment;53.453;53.346000000000004;41.606;41.848;40.496;40.385;40.061;39.312;39.251999999999995;39.672;38.865;38.54;40.624;40.431999999999995;56.423;42.801;42.463;42.108999999999995;41.748999999999995;40.768;50.551;49.872;49.485;49.523999999999994;53.224;53.481;54.434;54.281000000000006;54.065;53.907;53.766000000000005;53.623999999999995
zaf;self_employed_percent_of_employment;18.819000000000003;19.967;19.34;19.0;18.887999999999998;18.59;18.694000000000003;18.877;18.467;18.203;18.410999999999998;18.226;18.134;18.139;19.02;19.902;17.980999999999998;15.913;15.558;15.885;15.720999999999998;15.457;14.899000000000001;14.162;14.619000000000002;15.151;15.007;14.999;14.991;14.981;14.968;14.955
zmb;self_employed_percent_of_employment;82.98100000000001;83.01;83.04799999999999;83.117;83.257;83.09899999999999;82.775;82.734;82.48700000000001;82.435;82.15100000000001;82.598;82.21700000000001;81.935;81.61;81.111;80.454;80.126;79.813;79.482;79.078;78.881;78.597;78.324;78.197;77.971;77.944;77.893;77.84;77.783;77.727;77.669
zwe;self_employed_percent_of_employment;63.916000000000004;64.097;63.483999999999995;63.566;60.623000000000005;60.998999999999995;60.233999999999995;60.986999999999995;60.126000000000005;62.99100000000001;62.973;62.409;69.57300000000001;70.653;70.75;71.715;72.383;72.564;69.94800000000001;68.664;67.28399999999999;66.355;65.863;66.399;66.081;65.887;65.685;65.67;65.64399999999999;65.611;65.579;65.545
