geo;indicator;1850;1851;1852;1853;1854;1855;1856;1857;1858;1859;1860;1861;1862;1863;1864;1865;1866;1867;1868;1869;1870;1871;1872;1873;1874;1875;1876;1877;1878;1879;1880;1881;1882;1883;1884;1885;1886;1887;1888;1889;1890;1891;1892;1893;1894;1895;1896;1897;1898;1899;1900;1901;1902;1903;1904;1905;1906;1907;1908;1909;1910;1911;1912;1913;1914;1915;1916;1917;1918;1919;1920;1921;1922;1923;1924;1925;1926;1927;1928;1929;1930;1931;1932;1933;1934;1935;1936;1937;1938;1939;1940;1941;1942;1943;1944;1945;1946;1947;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000
khm;sulfur_emissions_per_person_kg;0.0;0.0010199999999999999;0.0020399999999999997;0.00305;0.00405;0.00506;0.00605;0.00705;0.00804;0.00902;0.01;0.01093;0.01185;0.01275;0.013640000000000001;0.014519999999999998;0.015390000000000001;0.01625;0.01709;0.01792;0.01874;0.02115;0.023540000000000002;0.025889999999999996;0.0282;0.03386;0.03671;0.03909;0.04303;0.04671;0.04863;0.0502;0.05262000000000001;0.05637;0.062229999999999994;0.06813999999999999;0.06776;0.07351;0.08008;0.08931;0.09512000000000001;0.1034;0.1091;0.1056;0.1197;0.1294;0.1361;0.1396;0.1592;0.1686;0.1852;0.2069;0.22399999999999998;0.2344;0.2451;0.2595;0.3533;0.3756;0.3996;0.4009;0.4134;0.4399;0.4941;0.5563;0.5736;0.5622;0.6365;0.6839;0.6961;0.768;0.6016;0.6323;0.6459;0.6929;0.7252;0.7266;0.7235;0.6273;0.6027;0.5153;0.4281;0.2159;0.1319;0.1306;0.1294;0.1281;0.1319;0.1257;0.1295;0.1455;0.1686;0.184;0.1487;0.1165;0.03299;0.009340000000000001;1.385;1.4340000000000002;2.154;1.841;1.732;1.5719999999999998;1.419;1.273;1.1320000000000001;0.9976;0.8672;0.7428;0.6244;0.5116;0.4042;0.3019;0.2048;0.1126;0.02531;0.05691;0.07213;0.02621;0.0827;0.3516;0.3061;0.04809;0.0083;0.1148;0.2192;0.3299;0.4532;0.5841;0.723;0.8461;0.9441;1.032;1.113;1.186;1.2670000000000001;1.345;1.345;1.308;1.3119999999999998;1.27;1.229;1.216;1.192;1.146;1.131;1.139;1.1179999999999999;1.103;1.2309999999999999;1.215;1.3769999999999998
kor;sulfur_emissions_per_person_kg;0.0;2e-05;4e-05;5.9999999999999995e-05;8e-05;0.0001;0.00011999999999999999;0.00014;0.00016;0.00018;0.0002;0.00022;0.00023999999999999998;0.00026000000000000003;0.00028;0.0003;0.00032;0.00033;0.00035;0.00037;0.00039;0.00044;0.00049;0.00055;0.0006;0.00072;0.00079;0.00085;0.0009400000000000001;0.0010199999999999999;0.00107;0.0011099999999999999;0.00118;0.0012699999999999999;0.00141;0.00155;0.00155;0.0016899999999999999;0.00185;0.0020800000000000003;0.00223;0.00244;0.00259;0.00252;0.0028699999999999997;0.00312;0.0033;0.0034;0.00391;0.0041600000000000005;0.0045899999999999995;0.00515;0.0056;0.00588;0.00617;0.00656;0.02128;0.03596;0.050589999999999996;0.06517;0.08023999999999999;0.09395;0.1156;0.1325;0.1864;0.2302;0.18899999999999997;0.1847;0.1804;0.2107;0.26899999999999996;0.2839;0.2838;0.3337;0.3436;0.5359;0.6568;0.6673;0.7223;0.7976;0.7494;0.7886;0.9082;1.075;1.371;1.5290000000000001;1.755;1.8719999999999999;2.545;3.198;4.294;4.409;4.833;4.678;4.867;0.04754;0.08406;0.1885;0.3092;0.4274;0.3832;0.7246;0.84;2.657;2.807;3.077;3.179;3.071;2.844;2.764;2.679;3.471;3.6919999999999997;3.952;3.9789999999999996;3.489;3.989;4.3580000000000005;4.324;4.812;5.683;6.005;5.934;6.6610000000000005;7.609;8.011000000000001;8.136000000000001;9.274;9.717;11.54;12.63;14.35;13.21;12.14;13.14;15.69;15.36;14.47;16.87;17.82;19.9;17.03;15.32;14.91;13.99;13.47;13.16;13.86;11.25;9.753;8.741
kwt;sulfur_emissions_per_person_kg;0.0;0.00037999999999999997;0.0007700000000000001;0.00115;0.0015400000000000001;0.0019199999999999998;0.00231;0.0026899999999999997;0.0030800000000000003;0.0034700000000000004;0.00385;0.00424;0.00463;0.00502;0.0054;0.00579;0.00618;0.00657;0.006959999999999999;0.00735;0.00774;0.00808;0.008409999999999999;0.008740000000000001;0.00907;0.0094;0.00971;0.010029999999999999;0.01034;0.01065;0.01096;0.0168;0.02257;0.02827;0.03392;0.03951;0.04504;0.05051;0.055929999999999994;0.06129;0.0666;0.0693;0.07122;0.07226;0.07231;0.07125;0.1011;0.1304;0.1592;0.1902;0.2199;0.2624;0.4068;0.5704;0.9696;0.8788;1.014;1.2;1.3319999999999999;1.41;1.45;1.544;1.931;2.189;1.6980000000000002;1.255;2.073;1.919;1.715;1.2919999999999998;1.535;1.495;1.7730000000000001;2.001;2.0909999999999997;2.061;2.622;2.532;2.504;2.419;2.2430000000000003;2.218;3.5239999999999996;4.748;3.574;4.309;5.86;6.636;8.282;8.136000000000001;6.309;6.21;5.167000000000001;4.045;5.289;5.598;6.3839999999999995;17.25;49.25;93.23;166.2;151.2;127.5;151.2;183.6;184.2;135.0;138.3;418.4;426.9;462.0;404.6;432.0;418.0;299.4;319.2;283.3;262.5;259.2;258.6;311.5;273.0;209.9;209.2;191.4;150.6;216.3;177.8;203.5;163.7;151.4;120.8;152.3;147.8;148.3;156.8;164.0;151.8;161.6;150.4;30.41;4886.0;43.41;54.48;77.87;73.19;61.15;58.58;50.38;46.62;35.12
lao;sulfur_emissions_per_person_kg;0.0;0.0035399999999999997;0.00702;0.010440000000000001;0.0138;0.01711;0.02035;0.02355;0.02669;0.02978;0.03281;0.03565;0.03841;0.0411;0.04373;0.04628;0.048760000000000005;0.05119;0.05354;0.05584;0.058070000000000004;0.06477999999999999;0.07125;0.07746;0.08342999999999999;0.0991;0.1063;0.11199999999999999;0.1221;0.1312;0.1353;0.1384;0.1437;0.1526;0.16699999999999998;0.1813;0.1787;0.1923;0.2078;0.2299;0.243;0.2622;0.2745;0.2637;0.297;0.3188;0.3329;0.3391;0.3843;0.4042;0.4412;0.4899;0.527;0.5483;0.5698;0.5998;0.812;0.8583;0.9081;0.9061;0.9293;0.9837;1.099;1.2309999999999999;1.273;1.251;1.42;1.5290000000000001;1.56;1.725;1.354;1.4269999999999998;1.4609999999999999;1.57;1.6469999999999998;1.6540000000000001;1.65;1.433;1.38;1.182;0.9838;0.49700000000000005;0.3043;0.3018;0.2994;0.297;0.3064;0.2923;0.3016;0.3395;0.39399999999999996;0.4307;0.3487;0.2735;0.07756;0.022000000000000002;0.6707;1.31;1.94;2.5610000000000004;3.173;3.253;4.837;4.09;3.805;3.6310000000000002;3.4610000000000003;3.2939999999999996;3.133;2.977;2.826;2.681;2.54;2.405;2.274;2.148;2.0269999999999997;1.909;1.796;1.686;1.58;1.4780000000000002;1.38;1.284;1.1909999999999998;1.101;1.032;0.9583;0.8841;0.8165;0.7486;0.6779;0.6037;0.5311;0.4622;0.3965;0.3987;0.4006;0.3895;0.4031;0.4038;0.4041;0.4153;0.4038;0.4245;0.4746;0.513;0.5492;0.5926;0.6527;0.713
lbn;sulfur_emissions_per_person_kg;0.0;0.0012699999999999999;0.00251;0.00375;0.00496;0.0061600000000000005;0.00735;0.00852;0.00968;0.01082;0.01195;0.013069999999999998;0.014169999999999999;0.01526;0.01634;0.0174;0.01845;0.01949;0.02052;0.02153;0.02254;0.02348;0.0244;0.02531;0.0262;0.02708;0.02795;0.0288;0.029639999999999996;0.03047;0.03129;0.04785;0.06418;0.08026;0.09612000000000001;0.1117;0.1272;0.1424;0.1574;0.1722;0.1868;0.19399999999999998;0.1991;0.2017;0.2015;0.1982;0.2809;0.3618;0.4409;0.526;0.6072;0.7235;1.12;1.568;2.662;2.41;2.775;3.281;3.637;3.845;3.95;4.2;5.247000000000001;5.939;4.523;3.283;5.331;4.856;4.271;3.168;3.7089999999999996;3.5610000000000004;4.166;4.64;4.784;4.658;5.855;5.586;5.462000000000001;5.218999999999999;4.787;4.685;7.37;9.83;7.329;8.755;11.8;13.24;16.38;15.96;12.28;11.99;9.897;7.688;9.978;10.49;11.87;13.82;14.68;16.02;25.34;28.42;27.04;25.86;24.46;37.12;37.87;34.92;24.75;21.85;19.58;17.59;18.18;20.91;24.5;24.76;25.42;26.55;25.92;23.92;24.89;23.33;22.08;23.76;24.44;19.73;19.91;16.74;16.78;17.39;21.19;15.32;4.251;3.807;5.825;4.512;8.097999999999999;9.472999999999999;9.312000000000001;9.084;8.932;11.66;11.62;12.11;12.61;13.12;13.61;13.98;14.14;14.83;15.44
lbr;sulfur_emissions_per_person_kg;0.00014;0.00014;0.00027;0.0004;0.00053;0.00065;0.00078;0.0009;0.0010199999999999999;0.00114;0.00125;0.00247;0.00367;0.00484;0.006;0.0071400000000000005;0.00826;0.00937;0.01045;0.01152;0.01258;0.013619999999999998;0.01468;0.01574;0.01677;0.0178;0.0188;0.019790000000000002;0.02077;0.02174;0.022690000000000002;0.025509999999999998;0.02361;0.0236;0.02359;0.02578;0.02793;0.030060000000000003;0.032260000000000004;0.03562;0.03741;0.0313;0.040119999999999996;0.03482;0.043;0.03772;0.04215;0.047189999999999996;0.04849;0.0486;0.057710000000000004;0.06246;0.03272;0.03561;0.04203;0.04537;0.04409;0.04746;0.061860000000000005;0.05637;0.06686;0.05776;0.06579;0.07475;0.08034;0.09133;0.09987;0.0853;0.09104;0.09906000000000001;0.1034;0.141;0.1446;0.1761;0.1849;0.1822;0.1779;0.1935;0.1997;0.2235;0.242;0.1985;0.1646;0.1976;0.2373;0.253;0.261;0.3309;0.3164;0.3353;0.3102;0.3183;0.3228;0.3222;0.3115;0.3074;0.2963;0.3116;0.3609;0.3718;0.3868;0.3764;0.4048;0.4135;0.4147;0.4272;0.4597;0.4585;0.4567;0.4636;0.4189;0.428;0.4333;0.4081;0.452;0.4793;0.4637;0.4382;0.4587;1.3769999999999998;1.926;1.9;2.158;1.6280000000000001;2.3040000000000003;1.8980000000000001;1.735;1.4909999999999999;1.258;1.62;2.263;2.127;2.013;1.849;1.837;1.771;1.725;1.672;1.642;1.568;1.758;2.0140000000000002;1.88;1.776;1.7590000000000001;1.726;1.653;1.493;1.314;1.219;1.155
lby;sulfur_emissions_per_person_kg;0.0;0.00044;0.00088;0.00131;0.0017399999999999998;0.00216;0.0025800000000000003;0.003;0.0034100000000000003;0.0038200000000000005;0.004220000000000001;0.00463;0.00502;0.00542;0.00581;0.0062;0.00658;0.006959999999999999;0.00734;0.00772;0.00809;0.008459999999999999;0.00882;0.009179999999999999;0.00954;0.0099;0.01025;0.0106;0.01095;0.011290000000000001;0.011640000000000001;0.01786;0.024030000000000003;0.03015;0.03622;0.04224;0.04822;0.05416;0.06005;0.06589;0.0717;0.0747;0.07687000000000001;0.07808999999999999;0.07825;0.0772;0.1097;0.1417;0.1731;0.2071;0.2397;0.2864;0.5704;0.8522;1.1320000000000001;1.409;1.6840000000000002;1.9569999999999999;2.228;2.496;2.763;3.0269999999999997;3.2889999999999997;3.55;3.8080000000000003;4.064;4.319;4.571000000000001;4.822;5.07;5.317;5.562;5.805;6.046;6.2860000000000005;6.523;6.7589999999999995;6.994;7.226;7.457000000000001;7.686;7.912999999999999;8.139;8.363;8.586;8.807;9.026;9.244;9.461;9.675;9.889;10.09;10.29;10.47;10.63;10.78;10.78;10.87;10.95;10.98;0.2677;0.3512;0.3331;0.5055;1.246;3.6910000000000003;1.754;1.535;1.661;1.317;1.341;2.668;1.08;1.669;0.9670000000000001;0.3186;1.8630000000000002;2.411;3.367;7.15;1.084;2.213;3.7969999999999997;0.061560000000000004;4.474;6.705;10.6;16.38;15.89;14.93;16.77;17.58;14.78;14.41;4.695;10.71;2.903;13.32;12.93;18.89;26.2;26.07;25.97;25.89;25.83;26.02;26.41;26.58;26.54;26.48;26.43
lie;sulfur_emissions_per_person_kg;1.183;1.273;1.3869999999999998;1.4580000000000002;1.56;1.598;1.6569999999999998;1.6159999999999999;1.63;1.7530000000000001;1.929;2.017;2.0269999999999997;2.1;2.237;2.35;2.418;2.5069999999999997;2.532;2.653;2.65;2.741;3.0039999999999996;3.1460000000000004;3.029;3.157;3.205;3.2510000000000003;3.2560000000000002;3.312;3.642;3.83;3.958;4.13;4.03;4.041;3.9139999999999997;4.095;4.225;4.435;4.622;4.708;4.603;4.397;4.725;4.809;5.048;5.164;5.205;5.518;5.7139999999999995;5.66;5.691;5.837000000000001;5.94;6.021;6.362;6.665;6.649;6.705;6.921;6.997999999999999;7.225;7.436;6.7;6.792000000000001;7.325;7.082000000000001;6.626;5.855;6.068;5.419;5.865;5.896;6.704;6.657;5.309;7.184;7.1339999999999995;7.785;7.2860000000000005;6.577999999999999;6.046;6.153;6.6160000000000005;6.8660000000000005;7.159;7.778;7.697;8.039;7.724;8.072000000000001;8.689;9.458;9.144;4.735;6.921;7.49;7.7379999999999995;7.906000000000001;7.447;8.342;8.707;8.663;8.799;9.191;9.503;9.73;9.449;9.009;8.905;9.06;9.443;9.831;10.04;10.06;9.713;9.671;9.656;9.371;9.513;9.019;8.832;8.949;8.847000000000001;8.446;8.254;7.977;7.61;7.845;7.757000000000001;7.109;6.494;5.992999999999999;5.507999999999999;5.004;4.497;4.011;3.54;3.0810000000000004;2.5869999999999997;2.475;2.39;2.287;2.193;1.979;1.771;1.571;1.371;1.17;0.9733
lka;sulfur_emissions_per_person_kg;0.0;0.0019199999999999998;0.0037799999999999995;0.0056;0.007379999999999999;0.00911;0.0108;0.012459999999999999;0.01407;0.01565;0.01719;0.018609999999999998;0.01999;0.021330000000000002;0.022619999999999998;0.02387;0.02508;0.02625;0.02738;0.028480000000000002;0.029539999999999997;0.03318;0.036910000000000005;0.04058;0.04417;0.052989999999999995;0.057420000000000006;0.061110000000000005;0.06722;0.07289;0.07584;0.07822;0.08176;0.0872;0.09577000000000001;0.1047;0.10400000000000001;0.1126;0.1219;0.1348;0.1431;0.1538;0.1601;0.1535;0.1723;0.1852;0.1924;0.1954;0.2203;0.2313;0.2531;0.2761;0.2977;0.3071;0.317;0.326;0.439;0.4684;0.4953;0.4926;0.5018;0.5269;0.5919;0.6663;0.6916;0.6767;0.7651;0.8204;0.8336;0.9177;0.7173;0.7546;0.7704;0.8266;0.8704;0.8732;0.8724;0.9114;0.9113;0.9453;0.9383;0.8788;0.8453;0.8951;0.9777;1.035;1.092;1.1179999999999999;1.119;1.2;1.3430000000000002;1.4180000000000001;1.413;1.328;1.271;0.7649;0.6069;0.6679999999999999;0.679;0.8701;0.9874;0.6956;1.033;0.972;0.6869;0.4599;0.3797;0.7311;0.4148;0.3878;0.5527;0.2841;0.2833;0.2959;0.34299999999999997;0.2634;0.05652000000000001;0.2424;0.1033;0.4945;1.4069999999999998;1.121;1.219;1.171;1.101;1.015;0.9068;1.03;0.9544;0.905;1.266;0.9888;1.115;0.7468;0.8257;0.7334;0.6705;0.9093;0.8187;0.7837;0.7561;0.851;1.268;1.175;1.129;1.038;1.745;1.642;1.656;1.389;1.4469999999999998
ltu;sulfur_emissions_per_person_kg;0.00893;0.009909999999999999;0.01957;0.02891;0.037939999999999995;0.04695;0.05646;0.06567;0.07364;0.08215;0.09024;0.1054;0.1054;0.1104;0.1191;0.1197;0.1324;0.149;0.1221;0.1667;0.1819;0.2433;0.2503;0.2336;0.2729;0.3219;0.3895;0.3852;0.5072;0.5169;0.5979;0.6223;0.6557;0.7363;0.7151;0.76;0.7853;0.7679;0.8744;1.0190000000000001;0.9821;1.035;1.102;1.24;1.3519999999999999;1.47;1.506;1.722;1.919;2.24;2.524;2.5340000000000003;2.461;2.565;2.787;2.529;2.86;3.2680000000000002;3.301;3.4010000000000002;3.285;3.5610000000000004;3.855;4.434;3.674;3.266;3.5660000000000003;3.193;1.29;0.9807;0.8888;0.9677;1.1909999999999998;1.319;1.642;1.67;2.504;3.1489999999999996;3.483;3.9619999999999997;4.803;5.676;6.21;7.127000000000001;8.669;9.987;11.56;11.82;12.48;13.58;15.2;14.9;14.6;14.31;14.02;13.73;14.99;16.55;18.53;20.5;22.44;24.07;25.42;26.71;28.98;32.23;34.74;36.84;38.05;38.1;37.96;37.04;37.44;37.6;38.43;39.71;40.0;40.49;40.24;40.67;41.43;41.83;42.44;43.16;44.3;45.23;45.04;45.76;45.85;45.27;45.27;45.06;43.53;43.99;42.62;42.37;43.65;43.25;40.83;40.48;30.04;31.6;18.78;16.94;15.9;12.79;12.68;10.51;12.84;9.567;5.897
lux;sulfur_emissions_per_person_kg;1.057;1.138;1.24;1.3030000000000002;1.3940000000000001;1.4280000000000002;1.48;1.444;1.456;1.567;1.723;1.8019999999999998;1.811;1.876;1.999;2.1;2.161;2.241;2.263;2.371;2.3680000000000003;2.449;2.685;2.8110000000000004;2.7060000000000004;2.821;2.864;2.905;2.91;2.96;3.255;3.234;3.214;3.194;3.174;3.155;3.763;4.363;4.957;5.542999999999999;6.122000000000001;6.086;6.05;6.015;5.98;5.945;6.502000000000001;7.053;7.597;8.135;8.667;9.193;9.714;10.23;10.74;11.24;11.74;12.23;12.72;13.2;13.68;13.6;13.53;13.46;13.39;13.32;11.66;10.02;8.396;6.787000000000001;5.194;7.752000000000001;10.28;12.79;15.27;17.73;17.65;17.56;17.47;17.39;17.31;16.24;15.18;14.14;13.1;12.07;12.01;11.96;11.9;11.85;11.79;11.27;10.75;10.24;9.729;9.224;10.1;10.97;11.83;12.69;13.53;19.89;21.45;15.23;15.81;17.5;25.53;25.26;21.06;21.14;23.36;28.86;40.78;65.24;63.26;70.39;49.19;43.69;42.37;52.02;82.55;109.4;100.9;74.4;110.2;72.43;74.84;56.6;46.0;32.54;32.93;27.6;25.97;14.48;16.43;17.73;16.4;17.81;15.13;19.05;19.19;19.37;18.09;18.84;15.85;10.98;9.625;7.126;4.689;4.624;3.4189999999999996
lva;sulfur_emissions_per_person_kg;0.00386;0.00428;0.008459999999999999;0.012490000000000001;0.0164;0.02029;0.0244;0.028380000000000002;0.03182;0.0355;0.039;0.04553;0.04556;0.0477;0.05147;0.051739999999999994;0.0572;0.06437999999999999;0.052739999999999995;0.07202;0.07859;0.1051;0.1082;0.1009;0.1179;0.1391;0.1683;0.1665;0.2192;0.2234;0.2584;0.2689;0.2833;0.3182;0.309;0.3284;0.3393;0.3318;0.3778;0.4402;0.4244;0.4473;0.4761;0.5357;0.5841;0.6351;0.6509999999999999;0.7442;0.8291;0.9681;1.091;1.095;1.064;1.109;1.204;1.093;1.236;1.412;1.426;1.47;1.419;1.5390000000000001;1.666;1.916;1.588;1.411;1.541;1.38;0.5573;0.4238;0.3841;0.4182;0.5148;0.57;0.7097;0.7216;1.082;1.361;1.505;1.712;2.075;2.4530000000000003;2.6830000000000003;3.08;3.7460000000000004;4.316;4.996;5.107;5.391;5.87;6.568;6.437;6.31;6.185;6.057;5.933;6.476;7.15;8.008;8.861;9.695;10.36;10.96;11.49;12.39;13.8;14.84;15.57;16.08;16.25;16.26;15.9;16.09;16.17;16.53;17.09;17.24;17.49;17.43;17.65;18.04;18.29;18.61;18.96;19.47;19.9;19.87;20.24;20.32;20.13;20.19;20.15;19.22;18.17;18.66;17.93;18.03;17.79;18.17;18.49;17.9;13.41;11.3;11.24;14.0;10.96;10.34;7.9239999999999995;7.376;6.16;3.5060000000000002
mac;sulfur_emissions_per_person_kg;0.0;0.00026000000000000003;0.00049;0.0007;0.00088;0.0010400000000000001;0.00119;0.00133;0.00145;0.00156;0.0016699999999999998;0.0018399999999999998;0.00201;0.00218;0.00235;0.00252;0.0027;0.0028699999999999997;0.00305;0.00322;0.0034;0.00389;0.00439;0.0049;0.00541;0.00658;0.0072299999999999994;0.007809999999999999;0.00872;0.009590000000000001;0.01013;0.0106;0.01127;0.012240000000000001;0.0137;0.01521;0.015330000000000002;0.01687;0.01863;0.02107;0.02275;0.02509;0.02683;0.026330000000000003;0.03028;0.03319;0.0354;0.03681;0.0426;0.045739999999999996;0.050960000000000005;0.056229999999999995;0.06012000000000001;0.06217;0.06423;0.06724;0.09052;0.09518;0.1002;0.09945;0.1015;0.1075;0.1202;0.1347;0.1391;0.1367;0.155;0.1669;0.1702;0.1881;0.1477;0.1396;0.1299;0.1281;0.1243;0.1163;0.1087;0.1069;0.1086;0.1106;0.1096;0.1026;0.09856000000000001;0.1042;0.1138;0.1201;0.1267;0.1297;0.0935;0.07856;0.07237;0.08047;0.08444;0.08497;0.08777;0.05772000000000001;0.05013;0.0604;0.06767999999999999;0.09605;0.1192;0.1427;0.1664;0.182;0.1956;0.14;0.2304;0.317;0.3715;0.3569;0.4281;0.4835;0.3335;0.4662;0.3774;0.2398;0.228;0.2174;0.207;0.152;0.2524;0.1428;0.09473;0.09241;0.09358;0.1446;0.04774;0.04674;0.044219999999999995;0.2018;0.05212000000000001;0.04978;0.04384;0.04036;0.7575;1.443;2.103;2.698;3.2710000000000004;3.813;4.31;4.463;4.6339999999999995;4.845;5.077;5.324;5.575;5.877999999999999;6.229;6.577999999999999;6.985
mar;sulfur_emissions_per_person_kg;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;2e-05;2e-05;2.9999999999999997e-05;2.9999999999999997e-05;2.9999999999999997e-05;4e-05;4e-05;5e-05;5e-05;5e-05;5e-05;5e-05;5e-05;5e-05;8e-05;0.0001;0.00011999999999999999;0.00014;0.00016;0.00018999999999999998;0.0003;0.00042;0.00072;0.00065;0.00075;0.00088;0.00098;0.00103;0.00106;0.0011300000000000001;0.00141;0.0016;0.00123;0.0009;0.00146;0.00134;0.00119;0.0008900000000000001;0.0010400000000000001;0.00101;0.00198;0.0029100000000000003;0.041260000000000005;0.041260000000000005;0.09911;0.2426;0.2569;0.2914;0.3919;0.2401;0.51;0.6122;0.4793;0.5956;0.7763;0.981;0.8621;1.264;1.296;1.089;1.169;1.2209999999999999;1.474;1.5590000000000002;1.6380000000000001;2.065;2.5669999999999997;2.456;2.1319999999999997;2.452;3.0839999999999996;3.66;3.281;2.9739999999999998;3.123;3.095;3.193;2.9019999999999997;2.863;2.748;2.695;2.9339999999999997;3.148;3.159;3.283;3.1260000000000003;3.134;2.897;3.0789999999999997;3.0860000000000003;3.38;3.5439999999999996;3.728;3.5839999999999996;3.361;3.6910000000000003;3.885;4.555;4.398;4.89;5.3420000000000005;5.075;5.023;5.038;4.397;4.418;4.352;4.428999999999999;4.329;4.19;4.225;4.117;4.0680000000000005;4.349;4.23;4.287;4.3260000000000005;4.593;4.675
mco;sulfur_emissions_per_person_kg;0.2545;0.2739;0.2985;0.3137;0.3355;0.3438;0.3564;0.3476;0.3505;0.3772;0.4149;0.4339;0.436;0.4517;0.4813;0.5055;0.5202;0.5394;0.5447;0.5708;0.57;0.5896;0.6463;0.6767;0.6515;0.6791;0.6894;0.6994;0.7005;0.7124;0.7835;0.8239;0.8514;0.8885;0.8668;0.8693;0.8419;0.8809999999999999;0.9089;0.9541;0.9942;1.013;0.9902;0.946;1.016;1.034;1.0859999999999999;1.111;1.12;1.187;1.229;1.217;1.224;1.256;1.278;1.295;1.369;1.4340000000000002;1.43;1.442;1.489;1.505;1.554;1.6;1.4409999999999998;1.4609999999999999;1.5759999999999998;1.5230000000000001;1.425;1.26;1.305;1.166;1.262;1.268;1.442;1.432;1.1420000000000001;1.545;1.535;1.675;1.567;1.415;1.301;1.324;1.423;1.4769999999999999;1.54;1.673;1.656;1.729;1.661;1.736;1.869;2.035;1.9669999999999999;1.0190000000000001;1.489;1.611;1.6640000000000001;1.7009999999999998;1.6019999999999999;1.858;1.922;1.929;2.005;2.134;2.219;2.239;2.148;2.05;2.035;2.062;2.16;2.298;2.395;2.4219999999999997;2.359;2.373;2.406;2.369;2.441;2.358;2.3280000000000003;2.397;2.396;2.273;2.206;2.146;2.066;2.135;2.116;1.932;1.828;1.6769999999999998;1.595;1.538;1.5119999999999998;1.46;1.3130000000000002;1.3019999999999998;1.218;1.6740000000000002;1.714;1.7690000000000001;1.5630000000000002;1.473;1.32;1.2329999999999999;1.179;1.126;1.074
mda;sulfur_emissions_per_person_kg;0.00967;0.01072;0.02118;0.03129;0.04106;0.05081;0.0611;0.07106;0.07969;0.08891;0.09766;0.114;0.1141;0.1195;0.1289;0.1296;0.1433;0.1612;0.1321;0.1804;0.1968;0.2633;0.2709;0.2528;0.2953;0.3483;0.4215;0.4169;0.5489;0.5594;0.6471;0.6735;0.7096;0.7968;0.7739;0.8225;0.8499;0.831;0.9463;1.102;1.063;1.12;1.192;1.3419999999999999;1.463;1.591;1.63;1.864;2.076;2.425;2.7319999999999998;2.7430000000000003;2.6639999999999997;2.7760000000000002;3.016;2.737;3.096;3.537;3.572;3.681;3.555;3.8539999999999996;4.172;4.798;3.9760000000000004;3.534;3.859;3.4560000000000004;1.396;1.061;0.9618;1.047;1.2890000000000001;1.4280000000000002;1.778;1.807;2.71;3.408;3.77;4.287;5.1979999999999995;6.143;6.72;7.712999999999999;9.382;10.81;12.51;12.79;13.5;14.7;16.45;16.12;15.8;15.49;15.17;14.86;16.22;17.91;20.06;22.19;24.28;25.22;26.38;27.38;29.05;31.82;33.88;35.06;35.47;35.12;34.66;33.59;33.69;33.53;34.0;34.91;34.97;35.24;34.88;35.2;35.81;36.07;36.47;36.97;37.82;38.49;38.26;38.86;38.96;38.52;38.54;37.88;35.39;34.78;32.82;33.99;35.5;37.59;31.82;27.3;30.13;29.34;18.91;17.53;12.15;7.182;7.531000000000001;4.067;3.616;1.359;1.354
mdg;sulfur_emissions_per_person_kg;0.00047999999999999996;0.00047999999999999996;0.00095;0.00141;0.00187;0.00231;0.00275;0.00318;0.00361;0.00402;0.00443;0.008740000000000001;0.012969999999999999;0.017130000000000003;0.02122;0.025240000000000002;0.0292;0.033089999999999994;0.036910000000000005;0.04068;0.04438;0.04803;0.05177999999999999;0.055470000000000005;0.05911;0.06269;0.06621;0.06969;0.07311000000000001;0.07647999999999999;0.0798;0.08968999999999999;0.083;0.08294;0.08288;0.09054;0.09809;0.1055;0.1132;0.125;0.1312;0.1098;0.1407;0.1221;0.1507;0.1322;0.1477;0.1653;0.1698;0.1701;0.20199999999999999;0.2186;0.1145;0.1245;0.147;0.1586;0.1541;0.1659;0.2162;0.1969;0.2335;0.2017;0.2297;0.2609;0.2804;0.3187;0.3485;0.2975;0.3175;0.3454;0.3604;0.4916;0.5038;0.6138;0.6441;0.6347;0.6198;0.674;0.6955;0.7781;0.8425;0.6907;0.5728;0.6876;0.8254;0.8799;0.9078;1.151;1.1;1.166;1.078;1.1059999999999999;1.122;1.12;1.082;1.068;1.0290000000000001;1.082;1.253;1.291;1.3419999999999999;0.6343;0.9625;0.1953;0.3552;0.2181;0.09299;0.09374;0.2365;0.2617;0.3526;0.09487999999999999;0.09387000000000001;0.2874;0.2398;0.2683;1.445;2.827;3.688;3.827;4.391;3.8360000000000003;3.67;3.44;3.5460000000000003;3.176;2.759;2.8810000000000002;2.505;2.824;2.8560000000000003;2.3480000000000003;2.083;1.8719999999999999;1.8840000000000001;1.764;1.714;1.675;1.6969999999999998;1.702;1.5859999999999999;1.476;1.4380000000000002;1.4480000000000002;1.443;1.456;1.4509999999999998;1.4709999999999999;1.515;1.571;1.67
