geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
chl;cervical_cancer_deaths_per_100000_women;19.18;18.17;17.31;17.12;16.81;16.39;15.68;14.9;14.39;13.75;13.07;12.6;12.14;11.74;11.32;10.91;10.44;9.96;9.51;9.37;9.15;8.9;8.66;8.36;8.02;7.85;7.73
chn;cervical_cancer_deaths_per_100000_women;6.96;6.78;6.67;6.58;6.46;6.34;6.13;6.04;5.9;5.93;6.0;6.11;6.18;6.1;6.01;5.89;5.71;5.56;5.39;5.25;5.12;5.01;4.94;4.89;4.91;4.78;4.58
civ;cervical_cancer_deaths_per_100000_women;25.23;25.02;24.73;25.51;25.52;26.07;26.12;25.85;25.88;26.02;26.01;26.12;25.48;25.24;24.55;24.49;24.46;24.02;23.61;23.19;23.11;23.25;23.36;23.32;23.15;22.89;22.7
cmr;cervical_cancer_deaths_per_100000_women;22.2;22.16;22.25;22.32;22.65;22.86;22.91;23.62;24.12;24.27;24.6;24.28;24.1;23.78;23.63;23.65;23.34;23.13;22.83;22.55;22.55;22.48;22.33;22.2;21.94;21.68;21.43
cod;cervical_cancer_deaths_per_100000_women;25.8;25.89;25.74;25.35;25.41;25.7;27.41;25.32;25.63;25.2;25.47;26.31;26.1;26.59;26.03;25.54;25.67;25.87;25.85;25.53;25.12;24.92;24.86;24.44;24.16;23.88;23.6
cog;cervical_cancer_deaths_per_100000_women;37.71;36.29;34.99;35.4;37.64;38.47;39.77;39.67;38.18;38.02;36.79;34.73;33.17;33.31;33.28;33.41;32.99;32.82;32.57;31.62;31.09;30.26;29.48;29.0;28.48;28.09;27.68
col;cervical_cancer_deaths_per_100000_women;14.71;14.72;14.81;14.81;14.97;14.97;15.14;15.22;15.28;15.16;14.81;14.45;13.98;13.61;13.01;12.48;12.1;11.41;10.95;10.63;10.35;9.67;9.31;8.92;8.74;8.56;8.37
com;cervical_cancer_deaths_per_100000_women;39.19;39.06;38.91;38.75;38.76;38.63;38.45;38.32;37.75;37.11;36.61;35.9;34.68;33.96;32.62;31.88;31.37;30.48;30.59;30.03;29.87;29.93;29.78;29.53;29.28;29.02;28.79
cpv;cervical_cancer_deaths_per_100000_women;18.21;18.02;17.67;17.41;17.16;16.98;16.76;16.45;16.06;15.72;15.4;15.11;14.83;14.52;14.26;14.0;13.79;13.55;13.32;13.13;12.93;12.6;12.94;12.68;12.5;12.36;12.22
cri;cervical_cancer_deaths_per_100000_women;15.15;15.03;14.9;14.79;14.68;14.33;13.98;13.51;12.7;12.03;11.15;10.53;9.69;9.2;8.71;8.24;7.75;7.34;7.21;7.05;6.98;6.78;6.82;6.72;6.62;6.49;6.38
cub;cervical_cancer_deaths_per_100000_women;11.84;11.79;11.77;11.77;11.78;11.7;11.52;11.0;10.67;10.53;10.42;10.24;10.18;10.15;9.97;9.82;9.67;9.38;9.14;8.9;8.67;8.53;8.37;8.2;8.05;7.88;7.73
cyp;cervical_cancer_deaths_per_100000_women;3.87;3.79;3.7;3.5;3.56;3.48;3.27;3.22;3.14;3.05;3.0;2.86;2.92;3.0;3.08;3.12;3.06;3.0;3.01;2.87;2.77;2.68;2.52;2.46;2.56;2.55;2.53
cze;cervical_cancer_deaths_per_100000_women;10.03;9.86;9.74;9.54;9.21;8.97;8.77;8.53;8.36;8.22;7.95;7.8;7.72;7.48;7.3;7.08;6.89;6.68;6.5;6.39;6.25;6.0;5.85;5.68;5.47;5.29;5.14
deu;cervical_cancer_deaths_per_100000_women;6.14;5.94;5.73;5.52;5.37;5.16;4.94;4.77;4.64;4.49;4.28;4.11;3.97;3.85;3.72;3.62;3.52;3.45;3.41;3.36;3.31;3.26;3.21;3.17;3.09;3.04;2.98
dji;cervical_cancer_deaths_per_100000_women;29.16;29.25;29.38;29.55;29.84;30.07;30.29;30.4;30.42;30.27;30.03;29.77;29.61;29.6;29.59;29.43;29.29;29.34;29.29;29.07;28.74;28.4;28.14;27.92;27.7;27.44;27.17
dma;cervical_cancer_deaths_per_100000_women;24.32;25.11;24.8;23.68;22.42;20.88;20.59;18.11;15.75;14.89;12.1;10.38;12.34;13.37;14.85;14.93;15.19;14.34;13.18;12.57;11.5;12.51;12.49;12.53;12.04;12.05;11.82
dnk;cervical_cancer_deaths_per_100000_women;8.96;8.75;8.52;8.2;7.9;7.52;7.2;6.89;6.53;6.28;5.77;5.54;5.33;5.19;4.99;4.81;4.6;4.52;4.34;4.2;4.05;3.88;3.81;3.73;3.66;3.58;3.52
dom;cervical_cancer_deaths_per_100000_women;13.96;13.99;14.07;14.31;14.32;14.23;14.14;13.79;13.28;13.01;12.21;11.62;11.12;10.76;10.39;10.22;10.14;9.89;9.78;9.65;9.47;9.29;9.23;9.14;9.04;8.97;8.93
dza;cervical_cancer_deaths_per_100000_women;7.35;7.32;7.07;6.89;6.73;6.66;6.19;5.78;5.38;5.19;5.04;4.84;4.67;4.55;4.71;4.89;5.0;4.8;4.67;4.56;4.45;4.34;4.24;4.12;4.0;3.96;3.94
ecu;cervical_cancer_deaths_per_100000_women;17.98;17.59;17.33;17.29;17.13;17.26;16.69;16.77;16.63;15.82;15.31;14.69;14.4;13.96;13.44;13.45;13.25;13.09;12.86;12.64;12.41;12.14;11.77;11.46;11.18;10.91;10.67
egy;cervical_cancer_deaths_per_100000_women;2.09;2.03;1.97;1.96;1.93;1.87;1.86;1.84;1.79;1.73;1.67;1.69;1.67;1.66;1.63;1.62;1.61;1.58;1.58;1.6;1.6;1.54;1.55;1.48;1.47;1.43;1.4
eri;cervical_cancer_deaths_per_100000_women;53.9;52.91;50.74;49.0;48.37;47.27;46.41;45.58;44.85;44.31;44.0;43.75;43.62;43.44;43.36;43.29;43.19;43.13;43.16;43.04;42.94;42.65;42.4;42.08;41.71;41.37;40.97
esp;cervical_cancer_deaths_per_100000_women;4.42;4.26;4.09;3.97;3.85;3.72;3.58;3.51;3.43;3.33;3.26;3.16;3.1;3.05;3.0;2.98;2.93;2.89;2.83;2.77;2.71;2.67;2.62;2.55;2.48;2.44;2.4
est;cervical_cancer_deaths_per_100000_women;8.84;9.3;8.92;9.9;10.17;9.63;8.85;8.47;8.45;7.73;7.85;7.89;7.41;7.31;6.96;7.06;7.03;6.9;6.71;6.32;5.8;5.92;5.74;5.69;5.49;5.3;5.18
