geo;indicator;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008
mdg;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28220;0;0;0;0;0;0;0;0;0;0;0;20000;0;0;0;0;23390;0;59650;0;33010;0
mdv;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1649;0
mex;flood_affected_annual_number;35;0;100100;150200;0;0;0;0;7006;60000;100100;0;5225;0;20000;0;20;228;0;40;17940;44020;0;261400;0;0;9000;0;30430;619000;2139;21;7037;53860;4128;14040;0;1655000;20010
mhl;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600
mkd;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;1650;4752;100000;2000;1500;0;0
mli;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10020;14640;0;0;0;0;0;0;0;0;6437;2202;15;3502;22520;10000;0;1860;1001;88880;2500
mmr;flood_affected_annual_number;90;0;0;0;1400000;0;200000;3003;0;10000;0;0;0;0;0;0;0;0;0;0;0;360000;4630;0;0;32000;0;137500;0;50020;0;3801;50020;0;0;0;10020;166700;0
mne;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1086;0
mng;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;41;0;0;0;0;4000;0;1665;0;0;0;0;0
moz;flood_affected_annual_number;0;500500;0;0;0;75000;0;440300;200000;0;0;500000;0;0;0;500000;0;0;0;2;0;0;0;0;0;0;0;400000;0;70020;4501000;749400;500;515000;0;47850;0;402100;0
mrt;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3000;6900;0;0;0;0;0;0;0;0;0;600;0;0;0;23800;0;3000;27520;21010;0;7500;10630;54120;0
mwi;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;20000;0;0;6000;0;0;0;0;0;0;100000;0;150500;0;0;0;1301;0;400000;15000;2000;20000;508800;396300;19510;0;44500;16010;202000;0
mys;flood_affected_annual_number;243100;0;0;0;0;0;0;0;3000;0;0;0;0;15010;0;0;25010;2579;60030;0;0;0;0;25030;0;0;418;0;2500;2001;8012;33210;0;18810;31050;30610;106500;166600;2000
nam;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;12000;25000;0;2305;15010;30020
ner;flood_affected_annual_number;0;0;0;0;16000;0;0;0;0;0;0;0;0;0;0;0;0;0;80020;0;0;0;0;0;62050;0;0;0;20000;24410;4161;20000;0;30010;0;0;46480;57280;33000
nga;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;300100;0;0;0;0;0;580000;0;0;0;107000;117100;5504;90120;200;210000;29990;4064;13040;55090;0
nic;flood_affected_annual_number;0;0;0;0;0;0;8016;0;0;30000;40000;0;0;0;0;0;0;0;0;0;106400;0;0;0;0;0;0;0;0;107100;5500;0;13550;0;0;0;0;24010;14200
nld;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13000;0;0;0;0;2000;0;0;0;0;0;0;0;0;0;0
nor;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4001;0;0;0;0;600;1500;0;0;0;0;0;0;0
npl;flood_affected_annual_number;20350;0;0;0;0;0;0;0;27880;0;0;10750;92;200200;200;62600;22;351200;27;0;2530;533;0;554300;0;13140;153200;0;70310;18240;50210;0;0;59490;800200;31650;0;640900;250100
nzl;flood_affected_annual_number;0;0;0;0;0;0;129;120;2726;0;2900;2250;0;140;6805;274;1831;700;1959;154;0;248;0;0;157;0;0;200;200;350;0;0;300;0;5354;400;1200;0;0
pak;flood_affected_annual_number;0;0;0;4800000;0;0;5566000;1023000;2246000;3213;86280;82;10070;64340;2039;0;0;0;1000000;142400;0;24;12840000;261300;840300;1256000;1300000;851600;201000;1077;0;400400;4047;1267000;5;7528000;8525;3232;290800
pan;flood_affected_annual_number;44390;0;300;4007;0;0;0;0;2019;0;0;0;0;0;1001;0;6002;0;0;0;0;20070;0;0;0;501;0;0;0;896;1001;775;26500;1000;22760;7003;6441;131;23860
per;flood_affected_annual_number;136100;330200;0;0;0;0;0;961;22000;0;36070;5070;55330;0;0;0;200100;28690;38;538;2661;0;30000;219100;101200;0;0;0;0;491300;72;66320;10890;65480;7500;0;15320;47730;495000
phl;flood_affected_annual_number;0;0;2771000;5003;1202000;99;15900;7323;2553;16000;25980;308000;201100;1846;0;5512;618;0;0;307600;712900;893;1054000;348100;811600;129700;96000;105000;0;2105000;165700;91340;155700;3500;21740;193100;732500;86790;1603000
png;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;13060;0;0;0;0;0;0;0;0;90000;54000;0;0;0;0;0;38000;0;0;0;0;10000;2494;12400;0;75300
pol;flood_affected_annual_number;0;0;0;0;0;0;0;1000;0;0;4500;0;16820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224600;1209;0;0;15030;0;0;600;3602;500;0;0
pri;flood_affected_annual_number;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;618;0;0;0;0;0;0;0;0;9482;0;2407;0;0;0;0;0
prk;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20390;0;0;0;0;0;0;0;6200000;3270000;29000;10220;42180;0;187700;58440;0;199700;16490;92100;1171000;0
prt;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;45240;0;930;0;2019;0;0;0;0;0;0;0;0;0;0;0;0;3060;0;0;0;0;206;61;36;0;0;240;0;112
pry;flood_affected_annual_number;0;27000;0;0;0;0;0;0;0;190000;0;0;85000;100100;0;0;0;0;45000;0;15000;0;65580;0;0;275000;0;75000;55;0;0;0;2765;0;0;0;0;0;0
pse;flood_affected_annual_number;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
