geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
chn;breast_cancer_number_of_female_deaths;36842.44;37952.37;39356.48;40791.98;42236.39;43638.27;44869.88;46074.1;47395.27;49276.01;51453.93;53921.14;55898.93;56483.82;56952.22;57960.76;58826.05;59875.28;60878.25;61793.72;62669.27;63585.3;64720.46;65708.55;67373.58;67934.09;67849.72
civ;breast_cancer_number_of_female_deaths;570.55;597.15;621.76;677.62;716.6;772.76;809.07;834.33;868.3;903.58;934.12;964.62;968.04;985.52;982.44;1006.41;1032.02;1039.98;1056.91;1074.0;1110.28;1158.23;1199.55;1239.68;1274.23;1307.22;1342.83
cmr;breast_cancer_number_of_female_deaths;524.98;537.8;554.76;571.86;596.27;618.09;635.3;669.46;698.53;722.36;752.63;761.2;776.31;787.94;804.61;828.08;836.88;851.15;864.2;879.4;907.59;933.36;959.37;989.27;1016.73;1047.8;1077.05
cod;breast_cancer_number_of_female_deaths;1336.17;1388.85;1431.26;1457.15;1506.85;1576.13;1717.84;1607.5;1657.12;1665.16;1713.29;1816.64;1847.59;1939.84;1956.9;1982.28;2051.01;2133.23;2209.97;2267.03;2323.12;2396.79;2494.45;2547.51;2619.2;2710.61;2788.33
cog;breast_cancer_number_of_female_deaths;167.33;165.82;164.54;171.46;189.0;199.99;213.68;220.6;219.07;226.32;226.28;219.95;217.31;227.07;236.36;247.44;253.68;261.85;269.59;272.13;279.23;283.26;289.03;297.32;305.49;315.57;324.61
col;breast_cancer_number_of_female_deaths;1477.05;1548.2;1606.17;1669.55;1719.69;1753.52;1791.01;1808.81;1846.25;1921.86;1982.83;2059.84;2107.8;2184.89;2216.27;2249.69;2323.84;2344.36;2392.29;2502.55;2618.73;2613.89;2699.04;2748.8;2808.2;2891.66;2954.81
com;breast_cancer_number_of_female_deaths;18.21;18.79;19.4;20.04;20.78;21.54;22.08;22.67;22.96;23.0;23.29;23.34;23.29;23.59;23.56;24.02;24.68;25.12;26.42;27.13;28.46;29.92;31.37;32.72;34.13;35.63;36.91
cpv;breast_cancer_number_of_female_deaths;10.66;10.95;11.21;11.52;11.9;12.33;12.76;13.13;13.49;13.63;13.86;14.12;14.38;14.71;15.07;15.39;15.68;15.89;16.28;16.8;17.44;18.0;17.81;18.49;19.16;19.91;20.63
cri;breast_cancer_number_of_female_deaths;148.09;150.65;159.51;167.73;176.63;184.39;191.83;196.81;203.98;211.11;217.36;225.56;236.02;243.69;250.01;257.78;268.92;275.89;285.8;296.21;307.25;315.53;328.41;346.29;356.61;366.45;374.86
cub;breast_cancer_number_of_female_deaths;895.04;940.06;974.59;999.19;1023.49;1030.76;1052.86;1059.0;1065.33;1092.53;1109.34;1134.87;1164.25;1199.78;1239.82;1277.84;1312.41;1337.89;1350.13;1381.66;1406.92;1428.59;1467.34;1480.57;1509.23;1529.96;1556.16
cyp;breast_cancer_number_of_female_deaths;88.64;88.8;89.71;89.17;94.32;95.74;93.27;95.03;95.24;97.81;100.94;102.06;107.06;111.69;115.01;119.33;119.77;120.48;126.26;127.58;130.64;132.69;129.55;130.9;138.85;141.58;144.04
cze;breast_cancer_number_of_female_deaths;1641.19;1669.98;1690.85;1726.91;1774.99;1788.06;1786.48;1775.7;1789.25;1818.88;1828.87;1846.43;1882.11;1891.01;1891.42;1874.63;1850.97;1816.37;1784.64;1775.49;1775.49;1752.05;1728.59;1700.5;1656.58;1636.07;1651.51
deu;breast_cancer_number_of_female_deaths;17989.43;18187.23;18335.73;18528.74;18766.39;18937.06;19020.1;18832.55;18541.48;18383.78;18316.86;18245.33;18274.02;18210.24;18179.56;18313.48;18367.25;18391.66;18567.4;18652.71;18638.61;18571.39;18516.67;18491.26;18336.13;18325.25;18429.71
dji;breast_cancer_number_of_female_deaths;14.86;15.65;16.39;17.1;17.91;18.72;19.56;20.38;21.13;21.63;22.12;22.62;23.28;24.19;25.22;26.22;27.23;28.56;29.92;31.13;32.34;33.53;34.89;36.34;37.8;39.26;40.41
dma;breast_cancer_number_of_female_deaths;6.43;6.67;6.79;6.97;7.15;7.37;7.43;7.5;7.4;7.38;7.31;7.4;7.55;7.72;7.66;7.76;7.99;8.15;8.31;8.6;8.95;9.31;9.6;9.92;10.11;10.17;10.55
dnk;breast_cancer_number_of_female_deaths;1472.56;1490.9;1518.18;1528.25;1521.88;1534.9;1534.43;1523.47;1505.68;1505.89;1480.44;1481.83;1491.35;1459.56;1447.17;1438.26;1433.43;1424.78;1410.87;1418.02;1404.01;1379.91;1354.68;1335.01;1317.48;1317.08;1318.57
dom;breast_cancer_number_of_female_deaths;199.18;209.66;222.19;238.89;252.71;266.46;280.17;289.46;296.38;304.22;309.7;316.81;324.93;335.12;346.46;365.48;381.75;392.51;409.18;425.95;442.32;458.83;475.58;492.81;510.87;531.07;550.39
dza;breast_cancer_number_of_female_deaths;701.27;728.66;788.79;852.34;920.25;998.56;1014.59;1041.56;1064.54;1108.18;1147.12;1193.27;1266.89;1344.74;1431.87;1561.96;1653.16;1701.36;1763.93;1836.8;1910.14;1978.49;2057.56;2146.1;2238.71;2320.95;2392.25
ecu;breast_cancer_number_of_female_deaths;271.09;280.26;290.2;305.21;321.05;342.07;363.73;373.61;391.97;402.17;417.98;429.44;441.68;462.52;468.69;482.44;501.5;512.25;530.96;551.05;570.87;580.91;603.68;617.95;628.06;633.68;643.64
egy;breast_cancer_number_of_female_deaths;1584.5;1638.34;1675.53;1773.81;1855.87;1895.19;2012.26;2117.42;2181.62;2242.17;2272.95;2422.08;2510.69;2601.52;2670.92;2756.6;2826.97;2845.87;2929.15;3024.81;3092.71;3034.77;3128.47;3058.45;3134.65;3191.72;3231.38
eri;breast_cancer_number_of_female_deaths;137.62;138.24;134.75;131.99;132.33;131.83;133.22;135.73;138.94;142.22;146.91;152.32;158.8;164.91;171.36;177.74;182.86;188.3;194.12;199.43;206.4;212.84;221.2;230.1;239.68;250.36;259.91
