geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
cyp;lung_cancer_number_of_male_deaths;116.33;120.37;119.62;122.28;125.35;124.73;124.38;124.83;125.26;127.54;131.72;139.3;146.21;153.09;164.23;172.08;173.3;184.71;193.94;207.04;216.65;218.74;220.47;224.87;224.84;224.76;226.43
cze;lung_cancer_number_of_male_deaths;5113.29;5055.37;4951.2;4860.6;4765.62;4724.13;4668.63;4594.9;4548.56;4508.02;4476.24;4418.25;4414.88;4392.61;4356.82;4294.1;4234.09;4191.05;4166.34;4177.19;4155.41;4075.15;4011.93;3926.68;3817.31;3691.99;3670.99
deu;lung_cancer_number_of_male_deaths;31436.14;31498.52;31649.68;31732.79;31703.33;31816.4;31825.25;31575.31;31346.05;31162.38;30906.76;30532.41;30434.03;30426.29;30361.95;30492.0;30531.11;30609.26;30749.47;30942.12;31033.94;31031.48;31162.14;31327.37;31156.82;31366.19;31692.64
dji;lung_cancer_number_of_male_deaths;8.15;8.46;8.7;8.91;9.14;9.4;9.73;10.08;10.43;10.68;10.94;11.2;11.54;11.99;12.45;12.97;13.51;14.14;14.8;15.43;16.09;16.79;17.55;18.28;18.91;19.69;20.45
dma;lung_cancer_number_of_male_deaths;5.68;5.96;6.28;6.44;6.52;6.66;6.51;6.51;6.49;6.45;6.4;6.49;6.6;6.63;6.54;6.76;6.81;6.95;7.06;7.3;7.52;7.61;7.66;7.95;8.24;8.38;8.88
dnk;lung_cancer_number_of_male_deaths;2281.38;2259.34;2277.87;2306.81;2335.5;2341.95;2288.36;2235.72;2195.97;2200.12;2169.71;2160.67;2153.06;2155.4;2160.02;2157.92;2145.67;2122.85;2114.04;2103.21;2080.56;2055.49;2058.59;2048.68;2032.81;2040.71;2060.81
dom;lung_cancer_number_of_male_deaths;263.8;277.6;292.55;309.32;327.98;346.13;361.13;375.36;386.56;400.54;407.39;409.02;412.68;416.84;424.06;434.1;444.19;451.38;462.38;474.02;487.07;499.26;507.13;523.34;538.13;554.62;573.67
dza;lung_cancer_number_of_male_deaths;1150.98;1241.67;1224.43;1229.59;1240.5;1267.45;1203.66;1153.11;1108.99;1094.67;1095.32;1062.26;1098.42;1131.98;1178.53;1254.48;1246.83;1258.77;1275.41;1297.13;1317.1;1357.41;1405.84;1457.29;1509.82;1579.17;1644.87
ecu;lung_cancer_number_of_male_deaths;290.26;300.34;313.61;324.94;333.39;352.41;362.14;370.29;381.38;389.88;405.2;422.35;441.85;452.97;469.72;486.51;496.54;508.26;516.79;529.27;541.73;546.59;548.38;547.73;556.55;571.14;586.64
egy;lung_cancer_number_of_male_deaths;1312.27;1343.86;1360.56;1423.26;1490.64;1534.91;1594.52;1657.24;1691.74;1750.43;1796.57;1901.04;1984.56;2068.68;2138.97;2213.06;2316.49;2401.8;2517.5;2646.05;2754.47;2847.15;2906.13;2943.87;2989.12;3073.22;3160.1
