geo;indicator;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
chl;stomach_cancer_number_of_female_deaths;1072.21;1037.7;1032.99;1047.76;1070.98;1095.95;1102.85;1124.17;1147.8;1157.86;1157.45;1163.63;1181.65;1197.3;1208.81;1215.89;1193.66;1186.84;1188.03;1221.48;1255.81;1273.21;1300.5;1296.32;1290.5;1309.83;1336.51
chn;stomach_cancer_number_of_female_deaths;110052.05;110655.84;112459.49;114865.37;115988.73;116872.76;116792.48;117467.94;117551.32;119831.1;122925.74;125650.76;126711.85;123359.44;121148.72;119416.25;114870.3;112401.96;109896.37;107480.07;104990.59;101927.23;100417.57;98754.33;99512.84;97583.48;96024.85
civ;stomach_cancer_number_of_female_deaths;152.36;156.55;160.32;173.23;180.63;193.89;198.64;199.77;205.3;212.56;218.94;226.01;224.73;227.98;226.04;231.41;237.72;239.13;241.08;242.75;249.21;257.53;266.93;273.01;277.72;281.37;286.95
cmr;stomach_cancer_number_of_female_deaths;349.69;348.87;349.92;350.86;356.94;359.86;359.2;371.14;380.32;395.31;417.64;426.12;439.51;450.54;465.42;484.51;491.13;501.87;508.99;517.08;532.93;545.86;557.49;570.31;580.1;590.37;603.08
cod;stomach_cancer_number_of_female_deaths;601.48;622.71;639.69;651.72;679.19;712.84;790.27;734.24;761.24;752.28;769.88;814.96;821.59;858.6;859.48;862.4;888.75;921.94;949.02;964.71;973.99;990.24;1013.96;1017.13;1026.61;1039.02;1052.08
cog;stomach_cancer_number_of_female_deaths;68.74;67.0;65.38;67.9;73.93;77.86;82.51;83.52;82.41;82.6;80.43;76.37;73.4;74.75;76.2;78.11;78.54;79.93;81.33;80.72;81.43;80.94;80.7;81.46;82.28;83.63;84.95
col;stomach_cancer_number_of_female_deaths;1798.1;1841.3;1871.26;1901.95;1910.5;1893.08;1881.85;1856.14;1861.7;1889.66;1919.37;1926.09;1907.58;1943.68;1964.68;1996.32;2029.76;1973.84;1963.96;1983.23;2029.36;1992.94;2002.5;1980.56;2010.97;2049.15;2085.15
com;stomach_cancer_number_of_female_deaths;6.12;6.25;6.38;6.53;6.73;6.93;7.09;7.28;7.37;7.3;7.27;7.15;6.94;6.87;6.66;6.6;6.57;6.45;6.62;6.61;6.77;6.97;7.13;7.27;7.42;7.57;7.74
cpv;stomach_cancer_number_of_female_deaths;28.11;28.07;27.64;26.72;25.1;22.56;19.31;16.99;16.28;16.32;16.5;16.65;16.84;17.27;17.68;17.95;18.07;18.03;18.3;18.68;19.09;19.19;20.04;20.24;20.57;21.03;21.62
cri;stomach_cancer_number_of_female_deaths;204.61;209.86;212.93;219.02;221.31;226.83;229.4;226.0;229.96;228.51;227.12;226.98;223.02;219.38;221.31;217.95;214.28;211.41;217.6;221.4;227.55;229.5;237.73;241.23;244.24;250.64;256.37
