geo;indicator;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
pol;gdpperworking_hour_us_inflation_adjusted;13710.05;14046.49;14718.705;15739.32;16809.906000000003;17679.104;18667.01;19264.98;20773.9;22335.207000000002;22855.916;24047.211;24868.904;26115.479;26204.316000000003;26872.795;27401.537;27434.461;28121.307;29195.963;30559.952999999998;30997.791;31434.218999999997;31766.414;32570.08;32865.52;33878.445;34895.691;35946.094;37294.625;38771.891;40327.398
pri;gdpperworking_hour_us_inflation_adjusted;69616.125;72145.125;71438.812;71957.062;74088.109;73588.008;73705.406;77508.719;77124.508;78400.688;86387.42199999999;87754.461;88459.875;88756.781;89459.531;87730.641;85893.891;86503.305;89009.789;89159.469;88065.289;85105.219;85377.56199999999;86898.859;86409.70300000001;85524.844;84086.79699999999;82564.758;81857.242;82181.32;82746.656;83299.547
prk;gdpperworking_hour_us_inflation_adjusted;1003.52;919.071;857.467;819.9739999999999;776.672;724.17;671.342;659.328;692.3530000000001;690.929;711.535;716.205;724.346;734.658;757.117;747.539;735.965;754.565;744.762;737.6469999999999;740.2139999999999;746.507;751.064;755.294;743.847;753.201;764.41;775.919;788.048;800.937;815.2130000000001;830.183
prt;gdpperworking_hour_us_inflation_adjusted;36968.23;38309.445;37788.035;38290.973;39979.332;40937.793;41624.547;41575.895;42818.746;43599.835999999996;43687.75;43651.758;43778.734000000004;44732.074;45165.460999999996;45618.515999999996;46686.445;46593.098;46608.34;48290.082;49015.77;49016.305;49659.754;49286.945;49511.332;49601.535;50297.348;51170.949;52183.824;53293.066;54370.129;55381.102
pry;gdpperworking_hour_us_inflation_adjusted;6999.576;6935.335999999999;7041.918000000001;7136.403;7324.646;7600.484;7469.347;7255.5380000000005;7264.161;6755.772;6510.07;6544.321;6434.968000000001;6462.9980000000005;6317.8730000000005;6515.996999999999;6633.887;6901.705;6443.12;7280.97;7421.794;6824.316;7751.686;8205.237;8240.421;8390.492;8630.267;8776.956;9001.707;9224.029;9453.242;9672.259
pse;gdpperworking_hour_us_inflation_adjusted;12156.65;11917.553;11685.878;11680.546;12002.485;11531.871000000001;12061.086000000001;12316.42;12315.661;11182.979;11224.493;10532.979;10448.375;11259.317;11479.443000000001;10586.841999999999;10344.155;10990.194;11673.979;12206.108999999999;12265.979;12719.813999999998;12608.635;12437.313;11965.99;12208.06;11706.991000000002;11842.931999999999;11719.673999999999;11640.867;11583.222;11559.589
pyf;gdpperworking_hour_us_inflation_adjusted;48027.738;48515.719000000005;48792.203;49940.684;51486.449;52654.84;54522.937999999995;55824.254;57180.539000000004;59900.530999999995;61128.0;63764.738;65995.211;69137.5;71511.758;74495.789;77017.0;78769.148;77089.312;81070.203;84625.656;86733.555;87470.68;88013.68;89440.45300000001;90332.5;89658.93800000001;91444.133;93182.234;94883.898;96649.102;98454.906
qat;gdpperworking_hour_us_inflation_adjusted;66717.5;73689.219;71290.094;71214.961;71827.281;73255.148;93756.656;102179.82;104236.289;111875.125;110594.664;110800.43800000001;104912.523;109190.93;99810.68;102912.492;97738.92199999999;94683.398;89857.117;93751.852;97869.234;94957.125;92672.92199999999;90832.227;89311.32800000001;88630.117;87711.469;88683.539;89915.719;91101.352;93759.641;96420.32
rou;gdpperworking_hour_us_inflation_adjusted;9528.694;8633.229;8744.469000000001;9074.229;9742.803;10329.801;9707.527;9702.515;9776.997;10205.51;10985.714;12888.931999999999;13821.538999999999;15206.365;16263.729;17374.406000000003;18641.598;20422.043;19469.875;19082.244;19765.74;19745.387;20652.436;21193.516;22269.271;23524.504;24732.432;25497.092;26119.664;26797.736;27478.539;28147.07
rus;gdpperworking_hour_us_inflation_adjusted;18726.117;15866.726999999999;14904.989;13671.546;13395.928999999998;13072.561000000002;13806.776000000002;13460.11;13562.508999999998;14352.753999999999;15083.532;15412.309;16617.588;17553.914;18404.482;19812.453;20975.26;21979.432;20712.398;21447.045;22057.717;22628.965;23027.6;23198.632999999998;22682.217;22675.395;25402.852000000003;25863.702999999998;26319.299;26827.792999999998;27377.691000000003;27940.924
rwa;gdpperworking_hour_us_inflation_adjusted;789.747;866.135;827.26;420.69699999999995;566.928;618.586;663.15;673.0360000000001;658.512;678.497;707.487;777.034;776.387;816.937;874.186;931.4630000000001;978.0060000000001;1060.13;1098.333;1148.7160000000001;1208.288;1281.714;1289.0919999999999;1334.194;1413.2079999999999;1457.148;1502.2160000000001;1563.335;1635.59;1714.3239999999998;1798.527;1885.9289999999999
sau;gdpperworking_hour_us_inflation_adjusted;70499.375;70741.227;67601.156;66300.641;64930.852;65489.359000000004;64824.27;65102.449;61846.953;62057.355;59378.890999999996;55781.934;59273.008;61064.883;61583.664000000004;60876.098;59276.102;60327.41;57207.617;56867.152;58793.484000000004;57868.152;56233.414000000004;55808.289000000004;55337.09;54613.371;52734.809;52084.973;52864.848;54163.492;55505.363;56742.91
sdn;gdpperworking_hour_us_inflation_adjusted;4319.947;4354.242;4366.399;4197.795999999999;4263.653;4379.8;4753.356;4843.458;4897.768;5118.39;5332.736;5539.019;5845.633000000001;5933.347;6216.48;6770.561;7433.172;7863.057;8005.0419999999995;8097.825;7741.889;7594.557;7749.045;7728.936;7903.789000000001;8049.482;6398.855;6485.755999999999;6573.562;6665.2;6743.7080000000005;6828.985
sen;gdpperworking_hour_us_inflation_adjusted;3131.486;3074.454;3020.8909999999996;2930.795;3001.68;2986.6490000000003;3006.6609999999996;3110.053;3229.67;3249.192;3309.574;3238.865;3400.3459999999995;3540.717;3677.619;3704.748;3706.37;3662.41;3573.929;3547.042;3440.8720000000003;3427.417;3383.295;3368.387;3420.191;3536.8959999999997;3633.006;3761.473;3899.877;4031.005;4164.668;4297.833
sgp;gdpperworking_hour_us_inflation_adjusted;47651.187999999995;49880.030999999995;53852.059;57786.887;60116.383;63376.355;66226.031;63977.777;67157.492;70220.641;67297.461;70111.414;71016.258;75246.758;77573.367;80237.648;83688.922;81539.672;79056.453;86982.695;89786.406;90388.67199999999;92888.594;93316.68800000001;91277.992;91783.516;94853.0;96257.602;98129.32;100249.844;102488.883;104951.289
slb;gdpperworking_hour_us_inflation_adjusted;3447.272;3773.98;3781.9809999999998;3999.2929999999997;4189.653;4104.579000000001;3892.915;3825.41;3670.052;3002.1220000000003;2659.348;2501.405;2597.7129999999997;2654.639;2728.473;2847.906;2988.264;3130.4970000000003;2894.083;3029.406;3363.528;3437.723;3453.972;3416.097;3458.6679999999997;3473.603;3529.5159999999996;3574.5029999999997;3632.091;3699.44;3774.8379999999997;3857.01
sle;gdpperworking_hour_us_inflation_adjusted;1230.275;996.574;1017.295;1003.045;923.545;939.722;879.238;884.89;850.174;882.013;787.877;953.355;993.97;986.765;1000.659;1036.0410000000002;1103.013;1148.185;1186.9669999999999;1234.2089999999998;1279.137;1455.37;1734.379;1788.885;1379.1660000000002;1425.489;1452.295;1517.5220000000002;1583.5079999999998;1672.884;1765.674;1860.8529999999998
slv;gdpperworking_hour_us_inflation_adjusted;6455.049;6794.883000000001;7205.45;7221.696;7640.325;7839.06;8116.953;7995.451;8173.557;8354.98;8476.271;8545.021;8490.942;8720.417;8976.513;9062.754;9194.478000000001;9156.329;8907.622;8711.787;8688.713;8641.607;8603.459;8703.276;8833.33;9016.2;9458.58;9602.177;9730.074;9863.207;10000.613000000001;10142.280999999999
som;gdpperworking_hour_us_inflation_adjusted;363.619;320.205;320.118;252.84900000000002;253.016;255.49;241.89700000000002;241.477;242.954;244.014;245.451;247.995;250.58900000000003;252.109;253.81900000000002;254.233;255.267;256.38599999999997;257.474;258.378;259.20099999999996;259.829;260.312;263.52299999999997;264.191;264.176;261.715;261.808;263.987;266.918;268.913;271.184
srb;gdpperworking_hour_us_inflation_adjusted;12144.685;8539.383;5840.603;6007.098000000001;6323.568;6462.396;7032.139;7263.8240000000005;6398.069;6899.353;7328.418000000001;8009.14;8550.836;9768.159;10670.437;11245.521;11512.405;11692.098;12005.561000000002;12857.499;13700.107;13664.176000000001;13500.117;12733.608;12761.858999999999;12294.925;12621.216999999999;12997.021;13409.722;13869.323;14375.688;14898.627
ssd;gdpperworking_hour_us_inflation_adjusted;2124.604;1995.5510000000002;1935.6629999999998;1860.7120000000002;1923.62;1969.205;2047.08;3647.945;3670.52;3672.718;3719.4809999999998;3821.223;3809.486;3909.45;3996.679;4062.325;4162.513;4222.626;4238.992;4286.619000000001;3912.018;2024.505;2253.5820000000003;2233.007;2019.442;1667.0520000000001;1509.35;1409.626;1372.8770000000002;1411.3329999999999;1546.273;1557.797
stp;gdpperworking_hour_us_inflation_adjusted;3555.204;3531.638;3528.449;3559.135;3571.048;3557.3759999999997;3512.217;3511.2529999999997;3511.401;3270.922;3338.617;3401.974;3472.5229999999997;3495.867;3655.9179999999997;3883.05;3867.429;4038.301;3994.5009999999997;4117.590999999999;4145.732;4138.939;4217.624;4357.549;4409.271;4469.964;5023.2609999999995;5199.736;5384.813;5603.649;5822.029;6020.89
sur;gdpperworking_hour_us_inflation_adjusted;24262.857000000004;22447.93;20069.891;19654.922;18595.67;18851.242;19398.227;19304.83;19419.773;18819.238;18911.117;19334.979;19880.525;21224.693;21849.468999999997;22117.391;22733.186;23168.847999999998;23372.986;23711.422000000002;24468.449;24524.016;24446.781000000003;24695.0;23750.722999999998;21317.611;21722.381;22003.221;22629.639;23424.447;24289.0;25151.072
svk;gdpperworking_hour_us_inflation_adjusted;17152.766;17977.402;18675.865;20706.023;21581.713;22274.396;23776.908;24752.746;25554.754;26467.629;26901.334;27977.221;28527.722999999998;30390.521;31685.965;33325.75;36056.941;36986.316;36148.469;38862.805;39577.809;40043.137;40639.047;41082.648;41591.676;41750.754;42428.488;43374.227;44729.457;45958.5;47224.405999999995;48500.074
svn;gdpperworking_hour_us_inflation_adjusted;29404.031000000003;28209.236;29487.895;31136.525;34305.414;35320.758;36359.152;37039.789;39552.227;41305.223;41666.25;42816.059;45258.004;44764.645;46384.280999999995;48376.395;50443.335999999996;51863.098;48414.293;49713.004;51473.855;50663.898;50975.801;52019.625;53094.977;54495.574;56549.57;58590.504;60632.18;62693.719000000005;64820.074;67090.047
swe;gdpperworking_hour_us_inflation_adjusted;69341.164;71636.609;74504.102;78254.219;79936.5;81767.086;85363.148;87838.555;90025.195;92837.305;91940.5;93561.867;96171.125;100688.281;102782.008;106855.195;107714.844;105687.344;102214.852;107975.891;108575.18;107660.859;107769.656;109789.20300000001;113059.258;115315.883;118454.781;120144.461;120953.789;121900.727;122944.20300000001;124031.992
swz;gdpperworking_hour_us_inflation_adjusted;12271.573999999999;12327.364;12393.143999999998;12378.913999999999;12650.785;12828.303;12978.005;12949.608999999999;12985.052;12900.622;12812.606000000002;13184.393999999998;13521.34;13817.438999999998;14403.586000000001;14932.232;16532.52;16196.11;15952.992;16048.822;15885.173999999999;16091.71;16630.576;16778.93;16494.734;15699.33;15436.983;15150.746000000001;14943.662;14789.261999999999;14737.92;14791.295
syr;gdpperworking_hour_us_inflation_adjusted;3489.192;3911.928;4018.539;4223.604;4342.697;4859.302;5129.696;5155.195;4779.031;4426.098;5044.91;5299.052;5232.452;5653.012;5968.073;6120.536;6459.305;6742.925;7017.475;7082.3769999999995;7529.156999999999;6200.034000000001;5062.629;4446.602;3923.513;3466.191;3246.428;3083.633;3062.01;3140.966;3279.2009999999996;3337.217
tcd;gdpperworking_hour_us_inflation_adjusted;1521.3310000000001;1597.102;1306.741;1397.078;1370.495;1359.328;1391.818;1440.556;1381.985;1321.825;1425.932;1491.517;1649.3310000000001;2125.643;2404.9;2339.045;2336.002;2327.556;2344.373;2572.563;2486.387;2614.868;2668.0359999999996;2753.62;2706.37;2436.799;2375.083;2404.578;2468.4210000000003;2518.806;2543.31;2569.603
tgo;gdpperworking_hour_us_inflation_adjusted;1214.886;1138.38;941.993;1056.267;1107.861;1166.599;1289.2269999999999;1214.386;1200.846;1150.691;1097.764;1055.855;1076.953;1068.601;1050.224;1062.737;1063.619;1064.239;1079.007;1100.026;1132.732;1154.563;1167.16;1201.8319999999999;1231.781;1257.983;1360.8729999999998;1404.89;1449.983;1496.059;1541.4029999999998;1588.385
tha;gdpperworking_hour_us_inflation_adjusted;5193.755999999999;5454.339;5831.5869999999995;6203.029;6560.52;6763.326999999999;6428.569;6032.835;6243.241;6346.868;6448.331;6704.681;7082.44;7417.071999999999;7613.526;7945.658;8245.686;8303.168;8218.483;8732.875;8644.089;9252.719000000001;9629.023000000001;9742.229;10184.169;10519.937;10915.545;11301.518999999998;11688.265;12061.169;12458.948;12880.448
tjk;gdpperworking_hour_us_inflation_adjusted;3916.492;2703.442;2228.594;1730.839;1495.139;1271.359;1270.323;1304.807;1327.636;1393.372;1484.495;1595.755;1706.58;1814.279;1865.4170000000001;1925.67;2011.635;2103.3779999999997;2126.3579999999997;2202.917;2291.199;2388.688;2496.972;2597.299;2689.0409999999997;2813.447;2715.507;2789.9109999999996;2884.288;3001.264;3131.047;3270.972
tkm;gdpperworking_hour_us_inflation_adjusted;9611.766;7871.67;7723.979;6179.517;5562.62;5849.816999999999;5050.319;5253.63;5968.566;6135.87;6240.994000000001;6133.111999999999;6208.076999999999;6384.63;7044.014;7648.8330000000005;8283.733;9238.706;9569.799;10217.489;11416.051000000001;12421.96;13447.681;14575.014;15252.59;15979.283000000001;18704.871;19619.998;20597.475;21729.127;23056.297000000002;24443.412
tls;gdpperworking_hour_us_inflation_adjusted;3890.586;3819.7490000000003;3750.676;3734.535;3815.692;3930.577;4138.7609999999995;4077.2459999999996;1953.2979999999998;2425.063;2807.873;2590.2929999999997;2500.77;2491.216;2645.5440000000003;2454.436;2765.449;3158.6440000000002;3565.018;3894.962;4173.719;4344.194;4372.896;4540.17;4645.295;12529.61;12528.331;12533.732;12533.37;12544.283000000001;12535.6;12534.275
ton;gdpperworking_hour_us_inflation_adjusted;7938.771;7794.569;7948.674;8230.719000000001;8578.01;8600.249;8573.273000000001;8792.761999999999;9127.651;9446.812;9671.966;9921.488000000001;10053.104;9807.442;9771.317;9417.544;8922.728000000001;9133.780999999999;9280.278;9559.789;9791.729;9834.669;9462.918;9613.036;9916.636999999999;10135.572;10235.826;10343.903;10458.44;10556.458999999999;10655.225;10769.587
tto;gdpperworking_hour_us_inflation_adjusted;22155.084;21104.022999999997;20148.371;19871.012;19917.629;20472.77;21273.93;22347.166;23474.132999999998;24434.792999999998;24691.949;26053.645;28876.432;29506.43;30322.352000000003;33419.039;34569.77;35182.105;34058.027;35089.0;34396.387;34898.836;35250.98;34750.824;34777.996;33424.152;35281.734;36710.223;38005.344;38606.805;39311.258;40040.211
tun;gdpperworking_hour_us_inflation_adjusted;8759.449;9215.321;9068.859;9077.695;9003.391;9409.43;9656.053;10105.362;10385.076;10666.098;10842.552;10867.77;11130.358999999999;11640.239;11710.33;11974.848;12448.678999999998;12716.835;13179.321000000002;13310.017;13645.243;13715.692;13726.947;13884.773000000001;13963.91;14098.761999999999;14234.558;14425.605;14747.493;15158.636999999999;15713.59;16311.235
tur;gdpperworking_hour_us_inflation_adjusted;19999.895;20932.732;23757.205;21001.287;22117.055;23152.312;25005.16;24950.945;23834.097999999998;26014.264;24562.487999999998;26351.316000000003;28093.392999999996;30955.211;33000.121;34721.012;35896.809;35385.023;33601.082;34259.891;35790.516;36570.937999999995;38432.844;39742.09;40781.926;40809.203;42564.512;43522.887;44457.637;45549.547;46809.015999999996;48206.460999999996
twn;gdpperworking_hour_us_inflation_adjusted;13983.989;14982.193000000001;15981.168;17020.299;18079.01;19300.633;20370.979;21134.167999999998;22501.033;23858.301;23979.102000000003;25332.842;26222.199;27468.697;28700.412;29988.757999999998;31635.602000000003;31839.01;32020.832000000002;34990.352;35783.195;36156.797;36779.801;38046.262;38071.187999999995;38859.426;39966.777;41229.652;42639.0;43936.280999999995;45236.566;46504.043
tza;gdpperworking_hour_us_inflation_adjusted;1091.394;1062.383;1040.183;1022.87;1027.13;1045.786;1055.132;1066.839;1090.306;1114.6589999999999;1153.241;1183.4460000000001;1233.5639999999999;1296.281;1365.256;1389.9360000000001;1451.9189999999999;1476.092;1490.6660000000002;1543.086;1621.777;1644.879;1703.1870000000001;1751.644;1814.67;1880.4270000000001;1881.862;1951.872;2026.251;2105.165;2173.79;2242.476
uga;gdpperworking_hour_us_inflation_adjusted;862.485;866.2639999999999;913.596;945.9680000000001;1026.008;1092.836;1120.193;1144.624;1203.1019999999999;1205.376;1230.693;1296.712;1329.336;1360.605;1385.38;1488.606;1563.693;1645.839;1699.815;1724.656;1813.0120000000002;1805.155;1772.3010000000002;1798.384;1820.5839999999998;1840.22;1751.737;1802.5420000000001;1858.2279999999998;1917.024;1980.526;2028.273
ukr;gdpperworking_hour_us_inflation_adjusted;8202.12;7397.975;6331.465;4873.269;4290.971;3997.422;3996.386;4099.947;4186.854;4386.616;4849.21;5057.945;5532.503000000001;6214.376;6318.235;6786.354;7320.608;7520.329000000001;6598.565;6844.74;7220.170999999999;7301.8769999999995;7237.99;7132.765;6444.348000000001;6669.753000000001;6832.706;7055.92;7329.4169999999995;7569.681;7838.802;8146.751
ury;gdpperworking_hour_us_inflation_adjusted;17386.379;18283.916;18650.07;19598.209;19106.979;20414.877;21824.012000000002;22184.818;21920.096;21835.41;20950.215;19971.4;20201.093999999997;20352.848;21541.104;21475.725;22329.889;23228.468999999997;23772.012000000002;25338.582000000002;26088.814;27082.07;28381.998;28936.362999999998;29352.699;29845.359;30584.662;31184.382999999998;31891.218999999997;32644.895;33468.91;34346.355
usa;gdpperworking_hour_us_inflation_adjusted;74948.945;77212.797;78241.914;79435.219;80111.148;81815.219;83586.266;85633.367;88105.31199999999;90277.56199999999;91240.633;93382.227;95807.641;98305.023;99916.383;100897.719;101858.914;101663.156;102534.891;105698.67199999999;106474.18800000001;106938.031;107540.734;108199.719;109323.094;109329.891;110800.29699999999;112842.375;114530.75;116032.914;117530.32800000001;119099.258
uzb;gdpperworking_hour_us_inflation_adjusted;2823.546;2436.848;2324.562;2145.5570000000002;2074.026;2094.909;2144.011;2175.4339999999997;2206.908;2228.382;2255.7070000000003;2281.359;2312.138;2420.327;2516.635;2623.305;2801.941;2969.63;3122.4509999999996;3295.9790000000003;3484.573;3677.381;3875.1620000000003;4082.9709999999995;4320.373;4551.11;5007.329000000001;5212.446;5460.618;5719.778;6010.263000000001;6324.33
vct;gdpperworking_hour_us_inflation_adjusted;11204.483999999999;11562.146;11918.798;11714.353000000001;12206.345;12323.035;12477.931;12775.953000000001;13022.213;13086.813999999998;13342.107;13716.948999999999;14423.378;14765.095;14884.645;15633.43;15223.127;16226.024;15750.618999999999;15085.541000000001;14863.094;14898.538;15008.848;15155.976;15282.605;15664.987;15950.992;16352.079;16782.361;17259.308999999997;17791.027;18350.354
ven;gdpperworking_hour_us_inflation_adjusted;36384.805;36569.664;35124.91;34042.234;34878.973;34371.863;35231.703;34277.125;32688.875;32380.861;32331.615;29989.959;27245.443;29998.404;31092.365;32379.826;34036.047;34783.172;33369.836;32500.385;32983.102;34329.781;34200.262;23972.316000000003;22317.123;20405.871;18727.457;18488.293;18766.609;19384.301;20004.959;20544.916
vir;gdpperworking_hour_us_inflation_adjusted;36067.703;43927.523;47876.059;44090.113;42256.297;42338.297;40029.832;41286.363;40725.797;46661.289000000004;48352.715;78979.523;80050.039;81814.523;84545.156;87271.93800000001;90764.56199999999;92055.281;86938.18800000001;87489.81199999999;81890.227;70544.352;66651.578;66263.047;66831.867;68098.047;70017.633;71937.789;73910.297;75857.047;77721.703;79600.438
vnm;gdpperworking_hour_us_inflation_adjusted;935.49;991.6080000000001;1045.63;1110.893;1187.9260000000002;1269.624;1353.3;1386.932;1417.6629999999998;1478.535;1538.348;1589.1660000000002;1667.0320000000002;1755.14;1851.965;1948.5839999999998;2051.426;2120.667;2198.844;2292.572;2373.552;2444.839;2535.88;2640.2340000000004;2794.417;2946.554;2963.118;3135.199;3313.1059999999998;3491.9320000000002;3680.385;3873.07
vut;gdpperworking_hour_us_inflation_adjusted;6855.403;6803.403;6624.066999999999;7042.803000000001;6900.121;6897.932;7098.366999999999;7259.02;7115.188;7383.866;6884.321999999999;6290.460999999999;6358.715999999999;6404.569;6550.148;6889.102;7030.924;7290.2080000000005;7316.562;7209.848000000001;7106.017;7020.356;6942.896;6902.45;6652.51;6734.904;6539.805;6672.405;6801.118;6904.695;6999.858;7087.745
wsm;gdpperworking_hour_us_inflation_adjusted;11254.671;11076.128;11482.558;11057.059;11885.746000000001;12726.37;12681.415;12918.233;13198.341;14270.746000000001;15323.997;15790.09;16335.632;16938.307;17493.455;17567.968999999997;18862.82;19074.842;17966.998;18038.221;19308.332;19841.666;19175.623;19216.843999999997;19415.732;20591.365;21226.914;21564.43;21932.162;22327.0;22723.43;23152.115
yem;gdpperworking_hour_us_inflation_adjusted;5000.249;5091.053;4950.1320000000005;4989.452;4983.121;5018.434;5092.85;5210.697;5213.268;5518.632;5675.548000000001;5852.856;6017.517;6138.319;6310.57;6331.763000000001;6349.911;6381.059;6427.4259999999995;7005.058000000001;5849.094;5868.069;6000.017;5829.518;3977.8940000000002;3463.748;2812.716;2900.545;3133.468;3257.795;3359.8979999999997;3468.6820000000002
zaf;gdpperworking_hour_us_inflation_adjusted;24737.941000000003;23747.047000000002;21461.479;20301.875;19562.555;20935.699;21499.416;21702.968999999997;21823.131;21617.879;22414.053;23376.135;23602.963;23283.285;23660.748;24070.283;24739.645;24536.357000000004;24955.539;26523.16;26962.102000000003;26937.816000000003;26790.635;26792.459;26186.1;26320.994;26482.84;26812.221;27201.027000000002;26818.254;26880.487999999998;27088.334
zmb;gdpperworking_hour_us_inflation_adjusted;2969.651;2862.8459999999995;2991.833;2622.815;2587.071;2601.652;2576.888;2452.344;2506.178;2542.119;2594.158;2626.7340000000004;2721.928;2821.9629999999997;2929.91;3081.3179999999998;3251.4240000000004;3385.408;3726.921;4138.362;4105.813;4202.759;4265.234;4312.505999999999;4285.849;4280.701;4336.83;4408.099;4487.242;4584.488;4676.960999999999;4777.704000000001
zwe;gdpperworking_hour_us_inflation_adjusted;3409.093;3022.538;2982.387;3183.155;3130.3540000000003;3406.614;3463.165;3522.882;3456.2990000000004;3168.989;3053.6409999999996;2649.4120000000003;2100.011;1898.5529999999999;1767.0929999999998;1678.91;1591.047;1287.461;1375.55;1559.193;1774.8370000000002;1968.433;2020.139;2023.477;2000.1770000000001;1962.5929999999998;1915.9560000000001;1885.1660000000002;1871.342;1869.3039999999999;1864.0710000000001;1865.75
