geo;indicator;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015
nic;mean_years_in_school_women_25_to_34_years;3.21;3.3;3.4;3.49;3.59;3.69;3.79;3.89;4.0;4.1;4.21;4.32;4.44;4.55;4.67;4.78;4.9;5.02;5.15;5.27;5.4;5.52;5.65;5.78;5.91;6.04;6.18;6.31;6.45;6.58;6.72;6.87;7.01;7.16;7.31;7.46;7.61;7.76;7.92;8.07;8.23;8.39;8.55;8.71;8.88;9.04
nld;mean_years_in_school_women_25_to_34_years;7.54;7.7;7.86;8.03;8.2;8.36;8.53;8.7;8.87;9.04;9.21;9.39;9.56;9.73;9.91;10.08;10.25;10.43;10.6;10.77;10.94;11.11;11.28;11.45;11.62;11.78;11.94;12.1;12.25;12.41;12.56;12.71;12.86;13.01;13.16;13.31;13.45;13.6;13.74;13.88;14.02;14.16;14.29;14.43;14.56;14.69
nor;mean_years_in_school_women_25_to_34_years;8.37;8.54;8.7;8.87;9.04;9.21;9.38;9.56;9.73;9.9;10.07;10.24;10.42;10.59;10.76;10.93;11.1;11.27;11.44;11.61;11.78;11.95;12.12;12.28;12.45;12.61;12.77;12.93;13.08;13.24;13.39;13.54;13.69;13.84;13.98;14.12;14.26;14.4;14.53;14.67;14.8;14.93;15.05;15.18;15.3;15.42
npl;mean_years_in_school_women_25_to_34_years;0.62;0.65;0.67;0.7;0.73;0.76;0.79;0.82;0.86;0.9;0.93;0.97;1.01;1.06;1.11;1.15;1.2;1.26;1.32;1.37;1.44;1.5;1.57;1.65;1.72;1.8;1.88;1.96;2.04;2.12;2.2;2.29;2.37;2.46;2.55;2.63;2.72;2.82;2.91;3.0;3.1;3.2;3.3;3.39;3.5;3.6
nzl;mean_years_in_school_women_25_to_34_years;8.2;8.37;8.53;8.7;8.87;9.04;9.21;9.38;9.55;9.72;9.89;10.06;10.23;10.4;10.57;10.74;10.91;11.07;11.23;11.39;11.55;11.71;11.86;12.01;12.16;12.3;12.45;12.59;12.73;12.88;13.02;13.16;13.3;13.44;13.58;13.72;13.86;13.99;14.13;14.26;14.4;14.53;14.66;14.79;14.92;15.04
omn;mean_years_in_school_women_25_to_34_years;2.57;2.65;2.73;2.81;2.9;2.98;3.07;3.16;3.26;3.35;3.45;3.55;3.65;3.76;3.87;3.98;4.09;4.2;4.32;4.44;4.56;4.68;4.81;4.94;5.07;5.2;5.34;5.47;5.61;5.75;5.89;6.03;6.18;6.32;6.47;6.62;6.77;6.92;7.08;7.23;7.39;7.55;7.71;7.87;8.03;8.19
pak;mean_years_in_school_women_25_to_34_years;0.81;0.84;0.87;0.9;0.94;0.97;1.01;1.05;1.09;1.14;1.18;1.23;1.28;1.33;1.39;1.44;1.5;1.57;1.63;1.7;1.78;1.86;1.94;2.03;2.12;2.21;2.3;2.39;2.48;2.57;2.67;2.76;2.86;2.96;3.06;3.16;3.26;3.37;3.48;3.58;3.69;3.8;3.92;4.03;4.14;4.26
pan;mean_years_in_school_women_25_to_34_years;5.78;5.92;6.06;6.2;6.35;6.49;6.63;6.78;6.93;7.08;7.23;7.37;7.52;7.67;7.83;7.98;8.13;8.28;8.43;8.58;8.72;8.87;9.02;9.16;9.3;9.44;9.59;9.73;9.88;10.03;10.18;10.33;10.48;10.63;10.78;10.93;11.09;11.24;11.39;11.55;11.7;11.85;12.01;12.16;12.31;12.46
per;mean_years_in_school_women_25_to_34_years;4.6;4.73;4.86;4.99;5.13;5.26;5.4;5.54;5.69;5.83;5.98;6.13;6.29;6.44;6.6;6.75;6.91;7.08;7.24;7.4;7.56;7.73;7.89;8.06;8.22;8.39;8.54;8.7;8.86;9.02;9.18;9.34;9.49;9.65;9.81;9.97;10.13;10.29;10.45;10.61;10.77;10.93;11.09;11.25;11.41;11.57
phl;mean_years_in_school_women_25_to_34_years;5.64;5.78;5.92;6.06;6.2;6.35;6.49;6.63;6.77;6.91;7.05;7.19;7.33;7.47;7.61;7.75;7.89;8.02;8.16;8.29;8.42;8.55;8.68;8.81;8.93;9.06;9.18;9.31;9.44;9.57;9.7;9.83;9.96;10.1;10.24;10.37;10.51;10.65;10.8;10.94;11.08;11.23;11.38;11.52;11.67;11.82
png;mean_years_in_school_women_25_to_34_years;1.74;1.8;1.85;1.91;1.97;2.03;2.09;2.16;2.22;2.29;2.36;2.43;2.5;2.57;2.65;2.73;2.81;2.89;2.97;3.06;3.15;3.24;3.33;3.42;3.52;3.61;3.71;3.82;3.92;4.03;4.14;4.25;4.36;4.48;4.59;4.71;4.84;4.96;5.09;5.22;5.35;5.48;5.62;5.75;5.89;6.04
pol;mean_years_in_school_women_25_to_34_years;8.42;8.59;8.75;8.92;9.08;9.24;9.4;9.56;9.72;9.88;10.03;10.18;10.34;10.49;10.63;10.78;10.93;11.07;11.21;11.35;11.49;11.62;11.75;11.88;12.01;12.14;12.27;12.41;12.54;12.68;12.81;12.95;13.08;13.21;13.35;13.48;13.62;13.75;13.88;14.01;14.15;14.27;14.4;14.53;14.66;14.78
prk;mean_years_in_school_women_25_to_34_years;4.61;4.73;4.85;4.98;5.11;5.24;5.37;5.5;5.64;5.78;5.92;6.06;6.21;6.35;6.5;6.65;6.8;6.95;7.11;7.27;7.42;7.58;7.74;7.9;8.07;8.23;8.39;8.56;8.72;8.89;9.06;9.22;9.39;9.56;9.73;9.9;10.07;10.23;10.4;10.57;10.74;10.91;11.07;11.24;11.41;11.57
prt;mean_years_in_school_women_25_to_34_years;4.53;4.65;4.77;4.89;5.02;5.15;5.28;5.41;5.55;5.69;5.83;5.97;6.11;6.25;6.4;6.55;6.7;6.85;7.01;7.16;7.32;7.48;7.64;7.8;7.97;8.13;8.3;8.47;8.64;8.81;8.98;9.15;9.32;9.49;9.67;9.84;10.01;10.18;10.35;10.53;10.7;10.87;11.04;11.21;11.38;11.54
pry;mean_years_in_school_women_25_to_34_years;3.93;4.04;4.15;4.26;4.38;4.49;4.61;4.73;4.85;4.98;5.1;5.23;5.35;5.48;5.61;5.74;5.88;6.01;6.15;6.28;6.42;6.56;6.69;6.83;6.97;7.11;7.25;7.39;7.54;7.69;7.83;7.98;8.14;8.29;8.44;8.6;8.76;8.91;9.07;9.23;9.4;9.56;9.72;9.88;10.05;10.21
pse;mean_years_in_school_women_25_to_34_years;4.33;4.45;4.57;4.69;4.82;4.94;5.07;5.21;5.34;5.48;5.62;5.76;5.9;6.05;6.19;6.34;6.49;6.64;6.8;6.95;7.11;7.26;7.42;7.58;7.74;7.9;8.05;8.21;8.36;8.52;8.67;8.83;8.99;9.15;9.31;9.47;9.63;9.79;9.95;10.11;10.27;10.43;10.59;10.76;10.92;11.08
qat;mean_years_in_school_women_25_to_34_years;4.03;4.14;4.26;4.37;4.49;4.62;4.74;4.87;4.99;5.13;5.26;5.4;5.53;5.67;5.82;5.96;6.11;6.26;6.41;6.56;6.72;6.88;7.04;7.2;7.36;7.52;7.68;7.84;8.0;8.17;8.33;8.49;8.66;8.82;8.99;9.16;9.32;9.49;9.66;9.83;9.99;10.16;10.33;10.49;10.66;10.82
rou;mean_years_in_school_women_25_to_34_years;7.24;7.41;7.57;7.74;7.91;8.08;8.24;8.41;8.57;8.74;8.9;9.06;9.22;9.38;9.53;9.69;9.84;9.99;10.14;10.29;10.43;10.56;10.7;10.83;10.95;11.06;11.19;11.32;11.45;11.58;11.72;11.85;11.99;12.13;12.26;12.4;12.54;12.68;12.82;12.96;13.11;13.25;13.38;13.52;13.66;13.8
rus;mean_years_in_school_women_25_to_34_years;8.11;8.27;8.44;8.61;8.78;8.95;9.12;9.28;9.45;9.62;9.78;9.95;10.11;10.28;10.44;10.59;10.75;10.9;11.06;11.21;11.35;11.5;11.64;11.78;11.91;12.05;12.18;12.31;12.44;12.57;12.71;12.84;12.97;13.1;13.23;13.36;13.49;13.63;13.76;13.89;14.02;14.15;14.28;14.41;14.54;14.67
rwa;mean_years_in_school_women_25_to_34_years;1.31;1.36;1.41;1.46;1.51;1.56;1.62;1.68;1.74;1.8;1.86;1.93;2.0;2.07;2.15;2.23;2.31;2.39;2.48;2.57;2.66;2.76;2.86;2.96;3.07;3.18;3.28;3.39;3.49;3.6;3.71;3.82;3.93;4.04;4.15;4.26;4.38;4.5;4.61;4.73;4.85;4.97;5.1;5.22;5.35;5.48
sau;mean_years_in_school_women_25_to_34_years;2.77;2.85;2.95;3.04;3.14;3.24;3.34;3.45;3.56;3.68;3.79;3.91;4.04;4.17;4.3;4.43;4.57;4.72;4.87;5.02;5.18;5.34;5.5;5.68;5.85;6.03;6.22;6.4;6.59;6.77;6.95;7.14;7.32;7.5;7.68;7.86;8.04;8.22;8.39;8.57;8.74;8.92;9.09;9.26;9.44;9.61
sdn;mean_years_in_school_women_25_to_34_years;1.34;1.39;1.44;1.5;1.55;1.61;1.67;1.73;1.79;1.86;1.93;2.0;2.08;2.16;2.24;2.32;2.41;2.5;2.6;2.69;2.8;2.9;3.01;3.13;3.25;3.37;3.47;3.58;3.68;3.78;3.89;4.0;4.1;4.21;4.33;4.44;4.55;4.67;4.79;4.91;5.03;5.16;5.28;5.41;5.54;5.67
sen;mean_years_in_school_women_25_to_34_years;0.73;0.75;0.78;0.8;0.83;0.86;0.89;0.92;0.95;0.99;1.02;1.06;1.09;1.13;1.17;1.21;1.25;1.3;1.34;1.39;1.44;1.49;1.54;1.59;1.65;1.7;1.76;1.82;1.88;1.94;2.0;2.06;2.12;2.19;2.26;2.33;2.4;2.47;2.54;2.62;2.7;2.77;2.86;2.94;3.02;3.11
sgp;mean_years_in_school_women_25_to_34_years;5.24;5.38;5.53;5.67;5.82;5.98;6.13;6.29;6.46;6.62;6.79;6.97;7.15;7.33;7.51;7.7;7.9;8.1;8.3;8.51;8.72;8.94;9.17;9.4;9.64;9.88;10.13;10.37;10.6;10.82;11.05;11.26;11.47;11.68;11.88;12.07;12.27;12.46;12.64;12.82;13.0;13.17;13.34;13.51;13.67;13.83
slb;mean_years_in_school_women_25_to_34_years;1.87;1.94;2.0;2.07;2.14;2.21;2.29;2.37;2.45;2.54;2.62;2.71;2.81;2.91;3.01;3.12;3.23;3.35;3.47;3.6;3.73;3.88;4.03;4.18;4.35;4.53;4.69;4.85;5.01;5.18;5.34;5.5;5.66;5.83;5.99;6.16;6.32;6.49;6.66;6.83;6.99;7.16;7.33;7.5;7.68;7.85
sle;mean_years_in_school_women_25_to_34_years;0.5;0.52;0.54;0.56;0.59;0.61;0.63;0.66;0.69;0.71;0.74;0.77;0.81;0.84;0.88;0.91;0.95;0.99;1.03;1.08;1.12;1.17;1.22;1.27;1.32;1.37;1.42;1.47;1.52;1.57;1.62;1.67;1.73;1.78;1.84;1.9;1.96;2.02;2.08;2.15;2.22;2.29;2.36;2.43;2.5;2.58
slv;mean_years_in_school_women_25_to_34_years;2.95;3.05;3.14;3.24;3.34;3.45;3.55;3.66;3.78;3.89;4.01;4.13;4.26;4.39;4.52;4.65;4.79;4.93;5.07;5.21;5.36;5.5;5.65;5.8;5.95;6.11;6.25;6.39;6.53;6.68;6.83;6.98;7.13;7.28;7.44;7.59;7.75;7.91;8.07;8.23;8.39;8.55;8.72;8.88;9.05;9.21
som;mean_years_in_school_women_25_to_34_years;0.47;0.49;0.5;0.52;0.54;0.56;0.57;0.59;0.61;0.63;0.66;0.68;0.7;0.72;0.75;0.77;0.8;0.82;0.85;0.88;0.91;0.94;0.97;1.0;1.03;1.06;1.1;1.13;1.17;1.21;1.25;1.29;1.33;1.37;1.41;1.46;1.5;1.55;1.6;1.65;1.7;1.75;1.81;1.87;1.92;1.98
srb;mean_years_in_school_women_25_to_34_years;5.73;5.87;6.01;6.15;6.3;6.44;6.59;6.74;6.9;7.05;7.2;7.36;7.52;7.68;7.84;8.0;8.16;8.33;8.49;8.66;8.82;8.99;9.16;9.33;9.5;9.67;9.84;10.01;10.18;10.36;10.53;10.7;10.87;11.04;11.21;11.38;11.55;11.71;11.88;12.04;12.21;12.37;12.53;12.69;12.84;13.0
ssd;mean_years_in_school_women_25_to_34_years;0.27;0.28;0.29;0.3;0.31;0.32;0.34;0.35;0.36;0.37;0.38;0.4;0.41;0.42;0.44;0.45;0.47;0.48;0.5;0.52;0.53;0.55;0.57;0.59;0.61;0.63;0.65;0.67;0.69;0.71;0.74;0.76;0.79;0.81;0.84;0.87;0.89;0.92;0.95;0.98;1.02;1.05;1.08;1.12;1.15;1.19
stp;mean_years_in_school_women_25_to_34_years;1.73;1.78;1.84;1.9;1.97;2.03;2.1;2.17;2.24;2.31;2.38;2.46;2.54;2.62;2.71;2.79;2.88;2.97;3.06;3.16;3.26;3.36;3.46;3.57;3.68;3.79;3.9;4.02;4.14;4.25;4.37;4.5;4.62;4.74;4.87;4.99;5.12;5.25;5.38;5.52;5.65;5.79;5.92;6.06;6.2;6.35
sur;mean_years_in_school_women_25_to_34_years;3.69;3.8;3.9;4.01;4.12;4.23;4.34;4.46;4.57;4.69;4.82;4.94;5.07;5.2;5.33;5.46;5.59;5.73;5.87;6.01;6.15;6.3;6.44;6.59;6.74;6.89;7.04;7.2;7.35;7.51;7.67;7.83;7.99;8.15;8.31;8.47;8.64;8.8;8.97;9.13;9.3;9.47;9.64;9.81;9.97;10.14
svk;mean_years_in_school_women_25_to_34_years;7.17;7.33;7.49;7.66;7.82;7.98;8.15;8.31;8.48;8.65;8.81;8.98;9.15;9.31;9.48;9.65;9.81;9.98;10.14;10.3;10.46;10.62;10.78;10.93;11.09;11.24;11.38;11.52;11.67;11.81;11.95;12.09;12.23;12.37;12.51;12.64;12.78;12.92;13.05;13.18;13.32;13.45;13.58;13.72;13.85;13.98
svn;mean_years_in_school_women_25_to_34_years;6.87;7.03;7.19;7.34;7.51;7.67;7.83;8.0;8.16;8.33;8.5;8.67;8.84;9.01;9.19;9.36;9.53;9.71;9.88;10.06;10.23;10.41;10.58;10.75;10.93;11.1;11.27;11.44;11.61;11.77;11.94;12.1;12.27;12.42;12.58;12.74;12.89;13.05;13.2;13.34;13.49;13.63;13.78;13.92;14.06;14.19
swe;mean_years_in_school_women_25_to_34_years;8.45;8.61;8.78;8.94;9.11;9.28;9.44;9.61;9.78;9.94;10.11;10.27;10.43;10.59;10.75;10.91;11.07;11.23;11.38;11.54;11.69;11.84;11.99;12.13;12.28;12.42;12.56;12.71;12.85;12.99;13.13;13.27;13.41;13.54;13.68;13.82;13.95;14.09;14.22;14.36;14.49;14.62;14.75;14.87;15.0;15.12
swz;mean_years_in_school_women_25_to_34_years;3.22;3.32;3.43;3.54;3.66;3.77;3.9;4.02;4.15;4.28;4.41;4.55;4.69;4.84;4.99;5.14;5.29;5.45;5.61;5.77;5.94;6.11;6.28;6.45;6.63;6.8;6.95;7.1;7.26;7.41;7.57;7.72;7.88;8.04;8.2;8.36;8.52;8.68;8.85;9.01;9.17;9.34;9.5;9.67;9.83;10.0
syc;mean_years_in_school_women_25_to_34_years;4.34;4.47;4.6;4.73;4.87;5.01;5.16;5.3;5.45;5.61;5.76;5.92;6.09;6.25;6.42;6.59;6.77;6.94;7.12;7.3;7.49;7.67;7.85;8.03;8.21;8.39;8.56;8.72;8.88;9.04;9.21;9.37;9.53;9.7;9.86;10.02;10.18;10.34;10.5;10.66;10.82;10.97;11.13;11.29;11.44;11.6
syr;mean_years_in_school_women_25_to_34_years;1.95;2.02;2.1;2.17;2.25;2.34;2.42;2.52;2.61;2.71;2.81;2.92;3.03;3.15;3.27;3.4;3.54;3.68;3.82;3.97;4.13;4.3;4.48;4.66;4.85;5.05;5.22;5.39;5.55;5.72;5.88;6.05;6.22;6.38;6.55;6.72;6.88;7.05;7.22;7.38;7.55;7.72;7.88;8.05;8.22;8.39
tcd;mean_years_in_school_women_25_to_34_years;0.37;0.38;0.39;0.41;0.42;0.44;0.45;0.47;0.48;0.5;0.51;0.53;0.55;0.57;0.59;0.61;0.63;0.65;0.67;0.69;0.72;0.74;0.77;0.79;0.82;0.85;0.88;0.91;0.94;0.97;1.0;1.04;1.07;1.11;1.15;1.18;1.22;1.26;1.3;1.35;1.39;1.44;1.48;1.53;1.58;1.63
tgo;mean_years_in_school_women_25_to_34_years;1.04;1.08;1.11;1.15;1.19;1.23;1.27;1.31;1.35;1.39;1.44;1.49;1.54;1.59;1.64;1.69;1.74;1.8;1.86;1.92;1.98;2.04;2.11;2.18;2.25;2.32;2.39;2.47;2.55;2.63;2.71;2.8;2.88;2.97;3.06;3.16;3.25;3.35;3.45;3.55;3.65;3.75;3.86;3.97;4.08;4.19
tha;mean_years_in_school_women_25_to_34_years;3.74;3.84;3.95;4.06;4.17;4.28;4.4;4.52;4.64;4.76;4.89;5.02;5.14;5.27;5.41;5.54;5.68;5.81;5.95;6.09;6.23;6.38;6.52;6.66;6.81;6.95;7.1;7.24;7.39;7.54;7.69;7.84;7.99;8.15;8.3;8.46;8.62;8.78;8.94;9.1;9.26;9.43;9.59;9.76;9.92;10.09
tjk;mean_years_in_school_women_25_to_34_years;6.13;6.28;6.42;6.57;6.72;6.86;7.01;7.16;7.31;7.46;7.6;7.75;7.89;8.04;8.18;8.32;8.45;8.58;8.71;8.84;8.96;9.08;9.2;9.31;9.42;9.52;9.61;9.7;9.79;9.88;9.98;10.08;10.19;10.29;10.4;10.51;10.62;10.74;10.86;10.98;11.11;11.24;11.37;11.5;11.64;11.78
tkm;mean_years_in_school_women_25_to_34_years;6.8;6.96;7.11;7.27;7.43;7.59;7.75;7.91;8.07;8.24;8.4;8.57;8.73;8.9;9.07;9.23;9.4;9.57;9.74;9.91;10.07;10.24;10.41;10.58;10.74;10.91;11.07;11.24;11.4;11.56;11.73;11.89;12.05;12.21;12.36;12.52;12.68;12.83;12.98;13.13;13.28;13.43;13.58;13.72;13.87;14.01
tls;mean_years_in_school_women_25_to_34_years;1.94;2.0;2.06;2.13;2.19;2.26;2.33;2.41;2.48;2.56;2.63;2.71;2.8;2.88;2.97;3.06;3.15;3.24;3.34;3.44;3.54;3.65;3.75;3.86;3.97;4.09;4.21;4.34;4.47;4.6;4.73;4.87;5.0;5.14;5.28;5.42;5.57;5.71;5.86;6.01;6.15;6.31;6.46;6.61;6.77;6.92
ton;mean_years_in_school_women_25_to_34_years;5.99;6.13;6.27;6.42;6.56;6.7;6.85;6.99;7.14;7.28;7.43;7.58;7.72;7.87;8.01;8.15;8.3;8.44;8.58;8.71;8.85;8.98;9.11;9.24;9.37;9.49;9.61;9.72;9.84;9.97;10.09;10.22;10.35;10.48;10.62;10.75;10.89;11.03;11.17;11.31;11.45;11.6;11.74;11.89;12.03;12.18
tto;mean_years_in_school_women_25_to_34_years;6.25;6.39;6.54;6.69;6.84;6.99;7.15;7.3;7.45;7.61;7.77;7.92;8.08;8.24;8.4;8.56;8.72;8.88;9.04;9.2;9.35;9.51;9.67;9.83;9.98;10.14;10.3;10.46;10.62;10.78;10.94;11.1;11.26;11.42;11.58;11.74;11.9;12.05;12.21;12.37;12.52;12.68;12.83;12.98;13.13;13.28
tun;mean_years_in_school_women_25_to_34_years;1.51;1.58;1.65;1.73;1.81;1.9;1.99;2.09;2.19;2.3;2.41;2.53;2.66;2.8;2.94;3.1;3.27;3.44;3.63;3.83;4.04;4.26;4.5;4.74;5.01;5.28;5.49;5.69;5.9;6.1;6.3;6.5;6.7;6.89;7.08;7.28;7.47;7.65;7.84;8.03;8.21;8.39;8.57;8.75;8.93;9.1
tur;mean_years_in_school_women_25_to_34_years;2.93;3.02;3.1;3.18;3.27;3.36;3.45;3.54;3.64;3.73;3.83;3.93;4.04;4.14;4.25;4.36;4.47;4.58;4.7;4.82;4.94;5.06;5.19;5.32;5.45;5.59;5.73;5.88;6.03;6.18;6.33;6.48;6.64;6.79;6.95;7.11;7.27;7.43;7.6;7.76;7.93;8.09;8.26;8.43;8.59;8.76
twn;mean_years_in_school_women_25_to_34_years;6.32;6.49;6.66;6.83;7.0;7.18;7.36;7.54;7.73;7.91;8.1;8.29;8.48;8.67;8.86;9.06;9.25;9.44;9.63;9.82;10.01;10.2;10.39;10.57;10.75;10.93;11.11;11.28;11.45;11.62;11.79;11.95;12.12;12.28;12.44;12.59;12.75;12.9;13.05;13.2;13.35;13.49;13.63;13.77;13.91;14.04
tza;mean_years_in_school_women_25_to_34_years;2.22;2.3;2.37;2.44;2.52;2.6;2.68;2.76;2.85;2.93;3.02;3.11;3.21;3.3;3.4;3.5;3.6;3.7;3.8;3.91;4.02;4.12;4.23;4.34;4.45;4.57;4.68;4.79;4.9;5.01;5.13;5.25;5.36;5.48;5.6;5.73;5.85;5.98;6.1;6.23;6.37;6.5;6.64;6.77;6.92;7.06
uga;mean_years_in_school_women_25_to_34_years;1.75;1.81;1.86;1.92;1.98;2.04;2.11;2.17;2.24;2.31;2.38;2.45;2.53;2.61;2.68;2.76;2.85;2.93;3.02;3.11;3.2;3.29;3.39;3.49;3.59;3.69;3.79;3.9;4.0;4.11;4.23;4.34;4.46;4.58;4.7;4.82;4.95;5.07;5.2;5.33;5.47;5.6;5.74;5.88;6.02;6.16
ukr;mean_years_in_school_women_25_to_34_years;7.29;7.45;7.61;7.77;7.93;8.1;8.26;8.43;8.59;8.76;8.93;9.1;9.27;9.44;9.61;9.77;9.94;10.11;10.28;10.45;10.62;10.79;10.96;11.12;11.29;11.46;11.63;11.8;11.98;12.15;12.32;12.49;12.65;12.82;12.99;13.15;13.31;13.48;13.64;13.79;13.95;14.1;14.25;14.4;14.54;14.69
ury;mean_years_in_school_women_25_to_34_years;6.01;6.14;6.28;6.42;6.55;6.69;6.83;6.97;7.11;7.25;7.39;7.52;7.66;7.8;7.93;8.07;8.2;8.33;8.46;8.59;8.72;8.84;8.96;9.08;9.2;9.31;9.43;9.55;9.67;9.8;9.93;10.06;10.2;10.33;10.47;10.61;10.76;10.9;11.04;11.19;11.34;11.48;11.63;11.78;11.93;12.08
usa;mean_years_in_school_women_25_to_34_years;11.83;11.95;12.07;12.18;12.28;12.38;12.48;12.57;12.65;12.73;12.8;12.88;12.94;13.0;13.06;13.11;13.16;13.2;13.24;13.27;13.3;13.33;13.36;13.38;13.4;13.42;13.45;13.49;13.54;13.59;13.64;13.7;13.76;13.83;13.91;13.99;14.07;14.17;14.27;14.37;14.48;14.59;14.7;14.82;14.94;15.06
uzb;mean_years_in_school_women_25_to_34_years;6.43;6.58;6.73;6.88;7.03;7.19;7.34;7.5;7.65;7.81;7.96;8.12;8.28;8.43;8.59;8.74;8.89;9.04;9.19;9.34;9.49;9.63;9.78;9.92;10.06;10.19;10.33;10.46;10.59;10.72;10.86;10.99;11.12;11.26;11.4;11.54;11.67;11.82;11.96;12.1;12.24;12.39;12.53;12.68;12.83;12.97
vct;mean_years_in_school_women_25_to_34_years;4.33;4.44;4.56;4.68;4.8;4.93;5.05;5.18;5.31;5.44;5.58;5.71;5.85;5.99;6.14;6.28;6.43;6.58;6.73;6.88;7.03;7.19;7.34;7.5;7.66;7.82;7.98;8.14;8.31;8.47;8.64;8.8;8.97;9.13;9.3;9.47;9.64;9.81;9.98;10.14;10.31;10.48;10.65;10.82;10.98;11.15
ven;mean_years_in_school_women_25_to_34_years;4.59;4.71;4.83;4.96;5.09;5.22;5.35;5.49;5.63;5.77;5.91;6.05;6.2;6.35;6.49;6.64;6.8;6.95;7.11;7.26;7.42;7.58;7.74;7.9;8.06;8.22;8.38;8.54;8.7;8.86;9.03;9.19;9.35;9.52;9.68;9.85;10.01;10.18;10.34;10.51;10.68;10.84;11.0;11.17;11.33;11.5
vnm;mean_years_in_school_women_25_to_34_years;3.61;3.71;3.82;3.92;4.03;4.14;4.25;4.36;4.47;4.59;4.71;4.83;4.95;5.07;5.19;5.32;5.45;5.57;5.7;5.83;5.96;6.1;6.23;6.36;6.5;6.63;6.77;6.9;7.04;7.18;7.32;7.46;7.61;7.76;7.91;8.06;8.21;8.36;8.52;8.68;8.84;9.0;9.16;9.32;9.49;9.65
vut;mean_years_in_school_women_25_to_34_years;3.05;3.14;3.23;3.32;3.42;3.51;3.61;3.71;3.81;3.92;4.02;4.13;4.24;4.35;4.47;4.58;4.7;4.82;4.95;5.07;5.2;5.32;5.45;5.59;5.72;5.86;5.99;6.13;6.28;6.42;6.57;6.71;6.86;7.01;7.17;7.32;7.48;7.63;7.79;7.95;8.12;8.28;8.44;8.61;8.78;8.94
wsm;mean_years_in_school_women_25_to_34_years;5.65;5.8;5.94;6.09;6.24;6.39;6.55;6.71;6.86;7.03;7.19;7.35;7.52;7.69;7.86;8.03;8.21;8.38;8.56;8.75;8.93;9.12;9.31;9.51;9.71;9.91;10.08;10.25;10.42;10.59;10.76;10.93;11.09;11.26;11.43;11.59;11.76;11.92;12.08;12.24;12.4;12.56;12.72;12.87;13.02;13.18
yem;mean_years_in_school_women_25_to_34_years;0.25;0.26;0.27;0.29;0.3;0.31;0.33;0.34;0.36;0.38;0.4;0.42;0.44;0.46;0.49;0.52;0.55;0.58;0.61;0.65;0.69;0.73;0.78;0.83;0.89;0.95;1.01;1.07;1.14;1.2;1.26;1.33;1.39;1.46;1.53;1.6;1.66;1.74;1.81;1.88;1.95;2.03;2.11;2.19;2.26;2.35
zaf;mean_years_in_school_women_25_to_34_years;5.18;5.29;5.41;5.53;5.65;5.77;5.89;6.01;6.13;6.26;6.38;6.5;6.62;6.75;6.87;7.0;7.12;7.25;7.37;7.5;7.62;7.75;7.87;8.0;8.13;8.26;8.41;8.57;8.72;8.88;9.04;9.2;9.36;9.52;9.69;9.85;10.01;10.17;10.34;10.5;10.66;10.83;10.99;11.15;11.32;11.48
zmb;mean_years_in_school_women_25_to_34_years;2.31;2.39;2.47;2.56;2.65;2.74;2.83;2.93;3.03;3.13;3.24;3.35;3.46;3.58;3.7;3.82;3.94;4.06;4.19;4.32;4.45;4.59;4.72;4.86;4.99;5.13;5.25;5.37;5.49;5.62;5.74;5.86;5.99;6.11;6.24;6.37;6.5;6.63;6.76;6.9;7.04;7.17;7.32;7.46;7.6;7.75
zwe;mean_years_in_school_women_25_to_34_years;3.66;3.76;3.87;3.98;4.09;4.2;4.31;4.43;4.55;4.67;4.8;4.92;5.05;5.18;5.32;5.45;5.59;5.73;5.87;6.01;6.16;6.31;6.46;6.61;6.76;6.92;7.07;7.23;7.39;7.55;7.71;7.87;8.03;8.2;8.36;8.53;8.69;8.86;9.03;9.19;9.36;9.53;9.7;9.86;10.03;10.2
