geo;indicator;1850;1851;1852;1853;1854;1855;1856;1857;1858;1859;1860;1861;1862;1863;1864;1865;1866;1867;1868;1869;1870;1871;1872;1873;1874;1875;1876;1877;1878;1879;1880;1881;1882;1883;1884;1885;1886;1887;1888;1889;1890;1891;1892;1893;1894;1895;1896;1897;1898;1899;1900;1901;1902;1903;1904;1905;1906;1907;1908;1909;1910;1911;1912;1913;1914;1915;1916;1917;1918;1919;1920;1921;1922;1923;1924;1925;1926;1927;1928;1929;1930;1931;1932;1933;1934;1935;1936;1937;1938;1939;1940;1941;1942;1943;1944;1945;1946;1947;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000
ken;total_sulfur_emission_kilotonnes;0.00026000000000000003;0.00026000000000000003;0.0005099999999999999;0.0007700000000000001;0.00103;0.0012900000000000001;0.0015400000000000001;0.0018;0.00206;0.00232;0.0025800000000000003;0.00513;0.007670000000000001;0.01022;0.01277;0.015319999999999999;0.01787;0.02041;0.022959999999999998;0.025509999999999998;0.02806;0.030610000000000002;0.033260000000000005;0.03592;0.03857;0.04123;0.04388;0.04654;0.04919;0.05185;0.0545;0.061720000000000004;0.05754;0.05791;0.058289999999999995;0.06414;0.06999;0.07584;0.08195;0.0911;0.0963;0.08113;0.1047;0.09143;0.1137;0.1003;0.1129;0.1272;0.1315;0.1326;0.1585;0.1726;0.09099;0.09962;0.1183;0.1285;0.1256;0.136;0.1784;0.1635;0.1951;0.1695;0.1942;0.222;0.2399;0.2743;0.3017;0.2591;0.2782;0.3043;0.3194;0.4381;0.4516;0.5533;0.5839;0.5786;0.5681;0.6212;0.6446;0.7251;0.7894;0.6507;0.5425;0.6547;0.7901;0.8468;0.8782;1.119;1.075;1.145;1.065;1.0979999999999999;1.119;1.123;1.091;1.082;1.048;1.107;1.2890000000000001;1.334;1.3940000000000001;0.7097;0.9856;1.62;2.4930000000000003;3.3110000000000004;4.664;5.078;5.457999999999999;5.97;6.587999999999999;6.936;6.251;10.84;35.22;39.61;35.22;37.15;35.45;34.97;37.87;41.42;38.83;41.05;44.93;42.45;37.24;40.16;40.0;41.07;46.03;43.91;37.06;32.04;32.4;31.38;31.43;32.06;31.21;31.61;31.72;32.15;33.48;33.25;34.18;30.9;30.54;33.86;38.03;40.14;44.3
kgz;total_sulfur_emission_kilotonnes;0.00144;0.00162;0.00323;0.0048200000000000005;0.0064;0.008;0.009729999999999999;0.01144;0.01296;0.01461;0.01622;0.01913;0.01934;0.02046;0.02229;0.02263;0.025269999999999997;0.028710000000000003;0.02375;0.03274;0.03606;0.04869;0.05056;0.047619999999999996;0.05612999999999999;0.0668;0.08155;0.08137;0.1081;0.1111;0.1296;0.1361;0.1446;0.1637;0.1603;0.1718;0.179;0.1764;0.2025;0.2378;0.2311;0.2455;0.2634;0.2986;0.3281;0.3595;0.3712;0.4276;0.4799;0.5646;0.6408;0.648;0.6339;0.6655;0.7281;0.6653;0.7579;0.8719;0.8868;0.9201;0.8947;0.9766;1.064;1.232;1.028;0.9197;1.011;0.9111;0.3704;0.2835;0.2585;0.2833;0.35100000000000003;0.391;0.49;0.5012;0.7561;0.9567;1.065;1.218;1.486;1.767;1.944;2.245;2.747;3.1830000000000003;3.7060000000000004;3.81;4.045;4.43;4.984;4.912;4.843;4.773;4.7010000000000005;4.629;5.081;5.64;6.352;7.066;7.773;8.368;8.915;9.401;10.21;11.44;12.45;13.26;13.8;14.05;14.24;14.13;14.48;14.73;15.24;15.95;16.26;16.67;16.76;17.12;17.64;18.04;18.51;19.01;19.69;20.29;20.37;20.87;21.08;20.95;21.1;19.68;20.19;19.51;20.04;24.68;26.64;27.45;28.62;28.03;25.01;26.05;20.4;15.8;10.5;7.85;7.0;4.95;5.4;4.36;4.855
khm;total_sulfur_emission_kilotonnes;0.0;0.00229;0.00458;0.00687;0.00916;0.01145;0.01374;0.016030000000000003;0.01832;0.02061;0.0229;0.02509;0.02725;0.02939;0.03152;0.03362;0.035710000000000006;0.03777;0.03982;0.041839999999999995;0.04385;0.04986;0.055889999999999995;0.0619;0.0679;0.0821;0.08963;0.09612000000000001;0.1065;0.1164;0.1221;0.1269;0.1339;0.1443;0.1604;0.1768;0.177;0.1932;0.2119;0.2378;0.2549;0.2789;0.29600000000000004;0.2883;0.32899999999999996;0.3578;0.3786;0.3905;0.4483;0.4774;0.5276;0.5931;0.6458;0.6799;0.7149;0.7614;1.043;1.115;1.193;1.203;1.248;1.335;1.5090000000000001;1.7080000000000002;1.7830000000000001;1.7690000000000001;2.026;2.2030000000000003;2.269;2.532;2.006;2.133;2.2030000000000003;2.39;2.528;2.5610000000000004;2.577;2.259;2.193;1.8940000000000001;1.59;0.81;0.5;0.5;0.5;0.5;0.52;0.5;0.52;0.59;0.69;0.76;0.62;0.49;0.14;0.04;5.984;6.247999999999999;9.468;8.16;7.745;7.202999999999999;6.662000000000001;6.12;5.577999999999999;5.037;4.495;3.9539999999999997;3.412;2.8710000000000004;2.329;1.787;1.246;0.7042;0.1627;0.3758;0.489;0.1824;0.5907;2.576;2.2640000000000002;0.3553;0.061860000000000005;0.8648;1.6680000000000001;2.471;3.2739999999999996;4.077;4.879;5.682;6.485;7.287999999999999;8.091000000000001;8.894;9.697000000000001;10.5;10.85;10.95;11.4;11.45;11.5;11.8;12.1;12.2;12.45;12.85;12.9;13.0;14.79;14.87;17.17
kor;total_sulfur_emission_kilotonnes;0.0;0.0002;0.00039;0.00059;0.00079;0.00099;0.00118;0.0013800000000000002;0.00158;0.0017800000000000001;0.00197;0.00216;0.00235;0.00253;0.00271;0.0029;0.0030800000000000003;0.00325;0.00343;0.0036;0.0037799999999999995;0.0042899999999999995;0.00481;0.00533;0.00585;0.00707;0.00772;0.00828;0.009179999999999999;0.010029999999999999;0.01051;0.010920000000000001;0.01153;0.01243;0.01381;0.01523;0.01524;0.016640000000000002;0.01824;0.02048;0.02195;0.02402;0.025490000000000002;0.02482;0.02833;0.03081;0.0326;0.03363;0.038610000000000005;0.04111;0.045439999999999994;0.05107;0.05561;0.05855;0.06157000000000001;0.06557;0.2132;0.3609;0.5087;0.6566;0.8102;0.9638;1.205;1.403;2.006;2.512;2.096;2.08;2.064;2.449;3.175;3.418;3.486;4.18;4.39;6.968999999999999;8.656;8.913;9.776;10.94;10.42;11.13;13.02;15.66;20.27;22.96;26.57;28.56;39.15;49.58;67.1;69.93;77.78;76.4;80.66;0.8517;1.6280000000000001;3.7489999999999997;6.193;8.638;7.987;15.13;17.6;55.95;59.66;66.31;70.04;69.43;66.13;66.29;66.4;88.92;97.55;107.5;111.4;100.1;117.4;131.3;133.3;151.8;183.2;197.4;198.8;227.0;264.0;282.7;291.7;337.9;359.7;433.3;481.4;555.5;519.6;484.5;530.9;640.4;632.9;602.1;709.0;756.4;853.2;737.9;671.0;660.5;626.6;609.5;602.0;640.1;524.2;458.1;413.9
kwt;total_sulfur_emission_kilotonnes;0.0;2.9999999999999997e-05;5.9999999999999995e-05;9e-05;0.00013000000000000002;0.00016;0.00018999999999999998;0.00022;0.00025;0.00028;0.00031;0.00033999999999999997;0.00037999999999999997;0.00041;0.00044;0.00047000000000000004;0.0005;0.00053;0.00057;0.0006;0.00063;0.00066;0.0006900000000000001;0.00072;0.0007599999999999999;0.00079;0.00082;0.00085;0.00088;0.00091;0.00095;0.00146;0.00197;0.00249;0.003;0.00351;0.00403;0.00454;0.00506;0.00558;0.00609;0.006379999999999999;0.00659;0.00672;0.0067599999999999995;0.0067;0.009559999999999999;0.0124;0.01522;0.01828;0.021240000000000002;0.025480000000000003;0.03971;0.055970000000000006;0.09562999999999999;0.08713;0.10099999999999999;0.1202;0.1341;0.1427;0.1475;0.1578;0.1984;0.2259;0.1772;0.1324;0.2209;0.2067;0.1867;0.142;0.1705;0.1678;0.201;0.2291;0.2416;0.2405;0.309;0.3011;0.3007;0.2932;0.2743;0.2738;0.439;0.5967;0.4532;0.5513;0.7562;0.8638;1.087;1.077;0.8426;0.8363;0.7017;0.5538;0.73;0.7791;0.8956;2.439;7.02;13.39;24.06;23.02;20.41;25.45;32.52;34.37;26.55;29.45;98.26;111.9;135.0;131.6;154.8;164.8;129.7;152.0;148.3;150.9;163.7;178.6;232.8;216.6;176.7;186.9;181.5;151.6;231.7;202.7;246.9;211.4;207.3;173.0;228.0;231.5;242.8;271.7;297.1;287.2;318.9;309.3;65.15;4661.0;61.55;80.84;120.8;118.6;103.5;103.4;92.5;88.82;69.3
lao;total_sulfur_emission_kilotonnes;0.0;0.00229;0.00458;0.00687;0.00916;0.01145;0.01374;0.016030000000000003;0.01832;0.02061;0.0229;0.02509;0.02725;0.02939;0.03152;0.03362;0.035710000000000006;0.03777;0.03982;0.041839999999999995;0.04385;0.04986;0.055889999999999995;0.0619;0.0679;0.0821;0.08963;0.09612000000000001;0.1065;0.1164;0.1221;0.1269;0.1339;0.1443;0.1604;0.1768;0.177;0.1932;0.2119;0.2378;0.2549;0.2789;0.29600000000000004;0.2883;0.32899999999999996;0.3578;0.3786;0.3905;0.4483;0.4774;0.5276;0.5931;0.6458;0.6799;0.7149;0.7614;1.043;1.115;1.193;1.203;1.248;1.335;1.5090000000000001;1.7080000000000002;1.7830000000000001;1.7690000000000001;2.026;2.2030000000000003;2.269;2.532;2.006;2.133;2.2030000000000003;2.39;2.528;2.5610000000000004;2.577;2.259;2.193;1.8940000000000001;1.59;0.81;0.5;0.5;0.5;0.5;0.52;0.5;0.52;0.59;0.69;0.76;0.62;0.49;0.14;0.04;1.229;2.418;3.6069999999999998;4.795;5.984;6.247999999999999;9.468;8.16;7.745;7.542000000000001;7.3389999999999995;7.135;6.932;6.729;6.526;6.3229999999999995;6.12;5.917000000000001;5.7139999999999995;5.511;5.308;5.105;4.902;4.699;4.496;4.293;4.09;3.887;3.6839999999999997;3.4810000000000003;3.2769999999999997;3.074;2.8710000000000004;2.668;2.465;2.262;2.059;1.8559999999999999;1.653;1.45;1.5;1.55;1.55;1.65;1.7;1.75;1.85;1.85;2.0;2.3;2.55;2.8;3.0980000000000003;3.5;3.92
lbn;total_sulfur_emission_kilotonnes;0.0;0.00053;0.00107;0.0016;0.00213;0.00267;0.0032;0.00374;0.00427;0.00481;0.00534;0.00588;0.00642;0.006959999999999999;0.007490000000000001;0.008029999999999999;0.00857;0.00911;0.00965;0.010190000000000001;0.01073;0.01127;0.01181;0.01235;0.01289;0.01344;0.013980000000000001;0.014519999999999998;0.015059999999999999;0.015609999999999999;0.01615;0.0249;0.03365;0.0424;0.05117;0.05994;0.06872;0.07751;0.08631;0.09512000000000001;0.1039;0.1088;0.1124;0.1147;0.1154;0.1143;0.1631;0.2115;0.2595;0.3118;0.3623;0.4346;0.6774;0.9547;1.631;1.486;1.723;2.05;2.287;2.434;2.516;2.6919999999999997;3.384;3.8539999999999996;3.023;2.258;3.7689999999999997;3.5269999999999997;3.185;2.423;2.909;2.862;3.429;3.908;4.122;4.103;5.271;5.1370000000000005;5.129;5.001;4.68;4.67;7.489;10.18;7.731;9.404;12.9;14.73;18.55;18.38;14.37;14.27;11.97;9.447000000000001;12.45;13.29;15.28;18.04;19.46;21.55;34.56;39.82;38.92;38.25;37.17;57.94;60.74;57.53;41.88;37.98;34.97;32.29;34.3;40.57;48.9;50.96;53.93;58.06;58.42;55.51;59.33;59.02;59.17;67.14;73.02;61.13;62.08;52.17;52.16;53.91;65.4;47.21;13.12;11.76;18.0;13.93;25.0;29.27;28.83;28.22;28.11;37.22;37.43;39.38;41.5;43.75;46.03;47.97;49.18;52.32;55.23
lbr;total_sulfur_emission_kilotonnes;5.9999999999999995e-05;5.9999999999999995e-05;0.00011999999999999999;0.00018;0.00023999999999999998;0.00029;0.00035;0.00041;0.00047000000000000004;0.00053;0.00059;0.00117;0.00175;0.00234;0.00292;0.0035;0.004079999999999999;0.00466;0.00525;0.00583;0.006409999999999999;0.006999999999999999;0.0076;0.00821;0.00881;0.00942;0.010029999999999999;0.01064;0.01124;0.01185;0.012459999999999999;0.01411;0.01315;0.01324;0.013319999999999999;0.01466;0.016;0.01733;0.01873;0.020819999999999998;0.02201;0.01854;0.02392;0.0209;0.02598;0.022930000000000002;0.025789999999999997;0.029060000000000002;0.03005;0.030310000000000004;0.03622;0.03945;0.02079;0.02277;0.027039999999999998;0.02937;0.028710000000000003;0.031089999999999996;0.04077;0.03737;0.04459;0.03874;0.04439;0.050730000000000004;0.05484;0.0627;0.06895;0.05922;0.06357;0.06956;0.07299;0.1001;0.1032;0.1265;0.1334;0.1322;0.1298;0.142;0.1473;0.1657;0.1804;0.1487;0.124;0.1496;0.1806;0.1935;0.2007;0.2557;0.2458;0.2618;0.2434;0.251;0.2558;0.2566;0.2493;0.2472;0.2395;0.2531;0.2945;0.3049;0.3186;0.3174;0.3495;0.3656;0.3756;0.3966;0.4375;0.4475;0.4572;0.4763;0.4419;0.4636;0.4822;0.4667;0.5313;0.5794;0.5766;0.5607;0.6041;1.867;2.69;2.734;3.2;2.488;3.63;3.068;2.8789999999999996;2.54;2.202;2.9139999999999997;4.184;4.044;3.9389999999999996;3.7239999999999998;3.8110000000000004;3.785;3.799;3.7960000000000003;3.841;3.782;3.722;3.659;3.597;3.534;3.471;3.408;3.346;3.286;3.2260000000000004;3.168;3.11
lby;total_sulfur_emission_kilotonnes;0.0;0.00028;0.00056;0.00085;0.0011300000000000001;0.00141;0.0016899999999999999;0.00197;0.0022600000000000003;0.0025399999999999997;0.00282;0.0031100000000000004;0.00339;0.00367;0.00396;0.00424;0.004529999999999999;0.00481;0.0051;0.005379999999999999;0.0056700000000000006;0.00595;0.00624;0.006529999999999999;0.006809999999999999;0.0071;0.007390000000000001;0.007670000000000001;0.00796;0.00825;0.00853;0.01315;0.01778;0.0224;0.027030000000000002;0.03167;0.03631;0.04095;0.0456;0.05026;0.054920000000000004;0.057460000000000004;0.059379999999999995;0.060579999999999995;0.06095;0.060379999999999996;0.08617000000000001;0.1118;0.1371;0.1647;0.1914;0.2296;0.4592;0.6888;0.9184;1.148;1.3780000000000001;1.607;1.837;2.066;2.296;2.526;2.755;2.985;3.214;3.444;3.674;3.903;4.133;4.362;4.592;4.822;5.051;5.281000000000001;5.51;5.74;5.97;6.199;6.428999999999999;6.6579999999999995;6.888;7.117999999999999;7.347;7.577000000000001;7.806;8.036;8.266;8.495;8.725;8.954;9.184;9.405;9.625;9.827;10.01;10.19;10.22;10.34;10.46;10.52;0.2574;0.3475;0.3396;0.5317;1.3530000000000002;4.143;2.037;1.844;2.068;1.699;1.794;3.7039999999999997;1.557;2.5;1.5090000000000001;0.5173;3.156;4.242;6.1739999999999995;13.75;2.167;4.598;8.291;0.1423;10.97;17.23;28.26;44.59;44.44;43.73;51.4;56.32;49.44;50.21;17.02;39.35;10.74;50.62;50.61;76.09;108.5;110.9;113.3;115.9;118.4;121.1;123.8;126.5;129.4;132.2;135.2
lie;total_sulfur_emission_kilotonnes;0.00897;0.00972;0.01068;0.011309999999999999;0.012190000000000001;0.01258;0.01314;0.01291;0.01312;0.014219999999999998;0.01576;0.0166;0.0168;0.01753;0.01881;0.0199;0.02062;0.02153;0.02189;0.02309;0.023219999999999998;0.02418;0.026680000000000002;0.02812;0.027260000000000003;0.0286;0.02922;0.02984;0.030080000000000003;0.030789999999999998;0.034069999999999996;0.03606;0.037489999999999996;0.03937;0.03865;0.039;0.038;0.040010000000000004;0.041530000000000004;0.04386;0.04597;0.04711;0.04633;0.04452;0.048119999999999996;0.049260000000000005;0.05201;0.05351;0.05424;0.05782999999999999;0.06022;0.05998;0.060660000000000006;0.06256;0.06401;0.06523999999999999;0.06931;0.073;0.07322000000000001;0.07424;0.07704;0.07832;0.08127999999999999;0.0841;0.07616;0.07761;0.08413999999999999;0.08177000000000001;0.07689;0.0683;0.07113;0.06386;0.06946000000000001;0.07017000000000001;0.08018;0.08002000000000001;0.06412000000000001;0.0872;0.08701;0.09541000000000001;0.08972999999999999;0.0814;0.07517;0.07687000000000001;0.08305;0.08659;0.09071;0.09902000000000001;0.09842999999999999;0.1033;0.0997;0.1047;0.1132;0.1238;0.1202;0.06253;0.09179;0.09978;0.1035;0.1063;0.1005;0.1168;0.121;0.1217;0.1267;0.1351;0.1425;0.1479;0.146;0.1432;0.1463;0.1524;0.1633;0.1754;0.1846;0.1884;0.1852;0.1881;0.1928;0.1924;0.2008;0.1965;0.1964;0.2046;0.2064;0.1978;0.1941;0.1909;0.1858;0.1941;0.1945;0.1825;0.1705;0.1585;0.1465;0.1345;0.1225;0.1105;0.0985;0.0865;0.0745;0.0725;0.071;0.069;0.067;0.06106;0.05511;0.04917;0.043230000000000005;0.03729;0.03134
lka;total_sulfur_emission_kilotonnes;0.0;0.0043;0.0086;0.0129;0.0172;0.0215;0.025789999999999997;0.03009;0.03439;0.038689999999999995;0.04299;0.04709;0.05115;0.055170000000000004;0.059160000000000004;0.0631;0.06702000000000001;0.07089;0.07472999999999999;0.07852999999999999;0.0823;0.09358;0.1049;0.1162;0.1274;0.1541;0.1682;0.1804;0.2;0.2185;0.2291;0.2381;0.2512;0.2709;0.3011;0.3318;0.3322;0.3627;0.3976;0.4463;0.4784;0.5235;0.5556;0.541;0.6175;0.6715;0.7105;0.733;0.8414;0.8961;0.9903;1.113;1.212;1.276;1.3419999999999999;1.429;1.9569999999999999;2.092;2.239;2.259;2.342;2.5069999999999997;2.832;3.205;3.346;3.319;3.803;4.135;4.2589999999999995;4.753;3.766;4.003;4.135;4.485;4.746;4.8069999999999995;4.838;5.095;5.221;5.359;5.355;5.051;4.893;5.2139999999999995;5.7410000000000005;6.103;6.49;6.696000000000001;6.766;7.315;8.241;8.748;8.746;8.363;8.186;5.086;4.16;4.7;4.919;6.486000000000001;7.438;5.393;8.244;7.9910000000000005;5.809;3.991;3.3789999999999996;6.6739999999999995;3.883;3.727;5.46;2.884;2.9530000000000003;3.1630000000000003;3.753;2.951;0.6482;2.845;1.2409999999999999;6.07;17.63;14.32;15.86;15.51;14.81;13.86;12.59;14.54;13.72;13.26;18.86;14.98;17.18;11.66;13.05;11.75;10.9;15.0;13.7;13.3;13.0;14.8;22.3;20.95;20.4;19.0;32.3;30.7;31.27;26.49;27.84
ltu;total_sulfur_emission_kilotonnes;0.01061;0.011909999999999999;0.023790000000000002;0.035539999999999995;0.04715;0.05899;0.0717;0.0843;0.09552999999999999;0.1077;0.1195;0.141;0.1425;0.1508;0.1643;0.1668;0.1862;0.2116;0.175;0.2412;0.2657;0.3588;0.3726;0.3509;0.4136;0.4923;0.601;0.5996;0.7965;0.8188;0.9552;1.003;1.065;1.206;1.182;1.266;1.319;1.3;1.492;1.7530000000000001;1.703;1.8090000000000002;1.9409999999999998;2.201;2.418;2.6489999999999996;2.736;3.1510000000000002;3.537;4.1610000000000005;4.7219999999999995;4.776;4.672;4.904;5.365;4.9030000000000005;5.585;6.425;6.535;6.781000000000001;6.593;7.197;7.8420000000000005;9.081;7.575;6.777;7.449;6.7139999999999995;2.7289999999999996;2.089;1.905;2.088;2.5860000000000003;2.8819999999999997;3.611;3.694;5.572;7.051;7.847;8.979;10.95;13.02;14.33;16.54;20.24;23.45;27.31;28.08;29.81;32.64;36.73;36.2;35.69;35.18;34.64;34.12;37.44;41.57;46.81;52.07;57.28;61.67;65.69;69.28;75.27;84.27;91.75;97.68;101.7;103.5;105.0;104.1;106.7;108.5;112.3;117.5;119.9;122.8;123.5;126.1;130.0;132.9;136.4;140.1;145.1;149.5;150.1;153.8;155.3;154.4;155.5;156.0;152.0;155.0;151.5;152.0;158.0;158.0;150.0;149.0;111.0;117.0;69.5;62.5;58.5;47.0;46.5;38.5;47.0;35.0;21.55
lux;total_sulfur_emission_kilotonnes;0.1754;0.1903;0.2089;0.2213;0.2385;0.2462;0.2572;0.2527;0.2567;0.2783;0.3083;0.3248;0.3287;0.3429;0.3681;0.3893;0.4034;0.4212;0.4283;0.4519;0.4543;0.4731;0.522;0.5503;0.5333;0.5595;0.5718;0.5838;0.5885;0.6024;0.6667;0.6667;0.6667;0.6667;0.6667;0.6667;0.8;0.9333;1.067;1.2;1.3330000000000002;1.3330000000000002;1.3330000000000002;1.3330000000000002;1.3330000000000002;1.3330000000000002;1.4669999999999999;1.6;1.733;1.867;2.0;2.133;2.267;2.4;2.533;2.667;2.8;2.9330000000000003;3.0669999999999997;3.2;3.333;3.333;3.333;3.333;3.333;3.333;2.9330000000000003;2.533;2.133;1.733;1.3330000000000002;2.0;2.667;3.333;4.0;4.667;4.667;4.667;4.667;4.667;4.667;4.4;4.133;3.867;3.6;3.333;3.333;3.333;3.333;3.333;3.333;3.2;3.0669999999999997;2.9330000000000003;2.8;2.667;2.9330000000000003;3.2;3.467;3.733;4.0;5.916;6.421;4.586;4.791;5.332999999999999;7.829;7.792999999999999;6.534;6.6;7.332999999999999;9.144;13.08;21.14;20.74;23.33;16.42;14.64;14.23;17.56;28.0;37.45;34.97;26.08;39.12;26.0;27.0;20.46;16.66;11.81;12.0;10.08;9.496;5.297000000000001;6.018;6.5089999999999995;6.0520000000000005;6.617999999999999;5.683;7.195;7.35;7.5;7.1;7.5;6.4;4.5;4.0;3.0;2.0;2.0;1.5
lva;total_sulfur_emission_kilotonnes;0.0034799999999999996;0.0039;0.0078;0.01165;0.01545;0.01933;0.0235;0.027630000000000002;0.031310000000000004;0.0353;0.03918;0.04621;0.04672;0.04941;0.05384;0.05467;0.061020000000000005;0.06935;0.05736;0.07907;0.08709;0.1176;0.1221;0.115;0.1356;0.1613;0.19699999999999998;0.1965;0.2611;0.2684;0.3131;0.3287;0.3492;0.3954;0.3872;0.415;0.4323;0.4261;0.4892;0.5745;0.5582;0.593;0.6361;0.7212;0.7924;0.8683;0.8967;1.033;1.159;1.364;1.548;1.565;1.531;1.607;1.7590000000000001;1.607;1.831;2.106;2.142;2.222;2.161;2.359;2.57;2.9760000000000004;2.483;2.221;2.441;2.201;0.8946;0.6846;0.6244;0.6842;0.8477;0.9445;1.183;1.2109999999999999;1.8259999999999998;2.311;2.572;2.943;3.589;4.2669999999999995;4.696000000000001;5.422000000000001;6.6339999999999995;7.687;8.95;9.203;9.77;10.7;12.04;11.86;11.7;11.53;11.35;11.18;12.27;13.62;15.34;17.07;18.77;20.21;21.53;22.71;24.67;27.62;30.07;32.02;33.32;33.93;34.4;34.12;34.97;35.57;36.81;38.51;39.28;40.26;40.48;41.35;42.6;43.56;44.7;45.91;47.57;48.99;49.21;50.42;50.9;50.61;50.97;51.12;49.06;46.68;48.3;46.73;47.35;47.11;48.41;49.31;47.67;35.56;29.55;28.84;35.32;27.27;25.44;19.3;17.8;14.75;8.332
mac;total_sulfur_emission_kilotonnes;0.0;1e-05;2.9999999999999997e-05;4e-05;5.9999999999999995e-05;7e-05;8e-05;0.0001;0.00011;0.00013000000000000002;0.00014;0.00016;0.00016999999999999999;0.00018;0.00018999999999999998;0.00021;0.00022;0.00022999999999999998;0.00025;0.00026000000000000003;0.00027;0.00031;0.00035;0.00037999999999999997;0.00042;0.0005099999999999999;0.00055;0.00059;0.00066;0.00072;0.00075;0.00078;0.0008300000000000001;0.0008900000000000001;0.00099;0.00109;0.00109;0.00119;0.00131;0.00147;0.00158;0.00172;0.00183;0.0017800000000000001;0.00203;0.00221;0.00234;0.0024100000000000002;0.00277;0.00295;0.0032600000000000003;0.00367;0.00399;0.0042;0.00442;0.00471;0.00645;0.00689;0.007370000000000001;0.00744;0.00771;0.00826;0.00933;0.01056;0.01102;0.01093;0.01253;0.013619999999999998;0.01403;0.01565;0.0124;0.01318;0.013619999999999998;0.014769999999999998;0.01563;0.01583;0.01593;0.01678;0.0172;0.01765;0.01764;0.016640000000000002;0.01611;0.017169999999999998;0.01891;0.0201;0.02137;0.02205;0.02228;0.02409;0.027139999999999997;0.028810000000000002;0.0288;0.02754;0.02696;0.01675;0.0137;0.01548;0.0162;0.02136;0.0245;0.02889;0.0332;0.03584;0.038110000000000005;0.02698;0.04388;0.060039999999999996;0.07013;0.06692000000000001;0.07964;0.09179;0.06617999999999999;0.09651;0.08133;0.05368;0.05287000000000001;0.05212000000000001;0.0512;0.038669999999999996;0.06596;0.03765;0.02474;0.02393;0.02402;0.03677;0.01202;0.011640000000000001;0.01099;0.050730000000000004;0.013330000000000002;0.01299;0.01187;0.01152;0.2265;0.4414;0.6564;0.8714;1.0859999999999999;1.301;1.516;1.624;1.739;1.8630000000000002;1.995;2.137;2.289;2.452;2.6260000000000003;2.813;3.013
mar;total_sulfur_emission_kilotonnes;0.0;0.0;0.0;0.0;0.0;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;1e-05;2e-05;2e-05;2e-05;2e-05;2e-05;2e-05;2e-05;2e-05;2.9999999999999997e-05;2.9999999999999997e-05;2.9999999999999997e-05;2.9999999999999997e-05;2.9999999999999997e-05;2.9999999999999997e-05;2.9999999999999997e-05;2.9999999999999997e-05;2.9999999999999997e-05;5e-05;7e-05;9e-05;0.00011;0.00013000000000000002;0.00015;0.00016;0.00018;0.0002;0.00022;0.00022999999999999998;0.00023999999999999998;0.00023999999999999998;0.00023999999999999998;0.00023999999999999998;0.00035;0.00045;0.00055;0.00066;0.0007700000000000001;0.0009199999999999999;0.00144;0.00202;0.00346;0.00315;0.00365;0.00435;0.00485;0.0051600000000000005;0.00534;0.00571;0.00718;0.00817;0.006409999999999999;0.00479;0.00799;0.00748;0.00675;0.00514;0.00617;0.00607;0.01214;0.01822;0.2628;0.2675;0.654;1.6280000000000001;1.754;2.022;2.765;1.7209999999999999;3.715;4.53;3.6010000000000004;4.543;6.01;7.707000000000001;6.871;10.22;10.62;9.055;9.85;10.43;12.76;13.68;14.55;18.58;23.4;22.66;19.92;23.62;30.66;37.36;34.41;32.06;34.63;35.3;37.47;35.04;35.57;35.0;35.18;39.27;43.2;44.44;47.33;46.18;47.44;44.95;48.98;50.35;56.31;60.24;64.62;63.39;60.64;67.91;72.87;87.13;85.71;97.04;107.9;105.2;107.0;110.1;98.59;101.6;102.5;106.8;106.9;105.8;109.0;108.5;109.4;119.4;118.4;122.3;125.7;136.0;140.8
